cmc_id,track,month_end,ma_dist,vol12,ivol,amihud,skew36,ma_dist_std,vol12_std,ivol_std,amihud_std,skew36_std
9444,token,2025-12-31,-0.2941644229570536,0.1868319135838271,0.16521315159349814,-17.95854560006449,1.4046536483314846,0.8492652734591757,-0.35462115122120164,-0.6165159860361499,-0.11029013358805191,-0.11495123825459586
9444,token,2026-01-31,-0.4417781644481038,0.19507559955825307,0.15466312744100116,-17.842465595609884,1.3236117280675963,0.33507017337497325,-0.26399122492542443,-0.6501688819212731,0.07944421697164646,-0.20930977198073408
9444,token,2026-02-28,-0.5151048301349364,0.19375148865304292,0.15383807351608758,-17.745296588592637,1.3795248282688268,0.00584357998355627,-0.10078998929213406,-0.6910561595521136,0.16121190151624523,-0.21079392200333638
9444,token,2026-03-31,-0.4754114368996665,0.19338099626861532,0.14879874362568876,-17.768663709373623,1.3383071823324146,0.08175798160038018,-0.0038708998556525173,-0.659667711661911,0.17771704371079103,-0.25372594048655944
9444,token,2026-04-30,-0.45459002879905985,0.18762326741424018,0.14928289453768434,-17.78567332778293,1.3279169264288322,-0.18166990998043106,-0.23139731909000008,-0.7944439121108513,0.10096871079978348,-0.32455305476659413
9444,token,2026-05-31,-0.3728890818609909,0.1879307583338135,0.15019839589305853,-17.800527971764332,1.2853773927856293,0.01924251309439134,-0.20652141973057228,-0.7677015765495813,0.09931801393406636,-0.34485201614382455
9481,token,2024-06-30,0.6555215704277126,0.40883287926642686,0.3806980974080472,-18.702562089876302,,3.827038576413347,0.6462133395940394,0.8044376649960616,-0.7470028054966469,
9481,token,2024-07-31,0.039756131032740116,0.426681633955049,0.3876712840498976,-18.75727280520317,,1.6042361267708187,0.6182290464625448,0.877105281419637,-0.794280579431298,
9481,token,2024-08-31,-0.10145862700386099,0.42322948937276617,0.37293889624376914,-18.853113557482807,,1.4467452874686255,0.5954750778698816,0.8289130913965442,-0.8613315095562306,
9481,token,2024-09-30,0.09072443156272714,0.42390215994535113,0.360976188923869,-18.897365028237708,,1.9796882507622344,0.5971807368976715,0.9915632532356654,-0.8184585088414145,
9481,token,2024-10-31,0.12795943732545623,0.4242880445025001,0.3488837471321085,-19.02201130864518,,2.4180079346001486,0.5838595111664482,0.9248996557053052,-0.8760661331518721,
9481,token,2024-11-30,0.26477580725073246,0.4236994691711909,0.3465185319585781,-19.129576859943832,,0.8170864614050588,0.4256371496366295,1.0534467300917336,-1.0787720219463153,
9481,token,2024-12-31,0.028143809854306534,0.4368646557628466,0.34026044566082253,-19.201425176613526,1.309565268604101,0.11999410979915144,0.7220477063418441,1.0412070467293286,-1.1107766473383374,0.0010206660233765482
9481,token,2025-01-31,-0.18090925364268517,0.32803526463486626,0.3425742832179504,-19.495119010847084,1.3382817043953013,-0.43590060923414437,-0.13840593887318126,1.0547594280900605,-1.1730338691260527,-0.01123094093014232
9481,token,2025-02-28,-0.3487641513148233,0.33459540457301523,0.3346293555525878,-19.500646071715263,1.3778887341852764,-0.375176939751237,0.05716770522207498,1.0143319037996497,-1.0669877134837416,0.03198267079483136
9481,token,2025-03-31,-0.3319494848385388,0.2517862657076461,0.3265284198226965,-19.577145203514277,1.4525348023874756,0.18521178423520152,-0.6353132622236365,1.0131286336820668,-1.231168245055947,0.03696693035682285
9481,token,2025-04-30,-0.11943952460293694,0.2562619555976037,0.31951894942694875,-19.487507014413662,1.397056460419584,0.9406939460725933,-0.47873039770880377,0.9478225559941683,-0.9729411301632692,-0.002695269758548944
9481,token,2025-05-31,0.01054681686290393,0.219728255593449,0.31216761505574286,-19.59827800456541,1.4007329782569002,1.546646002984063,-0.8377273273091866,0.8611876186414613,-1.0648509314238899,-0.09145479529927779
9481,token,2025-06-30,-0.13240586216498973,0.2169068397818134,0.3082819845239169,-19.641832797761793,1.4600360065245297,0.8497644696154353,-0.7977287237204472,0.850801118114769,-1.033955727827194,-0.03620676400840139
9481,token,2025-07-31,0.019540994631104036,0.19916535377453173,0.3018053001603985,-19.75758261866122,1.4573641802381057,0.8221905347047281,-1.0177668691663897,0.8526932852429705,-1.0709047058591739,-0.052076534826490724
9481,token,2025-08-31,0.16838765791315824,0.19839352223640475,0.2962531489864401,-19.766016791625926,1.4684072990169332,1.2307526634316337,-1.002674921405324,0.7707985707654803,-0.968477731647979,-0.01075495085275915
9481,token,2025-09-30,0.17151240796039535,0.179435789387349,0.2914018642130983,-19.91424685268934,1.5258616206349966,1.6555483986914667,-1.1619079887534678,0.7480724785684668,-0.915559277442531,0.06385567152336741
9481,token,2025-10-31,-0.15865074317989247,0.19952150858801343,0.2921243111379961,-19.712132715166376,1.4787244463246616,0.6184193921580273,-0.9905656955817317,0.9410065213830492,-0.850929006646194,0.09126772400395103
9481,token,2025-11-30,-0.24700676865821591,0.1886359250475393,0.2868625540938126,-19.707311702266416,1.529575953617579,0.5467609926142382,-0.31981139732003405,0.7135972121282957,-0.7813534631603823,0.06702977154117368
9481,token,2025-12-31,-0.4519402201726799,0.1996617441370302,0.28703006073811,-19.611849316274387,1.5178595832337682,-0.17872438167653032,-0.20929313322718132,0.7509288405156759,-0.8041296288627343,0.02835852199448423
