cmc_id,symbol,month_end,fees_usd,revenue_usd,n_days_fees,n_days_rev,dl_fees_slug,source_notes
8083,LON,2025-08-31 00:00:00,1671394,1671394,31,31,tokenlon-amm,protocol_fees
8083,LON,2025-09-30 00:00:00,982825,982825,30,30,tokenlon-amm,protocol_fees
8083,LON,2025-10-31 00:00:00,954588,954588,31,31,tokenlon-amm,protocol_fees
8083,LON,2025-11-30 00:00:00,643859,643859,30,30,tokenlon-amm,protocol_fees
8083,LON,2025-12-31 00:00:00,590135,590135,31,31,tokenlon-amm,protocol_fees
8083,LON,2026-01-31 00:00:00,473666,473666,31,31,tokenlon-amm,protocol_fees
8083,LON,2026-02-28 00:00:00,546437,546437,28,28,tokenlon-amm,protocol_fees
8083,LON,2026-03-31 00:00:00,442163,442163,31,31,tokenlon-amm,protocol_fees
8083,LON,2026-04-30 00:00:00,468639,468639,30,30,tokenlon-amm,protocol_fees
8083,LON,2026-05-31 00:00:00,333643,333643,31,31,tokenlon-amm,protocol_fees
8083,LON,2026-06-30 00:00:00,313049,313049,30,30,tokenlon-amm,protocol_fees
8083,LON,2026-07-31 00:00:00,242177,242177,31,31,tokenlon-amm,protocol_fees
8104,1INCH,2026-07-31 00:00:00,9322.74,1648.51,12,12,1inch,protocol_fees
8613,ALCX,2022-12-31 00:00:00,19349,1934,23,23,alchemix,protocol_fees
8613,ALCX,2023-01-31 00:00:00,97014,9702,31,31,alchemix,protocol_fees
8613,ALCX,2023-02-28 00:00:00,83536,8356,28,28,alchemix,protocol_fees
8613,ALCX,2023-03-31 00:00:00,129447,12942,31,31,alchemix,protocol_fees
8613,ALCX,2023-04-30 00:00:00,185399,18539,30,30,alchemix,protocol_fees
8613,ALCX,2023-05-31 00:00:00,205064,20506,31,31,alchemix,protocol_fees
8613,ALCX,2023-06-30 00:00:00,76576,7657,30,30,alchemix,protocol_fees
8613,ALCX,2023-07-31 00:00:00,184043,18403,31,31,alchemix,protocol_fees
8613,ALCX,2023-08-31 00:00:00,30694,3069,31,31,alchemix,protocol_fees
8613,ALCX,2023-09-30 00:00:00,179316,17932,30,30,alchemix,protocol_fees
8613,ALCX,2023-10-31 00:00:00,102315,10231,31,31,alchemix,protocol_fees
8613,ALCX,2023-11-30 00:00:00,53597,5358,30,30,alchemix,protocol_fees
8613,ALCX,2023-12-31 00:00:00,106077,10603,31,31,alchemix,protocol_fees
8613,ALCX,2024-01-31 00:00:00,118444,11842,31,31,alchemix,protocol_fees
8613,ALCX,2024-02-29 00:00:00,48537,4856,29,29,alchemix,protocol_fees
8613,ALCX,2024-03-31 00:00:00,333079,33309,31,31,alchemix,protocol_fees
8613,ALCX,2024-04-30 00:00:00,181353,18137,30,30,alchemix,protocol_fees
8613,ALCX,2024-05-31 00:00:00,189615,18965,31,31,alchemix,protocol_fees
8613,ALCX,2024-06-30 00:00:00,136335,13632,30,30,alchemix,protocol_fees
8613,ALCX,2024-07-31 00:00:00,183086,18305,31,31,alchemix,protocol_fees
8613,ALCX,2024-08-31 00:00:00,150703,15072,31,31,alchemix,protocol_fees
8613,ALCX,2024-09-30 00:00:00,88675,8869,30,30,alchemix,protocol_fees
8613,ALCX,2024-10-31 00:00:00,155986,15601,31,31,alchemix,protocol_fees
8613,ALCX,2024-11-30 00:00:00,133997,13398,30,30,alchemix,protocol_fees
8613,ALCX,2024-12-31 00:00:00,205373,20534,31,31,alchemix,protocol_fees
8613,ALCX,2025-01-31 00:00:00,129295,12929,31,31,alchemix,protocol_fees
8613,ALCX,2025-02-28 00:00:00,229856,22989,28,28,alchemix,protocol_fees
8613,ALCX,2025-03-31 00:00:00,121539,12150,31,31,alchemix,protocol_fees
8613,ALCX,2025-04-30 00:00:00,114074,11412,30,30,alchemix,protocol_fees
8613,ALCX,2025-05-31 00:00:00,181800,18184,31,31,alchemix,protocol_fees
8613,ALCX,2025-06-30 00:00:00,257834,25782,30,30,alchemix,protocol_fees
8613,ALCX,2025-07-31 00:00:00,204438,20444,31,31,alchemix,protocol_fees
8613,ALCX,2025-08-31 00:00:00,390742,39076,31,31,alchemix,protocol_fees
8613,ALCX,2025-09-30 00:00:00,341874,34180,30,30,alchemix,protocol_fees
8613,ALCX,2025-10-31 00:00:00,316716,31662,31,31,alchemix,protocol_fees
8613,ALCX,2025-11-30 00:00:00,157444,15744,30,30,alchemix,protocol_fees
8613,ALCX,2025-12-31 00:00:00,281180,28118,31,31,alchemix,protocol_fees
8613,ALCX,2026-01-31 00:00:00,205076,20514,31,31,alchemix,protocol_fees
8613,ALCX,2026-02-28 00:00:00,15042,1506,28,28,alchemix,protocol_fees
8613,ALCX,2026-03-31 00:00:00,231722,23173,31,31,alchemix,protocol_fees
8613,ALCX,2026-04-30 00:00:00,28084,428,30,30,alchemix,protocol_fees
8613,ALCX,2026-05-31 00:00:00,82196,11,31,31,alchemix,protocol_fees
8613,ALCX,2026-06-30 00:00:00,77590,33767,30,30,alchemix,protocol_fees
8613,ALCX,2026-07-31 00:00:00,144339,95085,31,31,alchemix,protocol_fees
8719,ILV,2024-07-31 00:00:00,211676.0,211676.0,8,8,illuvium,protocol_fees
8719,ILV,2024-08-31 00:00:00,404303.0,404303.0,31,31,illuvium,protocol_fees
8719,ILV,2024-09-30 00:00:00,181162.0,181162.0,30,30,illuvium,protocol_fees
8719,ILV,2024-10-31 00:00:00,95088.0,95088.0,31,31,illuvium,protocol_fees
8719,ILV,2024-11-30 00:00:00,46532.0,46532.0,30,30,illuvium,protocol_fees
8719,ILV,2024-12-31 00:00:00,22065.0,22065.0,31,31,illuvium,protocol_fees
8719,ILV,2025-01-31 00:00:00,10642.0,10642.0,31,31,illuvium,protocol_fees
8719,ILV,2025-02-28 00:00:00,7052.0,7052.0,28,28,illuvium,protocol_fees
8719,ILV,2025-03-31 00:00:00,0.0,0.0,31,31,illuvium,protocol_fees
8719,ILV,2025-04-30 00:00:00,0.0,0.0,30,30,illuvium,protocol_fees
8719,ILV,2025-05-31 00:00:00,0.0,0.0,31,31,illuvium,protocol_fees
8719,ILV,2025-06-30 00:00:00,0.0,0.0,30,30,illuvium,protocol_fees
8719,ILV,2025-07-31 00:00:00,0.0,0.0,31,31,illuvium,protocol_fees
8719,ILV,2025-08-31 00:00:00,0.0,0.0,31,31,illuvium,protocol_fees
8719,ILV,2025-09-30 00:00:00,0.0,0.0,30,30,illuvium,protocol_fees
8719,ILV,2025-10-31 00:00:00,0.0,0.0,31,31,illuvium,protocol_fees
8719,ILV,2025-11-30 00:00:00,0.0,0.0,30,30,illuvium,protocol_fees
8719,ILV,2025-12-31 00:00:00,0.0,0.0,31,31,illuvium,protocol_fees
8719,ILV,2026-01-31 00:00:00,0.0,0.0,31,31,illuvium,protocol_fees
8719,ILV,2026-02-28 00:00:00,0.0,0.0,28,28,illuvium,protocol_fees
8719,ILV,2026-03-31 00:00:00,45511.0,45511.0,31,31,illuvium,protocol_fees
8719,ILV,2026-04-30 00:00:00,34318.0,34318.0,30,30,illuvium,protocol_fees
8719,ILV,2026-05-31 00:00:00,14715.0,14715.0,31,31,illuvium,protocol_fees
8719,ILV,2026-06-30 00:00:00,16176.0,16176.0,30,30,illuvium,protocol_fees
8719,ILV,2026-07-31 00:00:00,10237.46,10237.46,31,31,illuvium,protocol_fees
8911,STRK,2024-09-30 00:00:00,106028,15186,30,30,strike,protocol_fees
8911,STRK,2024-10-31 00:00:00,85609,12522,31,31,strike,protocol_fees
8911,STRK,2024-11-30 00:00:00,100336,13868,30,30,strike,protocol_fees
8911,STRK,2024-12-31 00:00:00,157486,21158,31,31,strike,protocol_fees
8911,STRK,2025-01-31 00:00:00,172602,24530,31,31,strike,protocol_fees
8911,STRK,2025-02-28 00:00:00,98041,13453,28,28,strike,protocol_fees
8911,STRK,2025-03-31 00:00:00,102150,13490,31,31,strike,protocol_fees
8911,STRK,2025-04-30 00:00:00,86169,11961,30,30,strike,protocol_fees
8911,STRK,2025-05-31 00:00:00,105108,14826,31,31,strike,protocol_fees
8911,STRK,2025-06-30 00:00:00,66116,8606,30,30,strike,protocol_fees
8911,STRK,2025-07-31 00:00:00,39872,5359,31,31,strike,protocol_fees
8911,STRK,2025-08-31 00:00:00,9628,1180,31,31,strike,protocol_fees
8911,STRK,2025-09-30 00:00:00,5192,827,30,30,strike,protocol_fees
8911,STRK,2025-10-31 00:00:00,15493,2788,31,31,strike,protocol_fees
8911,STRK,2025-11-30 00:00:00,5707,756,30,30,strike,protocol_fees
8911,STRK,2025-12-31 00:00:00,2994,347,31,31,strike,protocol_fees
8911,STRK,2026-01-31 00:00:00,0,0,31,31,strike,protocol_fees
8911,STRK,2026-02-28 00:00:00,0,0,28,28,strike,protocol_fees
8911,STRK,2026-03-31 00:00:00,0,0,31,31,strike,protocol_fees
8911,STRK,2026-04-30 00:00:00,9262,1155,30,30,strike,protocol_fees
8911,STRK,2026-05-31 00:00:00,48939,9788,31,31,strike,protocol_fees
8911,STRK,2026-06-30 00:00:00,0,0,30,30,strike,protocol_fees
8911,STRK,2026-07-31 00:00:00,0,0,31,31,strike,protocol_fees
9444,KNC,2021-04-30 00:00:00,1052,106,24,24,kyberswap-classic,protocol_fees
9444,KNC,2021-05-31 00:00:00,5864,586,31,31,kyberswap-classic,protocol_fees
9444,KNC,2021-06-30 00:00:00,1069,105,29,27,kyberswap-classic,protocol_fees
9444,KNC,2021-07-31 00:00:00,13180,1313,31,9,kyberswap-classic,protocol_fees
9444,KNC,2021-08-31 00:00:00,58907,5889,31,20,kyberswap-classic,protocol_fees
9444,KNC,2021-09-30 00:00:00,95995,9594,30,24,kyberswap-classic,protocol_fees
9444,KNC,2021-10-31 00:00:00,64759,6475,31,31,kyberswap-classic,protocol_fees
9444,KNC,2021-11-30 00:00:00,106139,10614,30,30,kyberswap-classic,protocol_fees
9444,KNC,2021-12-31 00:00:00,6643,660,31,31,kyberswap-classic,protocol_fees
9444,KNC,2022-01-31 00:00:00,5334,524,31,28,kyberswap-classic,protocol_fees
9444,KNC,2022-02-28 00:00:00,1431,135,28,25,kyberswap-classic,protocol_fees
9444,KNC,2022-03-31 00:00:00,963,85,31,19,kyberswap-classic,protocol_fees
9444,KNC,2022-04-30 00:00:00,880,79,30,22,kyberswap-classic,protocol_fees
9444,KNC,2022-05-31 00:00:00,491,40,31,17,kyberswap-classic,protocol_fees
9444,KNC,2022-06-30 00:00:00,550,48,29,24,kyberswap-classic,protocol_fees
9444,KNC,2022-07-31 00:00:00,2006,199,31,24,kyberswap-classic,protocol_fees
9444,KNC,2022-08-31 00:00:00,1268,124,31,31,kyberswap-classic,protocol_fees
9444,KNC,2022-09-30 00:00:00,1910,188,30,30,kyberswap-classic,protocol_fees
9444,KNC,2022-10-31 00:00:00,14,0,31,31,kyberswap-classic,protocol_fees
9444,KNC,2022-11-30 00:00:00,77,4,30,30,kyberswap-classic,protocol_fees
9444,KNC,2022-12-31 00:00:00,13,1,31,31,kyberswap-classic,protocol_fees
9444,KNC,2023-01-31 00:00:00,50,2,31,31,kyberswap-classic,protocol_fees
9444,KNC,2023-02-28 00:00:00,97,7,27,27,kyberswap-classic,protocol_fees
9444,KNC,2023-03-31 00:00:00,66,2,31,31,kyberswap-classic,protocol_fees
9444,KNC,2023-04-30 00:00:00,400,38,30,30,kyberswap-classic,protocol_fees
9444,KNC,2023-05-31 00:00:00,473,43,31,29,kyberswap-classic,protocol_fees
9444,KNC,2023-06-30 00:00:00,6,1,30,30,kyberswap-classic,protocol_fees
9444,KNC,2023-07-31 00:00:00,0,0,31,31,kyberswap-classic,protocol_fees
9444,KNC,2023-08-31 00:00:00,548,82,31,31,kyberswap-classic,protocol_fees
9444,KNC,2023-09-30 00:00:00,8848,1416,30,30,kyberswap-classic,protocol_fees
9444,KNC,2023-10-31 00:00:00,26129,4183,31,31,kyberswap-classic,protocol_fees
9444,KNC,2023-11-30 00:00:00,56108,8977,30,30,kyberswap-classic,protocol_fees
9444,KNC,2023-12-31 00:00:00,71644,11453,31,31,kyberswap-classic,protocol_fees
9444,KNC,2024-01-31 00:00:00,49649,7939,31,31,kyberswap-classic,protocol_fees
9444,KNC,2024-02-29 00:00:00,5843,936,7,7,kyberswap-classic,protocol_fees
9444,KNC,2024-04-30 00:00:00,6606,1050,14,14,kyberswap-classic,protocol_fees
9444,KNC,2024-05-31 00:00:00,4778,762,6,6,kyberswap-classic,protocol_fees
9444,KNC,2024-06-30 00:00:00,785,124,8,8,kyberswap-classic,protocol_fees
9444,KNC,2024-07-31 00:00:00,71,9,12,12,kyberswap-classic,protocol_fees
9444,KNC,2024-08-31 00:00:00,43,5,12,12,kyberswap-classic,protocol_fees
9444,KNC,2024-09-30 00:00:00,5,0,10,10,kyberswap-classic,protocol_fees
9444,KNC,2024-10-31 00:00:00,2,0,31,31,kyberswap-classic,protocol_fees
9444,KNC,2024-11-30 00:00:00,12,1,27,27,kyberswap-classic,protocol_fees
9444,KNC,2024-12-31 00:00:00,36,3,31,31,kyberswap-classic,protocol_fees
9481,PENDLE,2023-07-31 00:00:00,29808,9765,25,25,pendle,protocol_fees
9481,PENDLE,2023-08-31 00:00:00,31531,31531,31,31,pendle,protocol_fees
9481,PENDLE,2023-09-30 00:00:00,19833,19833,30,30,pendle,protocol_fees
9481,PENDLE,2023-10-31 00:00:00,29886,29886,31,31,pendle,protocol_fees
9481,PENDLE,2023-11-30 00:00:00,35534,35534,30,30,pendle,protocol_fees
9481,PENDLE,2023-12-31 00:00:00,44456,40503,31,31,pendle,protocol_fees
9481,PENDLE,2024-01-31 00:00:00,158706,135449,31,31,pendle,protocol_fees
9481,PENDLE,2024-02-29 00:00:00,460232,381763,29,29,pendle,protocol_fees
9481,PENDLE,2024-03-31 00:00:00,920543,781646,31,31,pendle,protocol_fees
9481,PENDLE,2024-04-30 00:00:00,3643547,3247055,30,30,pendle,protocol_fees
9481,PENDLE,2024-05-31 00:00:00,2899724,2744043,31,31,pendle,protocol_fees
9481,PENDLE,2024-06-30 00:00:00,1940759,1818245,30,30,pendle,protocol_fees
9481,PENDLE,2024-07-31 00:00:00,1749440,1692824,31,31,pendle,protocol_fees
9481,PENDLE,2024-08-31 00:00:00,736749,712585,31,31,pendle,protocol_fees
9481,PENDLE,2024-09-30 00:00:00,629288,602849,30,30,pendle,protocol_fees
9481,PENDLE,2024-10-31 00:00:00,1220070,1156717,31,31,pendle,protocol_fees
9481,PENDLE,2024-11-30 00:00:00,1740685,1622187,30,30,pendle,protocol_fees
9481,PENDLE,2024-12-31 00:00:00,3003560,2818194,31,31,pendle,protocol_fees
9481,PENDLE,2025-01-31 00:00:00,8828623,8629903,31,31,pendle,protocol_fees
9481,PENDLE,2025-02-28 00:00:00,2634681,2548256,28,28,pendle,protocol_fees
9481,PENDLE,2025-03-31 00:00:00,1470422,1399734,31,31,pendle,protocol_fees
9481,PENDLE,2025-04-30 00:00:00,1568766,1528382,30,30,pendle,protocol_fees
9481,PENDLE,2025-05-31 00:00:00,4921308,4876129,30,30,pendle,protocol_fees
9481,PENDLE,2025-06-30 00:00:00,1521486,1488394,30,30,pendle,protocol_fees
9481,PENDLE,2025-07-31 00:00:00,2155931,2097257,31,31,pendle,protocol_fees
9481,PENDLE,2025-08-31 00:00:00,4063481,3936774,31,31,pendle,protocol_fees
9481,PENDLE,2025-09-30 00:00:00,3439179,3216807,30,30,pendle,protocol_fees
9481,PENDLE,2025-10-31 00:00:00,4277363,4113679,31,31,pendle,protocol_fees
9481,PENDLE,2025-11-30 00:00:00,3049714,2972987,30,30,pendle,protocol_fees
9481,PENDLE,2025-12-31 00:00:00,1319134,1293907,31,31,pendle,protocol_fees
9481,PENDLE,2026-01-31 00:00:00,1132982,1119169,31,31,pendle,protocol_fees
9481,PENDLE,2026-02-28 00:00:00,914118,903802,28,28,pendle,protocol_fees
9481,PENDLE,2026-03-31 00:00:00,602083,593623,31,31,pendle,protocol_fees
9481,PENDLE,2026-04-30 00:00:00,1690592,1681136,30,30,pendle,protocol_fees
9481,PENDLE,2026-05-31 00:00:00,1102631,1085327,31,31,pendle,protocol_fees
9481,PENDLE,2026-06-30 00:00:00,1053839,1035016,30,30,pendle,protocol_fees
9481,PENDLE,2026-07-31 00:00:00,588278,579563,31,31,pendle,protocol_fees
9640,METIS,2024-09-30 00:00:00,4947,,8,,metis,chain_level_sequencer_fees;revenue_http_400
9640,METIS,2024-10-31 00:00:00,17788,,31,,metis,chain_level_sequencer_fees;revenue_http_400
9640,METIS,2024-11-30 00:00:00,26979,,30,,metis,chain_level_sequencer_fees;revenue_http_400
9640,METIS,2024-12-31 00:00:00,30556,,31,,metis,chain_level_sequencer_fees;revenue_http_400
9640,METIS,2025-01-31 00:00:00,28447,,31,,metis,chain_level_sequencer_fees;revenue_http_400
9640,METIS,2025-02-28 00:00:00,20209,,28,,metis,chain_level_sequencer_fees;revenue_http_400
9640,METIS,2025-03-31 00:00:00,18705,,31,,metis,chain_level_sequencer_fees;revenue_http_400
9640,METIS,2025-04-30 00:00:00,12890,,30,,metis,chain_level_sequencer_fees;revenue_http_400
9640,METIS,2025-05-31 00:00:00,10973,,31,,metis,chain_level_sequencer_fees;revenue_http_400
9640,METIS,2025-06-30 00:00:00,8569,,30,,metis,chain_level_sequencer_fees;revenue_http_400
9640,METIS,2025-07-31 00:00:00,8920,,31,,metis,chain_level_sequencer_fees;revenue_http_400
9640,METIS,2025-08-31 00:00:00,7607,,31,,metis,chain_level_sequencer_fees;revenue_http_400
9640,METIS,2025-09-30 00:00:00,6002,,30,,metis,chain_level_sequencer_fees;revenue_http_400
9640,METIS,2025-10-31 00:00:00,7296,,31,,metis,chain_level_sequencer_fees;revenue_http_400
9640,METIS,2025-11-30 00:00:00,7651,,30,,metis,chain_level_sequencer_fees;revenue_http_400
9640,METIS,2025-12-31 00:00:00,3710,,31,,metis,chain_level_sequencer_fees;revenue_http_400
9640,METIS,2026-01-31 00:00:00,4106,,31,,metis,chain_level_sequencer_fees;revenue_http_400
9640,METIS,2026-02-28 00:00:00,4370,,28,,metis,chain_level_sequencer_fees;revenue_http_400
9640,METIS,2026-03-31 00:00:00,3293,,31,,metis,chain_level_sequencer_fees;revenue_http_400
9640,METIS,2026-04-30 00:00:00,3939,,30,,metis,chain_level_sequencer_fees;revenue_http_400
9640,METIS,2026-05-31 00:00:00,2067,,31,,metis,chain_level_sequencer_fees;revenue_http_400
9640,METIS,2026-06-30 00:00:00,1856,,30,,metis,chain_level_sequencer_fees;revenue_http_400
9640,METIS,2026-07-31 00:00:00,1305,,31,,metis,chain_level_sequencer_fees;revenue_http_400
9903,CVX,2021-05-31 00:00:00,610165,610165,14,14,convex-finance,protocol_fees
9903,CVX,2021-06-30 00:00:00,5980352,5980352,30,30,convex-finance,protocol_fees
9903,CVX,2021-07-31 00:00:00,5717821,5717526,31,31,convex-finance,protocol_fees
9903,CVX,2021-08-31 00:00:00,9058587,7418741,31,31,convex-finance,protocol_fees
9903,CVX,2021-09-30 00:00:00,12541254,8983824,30,30,convex-finance,protocol_fees
9903,CVX,2021-10-31 00:00:00,19213716,13861184,31,31,convex-finance,protocol_fees
9903,CVX,2021-11-30 00:00:00,28390372,18381833,30,30,convex-finance,protocol_fees
9903,CVX,2021-12-31 00:00:00,32760585,19228042,31,31,convex-finance,protocol_fees
9903,CVX,2022-01-31 00:00:00,30530819,19663368,31,31,convex-finance,protocol_fees
9903,CVX,2022-02-28 00:00:00,18666667,11763884,28,28,convex-finance,protocol_fees
9903,CVX,2022-03-31 00:00:00,18831106,10231315,31,31,convex-finance,protocol_fees
9903,CVX,2022-04-30 00:00:00,20548781,10427281,30,30,convex-finance,protocol_fees
9903,CVX,2022-05-31 00:00:00,11398195,6825740,31,31,convex-finance,protocol_fees
9903,CVX,2022-06-30 00:00:00,5864973,3760764,30,30,convex-finance,protocol_fees
9903,CVX,2022-07-31 00:00:00,7260921,5111215,31,31,convex-finance,protocol_fees
9903,CVX,2022-08-31 00:00:00,7507836,5053035,31,31,convex-finance,protocol_fees
9903,CVX,2022-09-30 00:00:00,5794975,3772406,30,30,convex-finance,protocol_fees
9903,CVX,2022-10-31 00:00:00,5044123,3357895,31,31,convex-finance,protocol_fees
9903,CVX,2022-11-30 00:00:00,4675562,2602295,30,30,convex-finance,protocol_fees
9903,CVX,2022-12-31 00:00:00,3841264,2233230,31,31,convex-finance,protocol_fees
9903,CVX,2023-01-31 00:00:00,4429561,3052274,31,31,convex-finance,protocol_fees
9903,CVX,2023-02-28 00:00:00,5352122,3427441,28,28,convex-finance,protocol_fees
9903,CVX,2023-03-31 00:00:00,5101559,3354845,31,31,convex-finance,protocol_fees
9903,CVX,2023-04-30 00:00:00,5015482,3422614,30,30,convex-finance,protocol_fees
9903,CVX,2023-05-31 00:00:00,4498786,2963347,31,31,convex-finance,protocol_fees
9903,CVX,2023-06-30 00:00:00,3468433,2470466,30,30,convex-finance,protocol_fees
9903,CVX,2023-07-31 00:00:00,3897136,2819973,31,31,convex-finance,protocol_fees
9903,CVX,2023-08-31 00:00:00,3095579,1784790,31,31,convex-finance,protocol_fees
9903,CVX,2023-09-30 00:00:00,2392292,1431566,30,30,convex-finance,protocol_fees
9903,CVX,2023-10-31 00:00:00,2500660,1470808,31,31,convex-finance,protocol_fees
9903,CVX,2023-11-30 00:00:00,3141186,1746073,30,30,convex-finance,protocol_fees
9903,CVX,2023-12-31 00:00:00,3451301,2172499,31,31,convex-finance,protocol_fees
9903,CVX,2024-01-31 00:00:00,2634119,1691902,31,31,convex-finance,protocol_fees
9903,CVX,2024-02-29 00:00:00,2385817,1533643,29,29,convex-finance,protocol_fees
9903,CVX,2024-03-31 00:00:00,2862813,2128865,31,31,convex-finance,protocol_fees
9903,CVX,2024-04-30 00:00:00,2083538,1558210,30,30,convex-finance,protocol_fees
9903,CVX,2024-05-31 00:00:00,1898252,1430947,31,31,convex-finance,protocol_fees
9903,CVX,2024-06-30 00:00:00,1436821,1104021,30,30,convex-finance,protocol_fees
9903,CVX,2024-07-31 00:00:00,1091330,858269,31,31,convex-finance,protocol_fees
9903,CVX,2024-08-31 00:00:00,931011,730046,31,31,convex-finance,protocol_fees
9903,CVX,2024-09-30 00:00:00,1934956,1761196,30,30,convex-finance,protocol_fees
9903,CVX,2024-10-31 00:00:00,2475007,2268080,31,31,convex-finance,protocol_fees
9903,CVX,2024-11-30 00:00:00,2305365,2087193,30,30,convex-finance,protocol_fees
9903,CVX,2024-12-31 00:00:00,5000078,4703893,31,31,convex-finance,protocol_fees
9903,CVX,2025-01-31 00:00:00,4228670,4059473,31,31,convex-finance,protocol_fees
9903,CVX,2025-02-28 00:00:00,2421777,2346143,28,28,convex-finance,protocol_fees
9903,CVX,2025-03-31 00:00:00,2043516,1963729,31,31,convex-finance,protocol_fees
9903,CVX,2025-04-30 00:00:00,3454722,3368708,30,30,convex-finance,protocol_fees
9903,CVX,2025-05-31 00:00:00,3300341,3170834,31,31,convex-finance,protocol_fees
9903,CVX,2025-06-30 00:00:00,3210511,3114868,30,30,convex-finance,protocol_fees
9903,CVX,2025-07-31 00:00:00,3404866,3290949,31,31,convex-finance,protocol_fees
9903,CVX,2025-08-31 00:00:00,3658524,3533373,31,31,convex-finance,protocol_fees
9903,CVX,2025-09-30 00:00:00,3065361,2966598,30,30,convex-finance,protocol_fees
9903,CVX,2025-10-31 00:00:00,3382430,3313059,31,31,convex-finance,protocol_fees
9903,CVX,2025-11-30 00:00:00,2052122,2009737,30,30,convex-finance,protocol_fees
9903,CVX,2025-12-31 00:00:00,1505961,1480164,31,31,convex-finance,protocol_fees
9903,CVX,2026-01-31 00:00:00,1784189,1762714,31,31,convex-finance,protocol_fees
9903,CVX,2026-02-28 00:00:00,1149314,1135553,28,28,convex-finance,protocol_fees
9903,CVX,2026-03-31 00:00:00,904889,893111,31,31,convex-finance,protocol_fees
9903,CVX,2026-04-30 00:00:00,1217336,1207590,30,30,convex-finance,protocol_fees
9903,CVX,2026-05-31 00:00:00,806112,794723,31,31,convex-finance,protocol_fees
9903,CVX,2026-06-30 00:00:00,715912,710243,30,30,convex-finance,protocol_fees
9903,CVX,2026-07-31 00:00:00,672151,666324,31,31,convex-finance,protocol_fees
11156,ETHDYDX,2023-11-30 00:00:00,2652172,2652172,12,12,dydx-v3,protocol_fees
11156,ETHDYDX,2023-12-31 00:00:00,7241900,7241900,31,31,dydx-v3,protocol_fees
11156,ETHDYDX,2024-01-31 00:00:00,5110097,5110097,31,31,dydx-v3,protocol_fees
11156,ETHDYDX,2024-02-29 00:00:00,3295645,3295645,29,29,dydx-v3,protocol_fees
11156,ETHDYDX,2024-03-31 00:00:00,4934333,4934333,31,31,dydx-v3,protocol_fees
11156,ETHDYDX,2024-04-30 00:00:00,3501279,3501279,30,30,dydx-v3,protocol_fees
11156,ETHDYDX,2024-05-31 00:00:00,2354736,2354736,31,31,dydx-v3,protocol_fees
11156,ETHDYDX,2024-06-30 00:00:00,1506095,1506095,30,30,dydx-v3,protocol_fees
11156,ETHDYDX,2024-07-31 00:00:00,1583713,1583713,31,31,dydx-v3,protocol_fees
11156,ETHDYDX,2024-08-31 00:00:00,1255591,1255591,31,31,dydx-v3,protocol_fees
11156,ETHDYDX,2024-09-30 00:00:00,670288,670288,30,30,dydx-v3,protocol_fees
11289,SPELL,2021-09-30 00:00:00,2302421,1151209,29,29,abracadabra-spell,protocol_fees
11289,SPELL,2021-10-31 00:00:00,8455168,4227587,31,31,abracadabra-spell,protocol_fees
11289,SPELL,2021-11-30 00:00:00,12383214,6191608,30,30,abracadabra-spell,protocol_fees
11289,SPELL,2021-12-31 00:00:00,17912761,8956378,31,31,abracadabra-spell,protocol_fees
11289,SPELL,2022-01-31 00:00:00,17599123,8799559,31,31,abracadabra-spell,protocol_fees
11289,SPELL,2022-02-28 00:00:00,3457884,1728938,28,28,abracadabra-spell,protocol_fees
11289,SPELL,2022-03-31 00:00:00,3216932,1608458,31,31,abracadabra-spell,protocol_fees
11289,SPELL,2022-04-30 00:00:00,2059380,1029683,30,30,abracadabra-spell,protocol_fees
11289,SPELL,2022-05-31 00:00:00,2444590,1222295,31,31,abracadabra-spell,protocol_fees
11289,SPELL,2022-06-30 00:00:00,549834,274917,30,30,abracadabra-spell,protocol_fees
11289,SPELL,2022-07-31 00:00:00,414817,207409,31,31,abracadabra-spell,protocol_fees
11289,SPELL,2022-08-31 00:00:00,335751,167873,31,31,abracadabra-spell,protocol_fees
11289,SPELL,2022-09-30 00:00:00,312830,156418,30,30,abracadabra-spell,protocol_fees
11289,SPELL,2022-10-31 00:00:00,302496,151245,31,31,abracadabra-spell,protocol_fees
11289,SPELL,2022-11-30 00:00:00,200908,100460,30,30,abracadabra-spell,protocol_fees
11289,SPELL,2022-12-31 00:00:00,186112,93052,31,31,abracadabra-spell,protocol_fees
11289,SPELL,2023-01-31 00:00:00,328388,164202,31,31,abracadabra-spell,protocol_fees
11289,SPELL,2023-02-28 00:00:00,276961,138478,28,28,abracadabra-spell,protocol_fees
11289,SPELL,2023-03-31 00:00:00,366932,183465,31,31,abracadabra-spell,protocol_fees
11289,SPELL,2023-04-30 00:00:00,308922,154462,30,30,abracadabra-spell,protocol_fees
11289,SPELL,2023-05-31 00:00:00,283481,141747,31,31,abracadabra-spell,protocol_fees
11289,SPELL,2023-06-30 00:00:00,483389,241703,30,30,abracadabra-spell,protocol_fees
11289,SPELL,2023-07-31 00:00:00,390997,195502,31,31,abracadabra-spell,protocol_fees
11289,SPELL,2023-08-31 00:00:00,93881,46943,31,31,abracadabra-spell,protocol_fees
11289,SPELL,2023-09-30 00:00:00,48502,24255,30,30,abracadabra-spell,protocol_fees
11289,SPELL,2023-10-31 00:00:00,43006,21504,31,31,abracadabra-spell,protocol_fees
