cmc_id,symbol,name,picked_chainid,picked_address,reachable,n_platforms,platforms
10903,C98,Coin98,1,0xae12c5930881c53715b369cec7606b70d8eb229f,True,5,Ethereum:0xae12c5930881c53715b369cec7606b70d8eb229f | Viction:0x0Fd0288AAAE91eaF935e2eC14b23486f86516c8C | BNB Smart Chain (BEP20):0xaec945e04baf28b135fa7c640f624f8d90f1c3a6 | Solana:C98A4nkJXhpVZNAZdHUA95RpTF3T4whtQubL3YobiUX9 | Polygon:0x77f56cf9365955486b12c4816992388ee8606f0e
11079,BRISE,Bitgert,1,0xF2B2f7b47715256Ce4eA43363a867fdce9353e3A,True,4,Ethereum:0xF2B2f7b47715256Ce4eA43363a867fdce9353e3A | BNB Smart Chain (BEP20):0x8fff93e810a2edaafc326edee51071da9d398e83 | Solana:ErSZNwsamWjR9Hj2o18GLwVyTkooyGbdptjMjuv72X8A | Bitgert:0xeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee
11156,ETHDYDX,dYdX (ethDYDX),1,0x92d6c1e31e14520e676a687f0a93788b716beff5,True,2,Ethereum:0x92d6c1e31e14520e676a687f0a93788b716beff5 | Solana:4Hx6Bj56eGyw8EJrrheM6LBQAvVYRikYCWsALeTrwyRU
11165,ORCA,Orca,,,False,1,Solana:orcaEKTdK7LKz57vaAYr9QeNsVEPfiu6QeMU1kektZE
11171,MNGO,Mango,,,False,1,Solana:MangoCzJ36AjZyKwVj3VnYU4GTonjfVEnJmvvWaxLac
11221,BIT,BitDAO,1,0x1A4b46696b2bB4794Eb3D4c26f1c55F9170fa4C5,True,1,Ethereum:0x1A4b46696b2bB4794Eb3D4c26f1c55F9170fa4C5
11232,HIGH,Highstreet,1,0x71Ab77b7dbB4fa7e017BC15090b2163221420282,True,2,Ethereum:0x71Ab77b7dbB4fa7e017BC15090b2163221420282 | BNB Smart Chain (BEP20):0x5f4Bde007Dc06b867f86EBFE4802e34A1fFEEd63
11289,SPELL,Spell Token,1,0x090185f2135308bad17527004364ebcc2d37e5f6,True,5,Ethereum:0x090185f2135308bad17527004364ebcc2d37e5f6 | Solana:BCsFXYm81iqXyYmrLKgAp3AePcgLHnirb8FjTs6sjM7U | Fantom:0x468003b688943977e6130f4f68f23aad939a1040 | Avalanche C-Chain:0xCE1bFFBD5374Dac86a2893119683F4911a2F7814 | Arbitrum:0x3e6648c5a70a150a88bce65f4ad4d506fe15d2af
11865,BONE,Bone ShibaSwap,1,0x9813037ee2218799597d83D4a5B6F3b6778218d9,True,2,Ethereum:0x9813037ee2218799597d83D4a5B6F3b6778218d9 | Shibarium:0xeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee
12220,OSMO,Osmosis,,,False,1,Osmosis:uosmo
12387,RBN,Ribbon Finance,1,0x6123b0049f904d730db3c36a31167d9d4121fa6b,True,1,Ethereum:0x6123b0049f904d730db3c36a31167d9d4121fa6b
12573,CPOOL,Clearpool,1,0x66761fa41377003622aee3c7675fc7b5c1c2fac5,True,2,Ethereum:0x66761fa41377003622aee3c7675fc7b5c1c2fac5 | Solana:AeXrLftu8chuY4ctc6oDeG4dUx6Yr4aqeakUMFNvACdg
12760,INF,Sanctum Infinity,,,False,1,Solana:5oVNBeEEQvYi1cX3ir8Dx5n1P7pdxydbGF2X4TxVusJm
13502,WLD,Worldcoin,1,0x163f8c2467924be0ae7b5347228cabf260318753,True,3,Ethereum:0x163f8c2467924be0ae7b5347228cabf260318753 | Optimism:0xdc6ff44d5d932cbd77b52e5612ba0529dc6226f1 | World Chain Mainnet:0x2cFc85d8E48F8EAB294be644d9E25C3030863003
14280,EUL,Euler,1,0xd9fcd98c322942075a5c3860693e9f4f03aae07b,True,4,Ethereum:0xd9fcd98c322942075a5c3860693e9f4f03aae07b | BNB Smart Chain (BEP20):0x2117e8b79e8e176a670c9fcf945d4348556bffad | Arbitrum:0x462cd9e0247b2e63831c3189ae738e5e9a5a4b64 | Base:0xa153ad732f831a79b5575fa02e793ec4e99181b0
14519,VVS,VVS Finance,1,0x839e71613f9aA06E5701CF6de63E303616B0DDE3,True,2,Ethereum:0x839e71613f9aA06E5701CF6de63E303616B0DDE3 | Cronos:0x2D03bECE6747ADC00E1a131BBA1469C15fD11e03
14783,MAGIC,Treasure,1,0xb0c7a3ba49c7a6eaba6cd4a96c55a1391070ac9a,True,3,Ethereum:0xb0c7a3ba49c7a6eaba6cd4a96c55a1391070ac9a | Arbitrum:0x539bdE0d7Dbd336b79148AA742883198BBF60342 | Base:0xf1572d1da5c3cce14ee5a1c9327d17e9ff0e3f43
14803,AURORA,Aurora,1,0xaaaaaa20d9e0e2461697782ef11675f668207961,True,3,Ethereum:0xaaaaaa20d9e0e2461697782ef11675f668207961 | Near:aaaaaa20d9e0e2461697782ef11675f668207961.factory.bridge.near | Aurora:0xeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee
14806,PEOPLE,ConstitutionDAO,1,0x7a58c0be72be218b41c608b7fe7c5bb630736c71,True,2,Ethereum:0x7a58c0be72be218b41c608b7fe7c5bb630736c71 | Solana:CobcsUrt3p91FwvULYKorQejgsm5HoQdv5T8RUZ6PnLA
16116,SOL,Wrapped Solana,1,0xD31a59c85aE9D8edEFeC411D448f90841571b89c,True,10,Ethereum:0xD31a59c85aE9D8edEFeC411D448f90841571b89c | BNB Smart Chain (BEP20):0x570a5d26f7765ecb712c0924e4de545b89fd43df | Solana:So11111111111111111111111111111111111111112 | Terra Classic:terra190tqwgqx7s8qrknz6kckct7v607cu068gfujpk | Polygon:0xd93f7e271cb87c23aaa73edc008a79646d1f9912 | Avalanche 
16334,APX,APX,56,0x78f5d389f5cdccfc41594abab4b0ed02f31398b3,True,1,BNB Smart Chain (BEP20):0x78f5d389f5cdccfc41594abab4b0ed02f31398b3
16876,ALI,Artificial Liquid Intelligence,1,0x6b0b3a982b4634ac68dd83a4dbf02311ce324181,True,5,Ethereum:0x6b0b3a982b4634ac68dd83a4dbf02311ce324181 | Solana:9wvorGtBJ8gyLorFTmwXWcymPoGVUBn6MRzHwFpCdCeC | Polygon:0xbfc70507384047aa74c29cdc8c5cb88d0f7213ac | Cronos:0x45c135c1cdce8d25a3b729a28659561385c52671 | Base:0x97c806e7665d3afd84a8fe1837921403d59f3dcc
17591,NYM,NYM,1,0x525A8F6F3Ba4752868cde25164382BfbaE3990e1,True,3,Ethereum:0x525A8F6F3Ba4752868cde25164382BfbaE3990e1 | BNB Smart Chain (BEP20):0x31d0E332ccEf98b583E40e0cEFBb7502c9a6b3f8 | Osmosis:ibc/37CB3078432510EE57B9AFA8DBE028B33AE3280A144826FEAC5F2334CF2C5539
17751,T,Threshold,1,0xCdF7028ceAB81fA0C6971208e83fa7872994beE5,True,1,Ethereum:0xCdF7028ceAB81fA0C6971208e83fa7872994beE5
17799,AXL,Axelar,1,0x467719aD09025FcC6cF6F8311755809d45a5E5f3,True,12,Ethereum:0x467719aD09025FcC6cF6F8311755809d45a5E5f3 | BNB Smart Chain (BEP20):0x8b1f4432F943c465A973FeDC6d7aa50Fc96f1f65 | Fantom:0x8b1f4432F943c465A973FeDC6d7aa50Fc96f1f65 | Polygon:0x6e4E624106Cb12E168E6533F8ec7c82263358940 | Avalanche C-Chain:0x44c784266cf024a60e8acf2427b9857ace194c5d | Optimism:
18031,CCD,Concordium,,,False,0,
18037,MAV,Maverick Protocol,1,0x7448c7456a97769F6cD04F1E83A4a23cCdC46aBD,True,5,Ethereum:0x7448c7456a97769F6cD04F1E83A4a23cCdC46aBD | BNB Smart Chain (BEP20):0xd691d9a68c887bdf34da8c36f63487333acfd103 | Arbitrum:0x7448c7456a97769F6cD04F1E83A4a23cCdC46aBD | zkSync Era:0x787c09494Ec8Bcb24DcAf8659E7d5D69979eE508 | Base:0x64b88c73A5DfA78D1713fE1b4c69a22d7E0faAa7
18579,WTRX,Wrapped TRON,,,False,1,Tron20:TNUC9Qb1rRpS5CbWLmNMxXBjyFoydXjWFR
19650,VOLT,Volt Inu,1,0x7f792db54b0e580cdc755178443f0430cf799aca,True,3,Ethereum:0x7f792db54b0e580cdc755178443f0430cf799aca | BNB Smart Chain (BEP20):0x7f792db54b0e580cdc755178443f0430cf799aca | Polygon:0x7f792db54b0e580cdc755178443f0430cf799aca
19843,APEX,ApeX Protocol,1,0x52A8845DF664D76C69d2EEa607CD793565aF42B8,True,2,Ethereum:0x52A8845DF664D76C69d2EEa607CD793565aF42B8 | Arbitrum:0x61a1ff55c5216b636a294a07d77c6f4df10d3b56
20314,LUNA,Terra,,,False,1,Osmosis:ibc/785AFEC6B3741100D15E7AF01374E3C4C36F24888E96479B1C33F5C71F364EF9
20721,BTC.b,Bitcoin Avalanche Bridged,43114,0x152b9d0FdC40C096757F570A51E494bd4b943E50,True,1,Avalanche C-Chain:0x152b9d0FdC40C096757F570A51E494bd4b943E50
21159,ONDO,Ondo,1,0xfaba6f8e4a5e8ab82f62fe7c39859fa577269be3,True,1,Ethereum:0xfaba6f8e4a5e8ab82f62fe7c39859fa577269be3
21870,MPLX,Metaplex,56,0x75a5863A19aF60ec0098d62ED8C34cc594fB470f,True,2,BNB Smart Chain (BEP20):0x75a5863A19aF60ec0098d62ED8C34cc594fB470f | Solana:METAewgxyPbgwsseH8T16a39CQ5VyVxZi9zXiDPY18m
22059,VENOM,Venom,,,False,0,
22850,HONEY,Hivemapper,,,False,1,Solana:4vMsoUT2BWatFweudnQM1xedRLfJgJ7hswhcpz4xgBTy
22974,TAO,Bittensor,,,False,2,Solana:taoC6xyv2v8tDLcev4uaGUgV4vdQsWJrGft2kcBRrBY | Bittensor:0
23054,CHEEL,Cheelee,56,0x1F1C90aEb2fd13EA972F0a71e35c0753848e3DB0,True,1,BNB Smart Chain (BEP20):0x1F1C90aEb2fd13EA972F0a71e35c0753848e3DB0
23082,TEM,TemDAO,1,0xaE0585a259A3BCAB258D6EE02FB583f7B33C2a12,True,1,Ethereum:0xaE0585a259A3BCAB258D6EE02FB583f7B33C2a12
23711,PRIME,Echelon Prime,1,0xb23d80f5FefcDDaa212212F028021B41DEd428CF,True,2,Ethereum:0xb23d80f5fefcddaa212212f028021b41ded428cf | Base:0xfA980cEd6895AC314E7dE34Ef1bFAE90a5AdD21b
24091,ZK,ZKsync,,,False,1,zkSync Era:0x5A7d6b2F92C77FAD6CCaBd7EE0624E64907Eaf3E
24257,LGCT,Legacy Token,56,0xD38B305CaC06990c0887032A02C03D6839f770A8,True,0,
24399,WHBAR,Wrapped HBAR,,,False,1,Hedera Hashgraph:0.0.1456986
24735,WPLS,Wrapped Pulse,,,False,1,PulseChain:0xa1077a294dde1b09bb078844df40758a5d0f9a27
24781,CYBER,Cyber,1,0x14778860e937f509e651192a90589de711fb88a9,True,6,Ethereum:0x14778860e937f509e651192a90589de711fb88a9 | BNB Smart Chain (BEP20):0x14778860e937f509e651192a90589de711fb88a9 | Solana:5gzCDgVf5Nk6gosa5dpYZV6P6RiAytvCyQUaMwAVyf8z | Optimism:0x14778860e937f509e651192a90589de711fb88a9 | Base:0x14778860E937f509e651192a90589dE711Fb88a9 | CYBER:0x14778860e93
24796,ADF,Art de Finance,137,0x6BD10299f4f1d31b3489Dc369eA958712d27c81b,True,1,Polygon:0x6BD10299f4f1d31b3489Dc369eA958712d27c81b
24875,STRX,Staked TRX,,,False,1,Tron20:TU3kjFuhtEo42tsCBtfYUAZxoqQ4yuSLQ5
25264,SNEK,Snek,,,False,1,Cardano:279c909f348e533da5808898f87f9a14bb2c3dfbbacccd631d927a3f534e454b
26133,TBTC,tBTC,1,0x18084fba666a33d37592fa2633fd49a74dd93a88,True,7,Ethereum:0x18084fba666a33d37592fa2633fd49a74dd93a88 | Solana:6DNSN2BJsaPFdFFc1zP37kkeNe4Usc1Sqkzr9C9vPWcU | Polygon:0x236aa50979D5f3De3Bd1Eeb40E81137F22ab794b | Optimism:0x6c84a8f1c29108F47a79964b5Fe888D4f4D0dE40 | Arbitrum:0x6c84a8f1c29108f47a79964b5fe888d4f4d0de40 | Starknet:0x04daa17763b286d1e59b
26680,NTRN,Neutron,,,False,1,Osmosis:ibc/126DA09104B71B164883842B769C0E9EC1486C0887D27A9999E395C2C8FB5682
26997,ZRO,LayerZero,1,0x6985884C4392D348587B19cb9eAAf157F13271cd,True,7,Ethereum:0x6985884C4392D348587B19cb9eAAf157F13271cd | BNB Smart Chain (BEP20):0x6985884c4392d348587b19cb9eaaf157f13271cd | Polygon:0x6985884c4392d348587b19cb9eaaf157f13271cd | Avalanche C-Chain:0x6985884c4392d348587b19cb9eaaf157f13271cd | Optimism:0x6985884c4392d348587b19cb9eaaf157f13271cd | Arbitru
27076,WTFUEL,Wrapped TFUEL,,,False,1,Theta Network:0x4dc08b15ea0e10b96c41aec22fab934ba15c983e
27077,WTHETA,Wrapped THETA,,,False,1,Theta Network:0xaf537fb7e4c77c97403de94ce141b7edb9f7fcf0
27565,ARKM,Arkham,1,0x6E2a43be0B1d33b726f0CA3b8de60b3482b8b050,True,1,Ethereum:0x6e2a43be0b1d33b726f0ca3b8de60b3482b8b050
27765,ZBU,Zeebu,1,0xe77f6aCD24185e149e329C1C0F479201b9Ec2f4B,True,3,Ethereum:0xe77f6aCD24185e149e329C1C0F479201b9Ec2f4B | BNB Smart Chain (BEP20):0x4D3dc895a9EDb234DfA3e303A196c009dC918f84 | Base:0x2C8C89C442436CC6C0a77943E09c8Daf49Da3161
27966,DORA,Dora Factory,1,0x70b790d0948a760e80bc3f892b142F7779b538B2,True,1,Ethereum:0x70b790d0948a760e80bc3f892b142F7779b538B2
28047,LSD,L7,56,0xcD1B51b87a8a7137D6421bA5A976225187a26777,True,1,BNB Smart Chain (BEP20):0xcD1B51b87a8a7137D6421bA5A976225187a26777
28177,PYTH,Pyth Network,,,False,1,Solana:HZ1JovNiVvGrGNiiYvEozEVgZ58xaU3RKwX8eACQBCt3
28183,WFLR,Wrapped Flare,,,False,1,Flare Network:0x1d80c49bbbcd1c0911346656b529df9e5c2f783d
28298,BEAM,Beam,1,0x62D0A8458eD7719FDAF978fe5929C6D342B0bFcE,True,4,Ethereum:0x62D0A8458eD7719FDAF978fe5929C6D342B0bFcE | BNB Smart Chain (BEP20):0x62D0A8458eD7719FDAF978fe5929C6D342B0bFcE | Base:0x2a66d51407b84b82b5aff3dec4d49f72cbcd322a | Beam:0xeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee
28301,MEME,Memecoin,1,0xb131f4A55907B10d1F0A50d8ab8FA09EC342cd74,True,1,Ethereum:0xb131f4a55907b10d1f0a50d8ab8fa09ec342cd74
28480,BLAST,Blast,81457,0xb1a5700fA2358173Fe465e6eA4Ff52E36e88E2ad,True,1,Blast:0xb1a5700fA2358173Fe465e6eA4Ff52E36e88E2ad
28674,ACE,Fusionist,56,0xc27A719105A987b4c34116223CAE8bd8F4B5def4,True,1,BNB Smart Chain (BEP20):0xc27A719105A987b4c34116223CAE8bd8F4B5def4
28853,JLP,Jupiter Perps LP,,,False,1,Solana:27G8MtK7VtTcCHkpASjSDdkWWYfoqT6ggEuKidVJidD4
29082,SAROS,Saros,,,False,2,Viction:0xB786D9c8120D311b948cF1e5Aa48D8fBacf477E2 | Solana:SarosY6Vscao718M4A778z4CGtvcwcGef5M9MEH1LGL
29150,PONKE,Ponke,8453,0x4a0c64af541439898448659aedcec8e8e819fc53,True,2,Solana:5z3EqYQo9HiCEs3R84RCDMu2n7anpDMxRhdK8PSWmrRC | Base:0x4a0c64af541439898448659aedcec8e8e819fc53
29210,JUP,Jupiter,,,False,1,Solana:JUPyiwrYJFskUPiHa7hkeR8VUtAeFoSYbKedZNsDvCN
29335,PIXEL,Pixels,1,0x3429d03c6F7521AeC737a0BBF2E5ddcef2C3Ae31,True,2,Ethereum:0x3429d03c6F7521AeC737a0BBF2E5ddcef2C3Ae31 | Ronin:0x7eae20d11ef8c779433eb24503def900b9d28ad7
29555,PORTAL,Portal,1,0x1bbe973bef3a977fc51cbed703e8ffdefe001fed,True,3,Ethereum:0x1bbe973bef3a977fc51cbed703e8ffdefe001fed | Solana:FMQjDvT1GztVxdvYgMBEde4L54fftFGx9m5GmbqeJGM5 | Base:0x0FfebC403F2d3dd9EA5501ca03916E98967aCB2D
29587,W,Wormhole,1,0xB0fFa8000886e57F86dd5264b9582b2Ad87b2b91,True,5,Ethereum:0xB0fFa8000886e57F86dd5264b9582b2Ad87b2b91 | Solana:85VBFQZC9TZkfaptBWjvUw7YbZjy52A6mjtPGjstQAmQ | Optimism:0xB0fFa8000886e57F86dd5264b9582b2Ad87b2b91 | Arbitrum:0xB0fFa8000886e57F86dd5264b9582b2Ad87b2b91 | Base:0xB0fFa8000886e57F86dd5264b9582b2Ad87b2b91
29676,AEVO,Aevo,1,0xB528edBef013aff855ac3c50b381f253aF13b997,True,1,Ethereum:0xB528edBef013aff855ac3c50b381f253aF13b997
29779,ZKJ,Polyhedra Network,1,0xC71B5F631354BE6853eFe9C3Ab6b9590F8302e81,True,2,Ethereum:0xC71B5F631354BE6853eFe9C3Ab6b9590F8302e81 | BNB Smart Chain (BEP20):0xC71B5F631354BE6853eFe9C3Ab6b9590F8302e81
30083,ATH,Aethir,1,0xbe0ed4138121ecfc5c0e56b40517da27e6c5226b,True,3,Ethereum:0xbe0ed4138121ecfc5c0e56b40517da27e6c5226b | Solana:Dm5BxyMetG3Aq5PaG1BrG7rBYqEMtnkjvPNMExfacVk7 | Arbitrum:0xc87b37a581ec3257b734886d9d3a581f5a9d056c
30126,MEW,cat in a dogs world,,,False,1,Solana:MEW1gQWJ3nEXg2qgERiKu7FAFj79PHvQVREQUzScPP5
30494,EIGEN,EigenCloud,1,0xec53bF9167f50cDEB3Ae105f56099aaaB9061F83,True,1,Ethereum:0xec53bF9167f50cDEB3Ae105f56099aaaB9061F83
30506,WZEDX,Wrapped Zedxion,56,0x567556A7493FB7a22d2fd158Dd4C766a98705f96,True,2,BNB Smart Chain (BEP20):0x567556A7493FB7a22d2fd158Dd4C766a98705f96 | ZEDXION Smart Chain:0x3f7be9db9d37bd89c3fa722bb29ba17300c18fc8
30636,ZBCN,Zebec Network,,,False,1,Solana:ZBCNpuD7YMXzTHB2fhGkGi78MNsHGLRXUhRewNRm9RU
30712,MERL,Merlin Chain,1,0xa0c56a8c0692bD10B3fA8f8bA79Cf5332B7107F9,True,3,Ethereum:0xa0c56a8c0692bD10B3fA8f8bA79Cf5332B7107F9 | BNB Smart Chain (BEP20):0xa0c56a8c0692bD10B3fA8f8bA79Cf5332B7107F9 | Merlin:0x5c46bFF4B38dc1EAE09C5BAc65872a1D8bc87378
30986,KMNO,Kamino,,,False,1,Solana:KMNo3nJsBXfcpJTVhZcXLW7RmTwTt4GVFE7suUBo9sS
31278,DRIFT,Drift,,,False,1,Solana:DriFtupJYLTosbwoN8koMbEYSx54aFAVLddWsbksjwg7
31503,BWB,Bitget Wallet Token,1,0xac6DB8954b73EbF10e84278AC8b9B22a781615D9,True,4,Ethereum:0xac6DB8954b73EbF10e84278AC8b9B22a781615D9 | Solana:6FVyLVhQsShWVUsCq2FJRr1MrECGShc3QxBwWtgiVFwK | TON:UQBaWrUZwQMcCEHZHf-dAFVhAWInbA7KJciM1W1aQxg4YWLN | Base:0x619c4bbbd65f836b78b36cbe781513861d57f39d
32272,PUMPBTC,pumpBTC (Rehypothecated BTC),1,0xf469fbd2abcd6b9de8e169d128226c0fc90a012e,True,2,Ethereum:0xf469fbd2abcd6b9de8e169d128226c0fc90a012e | BNB Smart Chain (BEP20):0xf9C4FF105803A77eCB5DAE300871Ad76c2794fa4
32306,FBTC,Function,1,0xC96dE26018A54D51c097160568752c4E3BD6C364,True,2,Ethereum:0xC96dE26018A54D51c097160568752c4E3BD6C364 | Mantle:0xc96de26018a54d51c097160568752c4e3bd6c364
32376,AVAIL,Avail,1,0xEeB4d8400AEefafC1B2953e0094134A887C76Bd8,True,3,Ethereum:0xEeB4d8400AEefafC1B2953e0094134A887C76Bd8 | BNB Smart Chain (BEP20):0x39702843a6733932ec7ce0dde404e5a6dbd8c989 | Base:0xd89d90d26b48940fa8f58385fe84625d468e057a
32724,CAT,Simon's Cat,56,0x6894CDe390a3f51155ea41Ed24a33A4827d3063D,True,2,BNB Smart Chain (BEP20):0x6894CDe390a3f51155ea41Ed24a33A4827d3063D | Solana:3joMReCCSESngJEpFLoKR2dNcChjSRCDtybQet5uSpse
32882,BNSOL,Binance Staked SOL,,,False,1,Solana:BNso1VUJnh4zcfpZa6986Ea66P6TCp59hvtNJ8b1X85
33038,SKY,Sky,1,0x56072C95FAA701256059aa122697B133aDEd9279,True,1,Ethereum:0x56072C95FAA701256059aa122697B133aDEd9279
33055,slisBNBx,slisBNBx,56,0x4b30fcAA7945fE9fDEFD2895aae539ba102Ed6F6,True,1,BNB Smart Chain (BEP20):0x4b30fcAA7945fE9fDEFD2895aae539ba102Ed6F6
33223,LAB,LAB,56,0x7ec43Cf65F1663F820427C62A5780b8f2E25593A,True,1,BNB Smart Chain (BEP20):0x7ec43Cf65F1663F820427C62A5780b8f2E25593A
33251,WLFI,World Liberty Financial,1,0xdA5e1988097297dCdc1f90D4dFE7909e847CBeF6,True,3,Ethereum:0xdA5e1988097297dCdc1f90D4dFE7909e847CBeF6 | BNB Smart Chain (BEP20):0x47474747477b199288bF72a1D702f7Fe0Fb1DEeA | Solana:WLFinEv6ypjkczcS83FZqFpgFZYwQXutRbxGe7oC16g
33280,CHEEMS,Cheems (cheems.pet),56,0x0df0587216a4a1bb7d5082fdc491d93d2dd4b413,True,1,BNB Smart Chain (BEP20):0x0df0587216a4a1bb7d5082fdc491d93d2dd4b413
33310,xSolvBTC,xSolvBTC,1,0xd9d920aa40f578ab794426f5c90f6c731d159def,True,4,Ethereum:0xd9d920aa40f578ab794426f5c90f6c731d159def | BNB Smart Chain (BEP20):0x1346b618dc92810ec74163e4c27004c921d446a5 | Avalanche C-Chain:0xcc0966d8418d412c599a6421b760a847eb169a8c | Merlin:0x1760900aCA15B90Fa2ECa70CE4b4EC441c2CF6c5
33312,SolvBTC,SolvBTC,1,0x7a56e1c57c7475ccf742a1832b028f0456652f97,True,6,Ethereum:0x7a56e1c57c7475ccf742a1832b028f0456652f97 | BNB Smart Chain (BEP20):0x4aae823a6a0b376De6A78e74eCC5b079d38cBCf7 | Avalanche C-Chain:0xbc78d84ba0c46dfe32cf2895a19939c86b81a777 | Arbitrum:0x3647c54c4c2c65bc7a2d63c0da2809b399dbbdc0 | Starknet:0x0593e034dda23eea82d2ba9a30960ed42cf4a01502cc2351d
33342,EVA,EverValue Coin,42161,0x45d9831d8751b2325f3dbf48db748723726e1c8c,True,1,Arbitrum:0x45d9831d8751b2325f3dbf48db748723726e1c8c
33391,DEEP,DeepBook Protocol,,,False,1,Sui Network:0xdeeb7a4662eec9f2f3def03fb937a663dddaa2e215b8078a284d026b7946c270::deep::DEEP
33566,ACT,Act I : The AI Prophecy,,,False,1,Solana:GJAFwWjJ3vnTsrQVabjBVK2TYB1YtRCQXRDfDgUnpump
33652,LBTC,Lombard Staked BTC,1,0x8236a87084f8b84306f72007f36f2618a5634494,True,4,Ethereum:0x8236a87084f8b84306f72007f36f2618a5634494 | BNB Smart Chain (BEP20):0xecac9c5f704e954931349da37f60e39f515c11c1 | Starknet:0x036834a40984312f7f7de8d31e3f6305b325389eaeea5b1c0664b2fb936461a4 | Base:0xecac9c5f704e954931349da37f60e39f515c11c1
33696,EBTC,ether.fi Staked BTC,1,0x657e8C867D8B37dCC18fA4Caead9C45EB088C642,True,1,Ethereum:0x657e8C867D8B37dCC18fA4Caead9C45EB088C642
33824,SYRUP,Maple Finance,1,0x643C4E15d7d62Ad0aBeC4a9BD4b001aA3Ef52d66,True,2,Ethereum:0x643C4E15d7d62Ad0aBeC4a9BD4b001aA3Ef52d66 | Base:0x688aee022aa544f150678b8e5720b6b96a9e9a2f
33834,BBSOL,Bybit Staked SOL,,,False,1,Solana:Bybit2vBJGhPF52GBdNaQfUJ6ZpThSgHBobjWZpLPb4B
34104,MORPHO,Morpho,1,0x58D97B57BB95320F9a05dC918Aef65434969c2B2,True,3,Ethereum:0x58D97B57BB95320F9a05dC918Aef65434969c2B2 | Arbitrum:0x40BD670A58238e6E230c430BBb5cE6ec0d40df48 | Base:0xBAa5CC21fd487B8Fcc2F632f3F4E8D37262a0842
34143,WHITE,WhiteRock,1,0x9cdf242Ef7975D8c68D5C1F5B6905801699b1940,True,2,Ethereum:0x9cdf242Ef7975D8c68D5C1F5B6905801699b1940 | Solana:ENWC66tsY6cyqSrd8a7S9ETc712xCcSAuGcRUwSMWhyo
34812,BIO,Bio Protocol,1,0xcb1592591996765ec0efc1f92599a19767ee5ffa,True,3,Ethereum:0xcb1592591996765ec0efc1f92599a19767ee5ffa | Solana:bioJ9JTqW62MLz7UKHU69gtKhPpGi1BQhccj2kmSvUJ | Base:0x226a2fa2556c48245e57cd1cba4c6c9e67077dd2
34926,ARC,AI Rig Complex,,,False,1,Solana:61V8vBaqAGMpgDQi4JcAwo1dmBGHsyhzodcPqnEVpump
35429,LAYER,Solayer,,,False,1,Solana:LAYER4xPpTCb3QL8S9u41EAhAX7mhBn8Q6xMTwY2Yzc
35437,USDF,Aster USDF,56,0x5A110fC00474038f6c02E89C707D638602EA44B5,True,1,BNB Smart Chain (BEP20):0x5A110fC00474038f6c02E89C707D638602EA44B5
35509,VVV,Venice Token,8453,0xacfE6019Ed1A7Dc6f7B508C02d1b04ec88cC21bf,True,1,Base:0xacfE6019Ed1A7Dc6f7B508C02d1b04ec88cC21bf
35763,KAITO,KAITO,8453,0x98d0baa52b2D063E780DE12F615f963Fe8537553,True,1,Base:0x98d0baa52b2D063E780DE12F615f963Fe8537553
35818,SOSO,SoSoValue,1,0x76A0e27618462bDAC7a29104bdcfFf4E6BFCea2D,True,2,Ethereum:0x76A0e27618462bDAC7a29104bdcfFf4E6BFCea2D | Base:0x624e2e7fdc8903165f64891672267ab0fcb98831
35881,WHYPE,Wrapped HYPE,,,False,1,HyperEVM:0x5555555555555555555555555555555555555555
35931,ZORA,ZORA,8453,0x1111111111166b7fe7bd91427724b487980afc69,True,1,Base:0x1111111111166b7fe7bd91427724b487980afc69
35954,LION,Loaded Lions,42161,0x527e8D368298deA5a53be257e5300F4DBafb7a97,True,3,Solana:7kN5FQMD8ja4bzysEgc5FXmryKd6gCgjiWnhksjHCFb3 | Arbitrum:0x527e8D368298deA5a53be257e5300F4DBafb7a97 | Cronos:0x9D8c68F185A04314DDC8B8216732455e8dbb7E45
36044,NXPC,NEXPACE,56,0xf2b51cc1850fed939658317a22d73d3482767591,True,2,BNB Smart Chain (BEP20):0xf2b51cc1850fed939658317a22d73d3482767591 | Avalanche C-Chain:0x5E0E90E268BC247Cc850c789A0DB0d5c7621fb59
36119,WAL,Walrus,,,False,1,Sui Network:0x356a26eb9e012a68958082340d4c4116e7f55615cf27affcff209cf0ae544f59::wal::WAL
36175,UNIBTC,Universal BTC,1,0x004e9c3ef86bc1ca1f0bb5c7662861ee93350568,True,20,Ethereum:0x004e9c3ef86bc1ca1f0bb5c7662861ee93350568 | BNB Smart Chain (BEP20):0x6b2a01a5f79deb4c2f3c0eda7b01df456fbd726a | Solana:uniBKsEV37qLRFZD7v3Z9drX6voyiCM8WcaePqeSSLc | Optimism:0x93919784c523f39cacaa98ee0a9d96c3f32b593e | Arbitrum:0x6b2a01a5f79deb4c2f3c0eda7b01df456fbd726a | IoTex:0x93919784
36246,stkAAVE,Staked Aave,1,0x4da27a545c0c5B758a6BA100e3a049001de870f5,True,1,Ethereum:0x4da27a545c0c5B758a6BA100e3a049001de870f5
