cmc_id,symbol,month_end,market_cap,tvl_usd,tvl0_smooth,tvl_nmonths_12,g,g_window_years,g_capped,beta,r_e,tvl_star,nv_tvl_gl,nv_tvl_raw,asset_class,sector
7278,AAVE,2020-12-31,1053210331.410881,126438639.0,,1.0,,,False,,,,,8.329813890284607,token,Lending;RWA Lending;Yield
7278,AAVE,2021-01-31,3697226540.328945,750007695.0,,2.0,,,False,,,,,4.929584809565114,token,Lending;RWA Lending;Yield
7278,AAVE,2021-02-28,4282630707.728142,1867668421.0,,3.0,,,False,,,,,2.293035883443971,token,Lending;RWA Lending;Yield
7278,AAVE,2021-03-31,4698903088.593794,2919057794.0,,4.0,,,False,,,,,1.6097328042809536,token,Lending;RWA Lending;Yield
7278,AAVE,2021-04-30,5553793693.571046,6761616305.0,,5.0,,,False,,,,,0.821370726029543,token,Lending;RWA Lending;Yield
7278,AAVE,2021-05-31,4897954880.802668,10649925254.0,3845785684.6666665,6.0,,,False,,,,,0.4599050945416774,token,Lending;RWA Lending;Yield
7278,AAVE,2021-06-30,3212200185.367668,9439085464.0,4644828510.285714,7.0,,,False,,,,,0.34030841204042184,token,Lending;RWA Lending;Yield
7278,AAVE,2021-07-31,4280188593.571994,11373085997.0,5485860696.125,8.0,,,False,,,,,0.3763436410048271,token,Lending;RWA Lending;Yield
7278,AAVE,2021-08-31,5151167853.82618,13005240835.0,6321347378.222222,9.0,,,False,,,,,0.3960840033014414,token,Lending;RWA Lending;Yield
7278,AAVE,2021-09-30,3641646900.9454303,11353699667.0,6824582607.1,10.0,,,False,,,,,0.32074539645698297,token,Lending;RWA Lending;Yield
7278,AAVE,2021-10-31,4156685691.39188,12957614296.0,7382130942.454545,11.0,,,False,,,,,0.3207909725075737,token,Lending;RWA Lending;Yield
7278,AAVE,2021-11-30,3444502064.8895307,15181291662.0,8032061002.416667,12.0,,,False,1.7707352384068233,0.571220571522047,,,0.2268912383464312,token,Lending;RWA Lending;Yield
7278,AAVE,2021-12-31,3434662865.053646,14017782853.0,9189673020.25,12.0,,,False,1.7098061965253208,0.5529418589575963,,,0.2450218341282538,token,Lending;RWA Lending;Yield
7278,AAVE,2022-01-31,2126359642.2933087,11683368207.0,10100786396.25,12.0,,,False,1.8008255956594148,0.5802476786978245,,,0.18199885552004744,token,Lending;RWA Lending;Yield
7278,AAVE,2022-02-28,1987038896.061823,11410557686.0,10896027168.333334,12.0,,,False,1.7666937927724042,0.5700081378317213,,,0.17414038390952516,token,Lending;RWA Lending;Yield
7278,AAVE,2022-03-31,2817496472.002876,13898161619.0,11810952487.083334,12.0,,,False,1.7528557544143986,0.5658567263243196,,,0.20272439976170029,token,Lending;RWA Lending;Yield
7278,AAVE,2022-04-30,1955499437.0446863,11143989311.0,12176150237.583334,12.0,,,False,1.7960616734309596,0.5788185020292879,,,0.1754757100416862,token,Lending;RWA Lending;Yield
7278,AAVE,2022-05-31,1570231920.9381568,8918241366.0,12031843246.916666,12.0,2.0,1.0,True,1.8084116699000496,0.5825235009700149,16879197259738.123,9.302764205994703e-05,0.17606968195820827,token,Lending;RWA Lending;Yield
7278,AAVE,2022-06-30,792779715.2005712,4874071729.0,11651425435.666666,12.0,1.5084726830851198,1.0,False,1.7953498802079693,0.5786049640623908,3181025281104.364,0.0002492214443908286,0.16265245143678336,token,Lending;RWA Lending;Yield
7278,AAVE,2022-07-31,1368674449.4763832,5304595820.0,11145717920.916666,12.0,1.0317172706900068,1.0,False,1.8288448872897838,0.5886534661869351,468199018586.0403,0.0029232749218692858,0.25801672661205377,token,Lending;RWA Lending;Yield
7278,AAVE,2022-08-31,1189625033.9712286,4851432857.0,10466233922.75,12.0,0.6556966887798943,1.0,False,1.829262828626031,0.5887788485878094,95959521606.25688,0.012397154696670154,0.24521106836607068,token,Lending;RWA Lending;Yield
7278,AAVE,2022-09-30,1050199317.6973507,4334581308.0,9881307392.833334,12.0,0.4478991554081637,1.0,False,1.8359358530124366,0.590780755903731,40649489909.39804,0.02583548575979911,0.24228391234906113,token,Lending;RWA Lending;Yield
7278,AAVE,2022-10-31,1183141824.6814885,4385000066.0,9166922873.666666,12.0,0.24177191452237778,1.0,False,1.8295164317303367,0.588854929519101,18698749508.107136,0.06327384749277051,0.2698156914193051,token,Lending;RWA Lending;Yield
7278,AAVE,2022-11-30,921034275.12816,3341267759.0,8180254215.083333,12.0,0.018450210054689276,1.0,False,1.8365260073511196,0.5909578022053359,8686476866.690882,0.10603082115603775,0.2756541353644205,token,Lending;RWA Lending;Yield
7278,AAVE,2022-12-31,732551938.0645148,3223512665.0,7280731699.416667,12.0,-0.2077267946995356,1.0,False,1.8456686473153054,0.5937005941945916,4317389110.824549,0.1696747546399888,0.22725269424822153,token,Lending;RWA Lending;Yield
7278,AAVE,2023-01-31,1170001396.4779058,3947643453.0,6636087969.916667,12.0,-0.34301274083170696,1.0,False,1.77832267945995,0.5734968038379851,2758488921.152318,0.42414576600480053,0.2963797035896863,token,Lending;RWA Lending;Yield
7278,AAVE,2023-02-28,1092995086.5753844,4052707981.0,6022933827.833333,12.0,-0.4472357920199086,1.0,False,1.7797356402849909,0.5739206920854972,1891555469.9894087,0.5778287255734056,0.26969500188505796,token,Lending;RWA Lending;Yield
7278,AAVE,2023-03-31,1067583543.2800108,4212463248.0,5215792296.916667,12.0,-0.5,1.0,True,1.6979725163993276,0.5493917549197983,1382716784.2798562,0.7720912593362549,0.25343450623263714,token,Lending;RWA Lending;Yield
7278,AAVE,2023-04-30,1014417142.5327116,3936587120.0,4615175447.666667,12.0,-0.5,1.0,True,1.6970355090147067,0.5491106527044121,1223222043.6764185,0.8292992656377091,0.2576894938712068,token,Lending;RWA Lending;Yield
7278,AAVE,2023-05-31,920558257.6020144,3859801296.0,4193638775.1666665,12.0,0.044246360600735724,2.0,False,1.699602258671161,0.5498806776013483,4818917826.428946,0.19103007993896282,0.23849887261191655,token,Lending;RWA Lending;Yield
7278,AAVE,2023-06-30,1018077976.32196,3764917587.0,4101209263.3333335,12.0,-0.06033917184274917,2.0,False,1.6870546700519817,0.5461164010155946,3522313515.2499213,0.2890367288187643,0.2704117561131518,token,Lending;RWA Lending;Yield
7278,AAVE,2023-07-31,947501413.8712596,3470723589.0,3948386577.4166665,12.0,-0.15162581342458326,2.0,False,1.6895583611575535,0.546867508347266,2660626536.471722,0.35611965861535333,0.27299823497158926,token,Lending;RWA Lending;Yield
7278,AAVE,2023-08-31,806468105.857994,2450332680.0,3748294896.0,12.0,-0.22996219505449156,2.0,False,1.691449840815231,0.5474349522445693,2060607320.319861,0.39137398858352535,0.32912596417642115,token,Lending;RWA Lending;Yield
7278,AAVE,2023-09-30,984817338.3622938,2327176416.0,3581011155.0,12.0,-0.27562277141801383,2.0,False,1.690539800648734,0.5471619401946202,1748393426.4166527,0.5632698702034619,0.4231812129030676,token,Lending;RWA Lending;Yield
7278,AAVE,2023-10-31,1190291970.734224,2488662169.0,3422982996.9166665,12.0,-0.3190558412859018,2.0,False,1.631126771607968,0.5293380314823904,1476081857.2682102,0.8063861532294025,0.4782858780758137,token,Lending;RWA Lending;Yield
7278,AAVE,2023-11-30,1440363162.5763538,2349431933.0,3340330011.4166665,12.0,-0.35511661369667225,2.0,False,1.6299535638847715,0.5289860691654314,1308030929.884817,1.1011690394073401,0.6130686921996279,token,Lending;RWA Lending;Yield
7278,AAVE,2023-12-31,1603205693.180298,2335592933.0,3266336700.4166665,12.0,-0.4038158224841012,2.0,False,1.2132087884484495,0.4039626365345348,1008238325.1743935,1.5901058838474464,0.6864234218764431,token,Lending;RWA Lending;Yield
7278,AAVE,2024-01-31,1266011479.0908978,2000079875.0,3104039735.5833335,12.0,-0.44564745903458036,2.0,False,1.005746068866101,0.3417238206598303,788934109.6674554,1.6047112979112232,0.6329804598883321,token,Lending;RWA Lending;Yield
7278,AAVE,2024-02-29,1560221358.3029923,2602574382.0,2983195269.0,12.0,-0.4767529939008822,2.0,False,0.998132124519039,0.33943963735571164,686317777.180047,2.2733220822483338,0.5994915530921384,token,Lending;RWA Lending;Yield
7278,AAVE,2024-03-31,1897487693.6177704,2386251776.0,2831010979.6666665,12.0,-0.5,2.0,True,1.0479534898120506,0.35438604694361514,616956882.8314549,3.0755596483654775,0.7951749738656959,token,Lending;RWA Lending;Yield
7278,AAVE,2024-04-30,1234666860.7040372,1884438529.0,2659998597.0833335,12.0,-0.5,2.0,True,1.0787169619114072,0.3636150885734221,586470570.4636463,2.1052494752259197,0.6551908389175358,token,Lending;RWA Lending;Yield
7278,AAVE,2024-05-31,1542881944.8157763,1934207000.0,2499532405.75,12.0,-0.13378726506662597,3.0,False,1.1801047591967064,0.3940314277590119,1687247159.6748626,0.9144374230940143,0.7976819155425331,token,Lending;RWA Lending;Yield
7278,AAVE,2024-06-30,1444844812.1332953,1639724106.0,2322432949.0,12.0,-0.20629734443825576,3.0,False,1.1554080173246977,0.38662240519740926,1254978071.1023324,1.1512908834049906,0.8811511685693881,token,Lending;RWA Lending;Yield
7278,AAVE,2024-07-31,1601815131.3883295,1482354476.0,2156735522.9166665,12.0,-0.2674273418723999,3.0,False,1.1355769702853995,0.3806730910856198,969145474.8261535,1.6528118564198682,1.0805884539241135,token,Lending;RWA Lending;Yield
7278,AAVE,2024-08-31,1937378867.907032,1134740920.0,2047102876.25,12.0,-0.31328478384738,3.0,False,1.0963967059979232,0.3689190117993769,796213503.952925,2.4332404038472286,1.7073314566879565,token,Lending;RWA Lending;Yield
7278,AAVE,2024-09-30,2338857748.0986266,1079277720.0,1943111318.25,12.0,-0.3421293235639359,3.0,False,1.085306368296545,0.36559191048896345,692056323.7942324,3.3795771640026717,2.167058306455753,token,Lending;RWA Lending;Yield
7278,AAVE,2024-10-31,2147303510.8387167,878939353.0,1808967750.25,12.0,-0.3742276640077117,3.0,False,1.1764284782913335,0.39292854348740003,602179354.0663242,3.56588696762628,2.443062201629191,token,Lending;RWA Lending;Yield
7278,AAVE,2024-11-30,3178902139.8914604,869536712.0,1685643148.5,12.0,-0.40573582857972335,3.0,False,1.1866967639404873,0.39600902918214614,513312554.75728196,6.192917181607983,3.655857304264642,token,Lending;RWA Lending;Yield
7278,AAVE,2024-12-31,4641230931.534543,650120851.0,1545187141.6666667,12.0,-0.4480577044182239,3.0,False,1.2011559926538053,0.4003467977961416,416944550.75791687,11.131530375196817,7.139027958256554,token,Lending;RWA Lending;Yield
7278,AAVE,2025-01-31,5005834004.915871,572430037.0,1426216321.8333333,12.0,-0.4792730299164758,3.0,False,1.1595731483820262,0.3878719445146078,345286145.7372211,14.497639325284554,8.744883533978268,token,Lending;RWA Lending;Yield
7278,AAVE,2025-02-28,2904605776.979485,397777311.0,1242483232.5833333,12.0,-0.5,3.0,True,1.2253805976260295,0.4076141792878088,288484892.0654347,10.068484890781237,7.302090130976538,token,Lending;RWA Lending;Yield
7278,AAVE,2025-03-31,2409504370.9188547,307098294.0,1069220442.4166666,12.0,-0.5,3.0,True,1.2252652141988283,0.4075795642596485,248246483.70397165,9.706096678461455,7.846036327765646,token,Lending;RWA Lending;Yield
7278,AAVE,2025-04-30,2481807958.0222063,290320923.0,936377308.5833334,12.0,-0.5,3.0,True,1.1919413219753756,0.39758239659261263,214973522.51437017,11.544714572262297,8.548498442264206,token,Lending;RWA Lending;Yield
7278,AAVE,2025-05-31,3746940560.543372,323337228.0,802138160.9166666,12.0,-0.5,3.0,True,1.2135027425964007,0.4040508227789202,185505273.57873684,20.198566263147235,11.588336374750426,token,Lending;RWA Lending;Yield
7278,AAVE,2025-06-30,4167356138.787697,283618027.0,689129321.0,12.0,-0.5,3.0,True,1.1806804868107037,0.3942041460432111,157600078.01167253,26.442602004797514,14.693551685936017,token,Lending;RWA Lending;Yield
7278,AAVE,2025-07-31,3968651977.877421,330556163.0,593146128.25,12.0,-0.5,3.0,True,1.0949605144723555,0.3684881543417066,131566215.69317214,30.16467378778138,12.005983920733678,token,Lending;RWA Lending;Yield
7278,AAVE,2025-08-31,4806971065.487515,334329895.0,526445209.5,12.0,-0.5,3.0,True,1.0544931599410172,0.3563479479823051,115013993.58890557,41.794662679648084,14.377927721622129,token,Lending;RWA Lending;Yield
7278,AAVE,2025-09-30,4185898646.799679,320163761.0,463185712.9166667,12.0,-0.5,3.0,True,1.0445038480289615,0.3533511544086884,100807813.60986425,41.52355355111164,13.074242486799369,token,Lending;RWA Lending;Yield
7278,AAVE,2025-10-31,3487100274.203793,248467514.0,410646393.0,12.0,-0.5,3.0,True,1.0613524138369959,0.3584057241510987,89949071.9171431,38.767495871618856,14.034431375217096,token,Lending;RWA Lending;Yield
7278,AAVE,2025-11-30,2715954954.1627564,197276903.0,354624742.25,12.0,-0.5,3.0,True,1.0582954199909975,0.35748862599729925,77587960.95081894,35.004850248408154,13.767222177868215,token,Lending;RWA Lending;Yield
7278,AAVE,2025-12-31,2237818292.893331,183792240.0,315764024.6666667,12.0,-0.5,3.0,True,1.054764940422664,0.35642948212679915,68993009.8817148,32.435435078567565,12.175804010513888,token,Lending;RWA Lending;Yield
7278,AAVE,2026-01-31,1973899937.7478333,168777646.0,282126325.4166667,12.0,-0.5,3.0,True,0.9543311535786828,0.32629934607360483,59237148.43147242,33.32199455939897,11.695268802053521,token,Lending;RWA Lending;Yield
7278,AAVE,2026-02-28,1718008315.711274,131905127.0,259970310.08333334,12.0,-0.5,3.0,True,0.9477377586104667,0.32432132758314,54436386.34204194,31.559925835569903,13.024575729427665,token,Lending;RWA Lending;Yield
7278,AAVE,2026-03-31,1508166559.8033895,130235871.0,245231774.83333334,12.0,-0.5,3.0,True,1.0264846889220332,0.3479454066766099,53001780.86125951,28.455016705028317,11.580270076309388,token,Lending;RWA Lending;Yield
7278,AAVE,2026-04-30,1429104009.8339105,131929023.0,232032449.83333334,12.0,-0.5,3.0,True,1.0045322287578502,0.341359668627355,49718404.04033129,28.74396387853941,10.832370143709095,token,Lending;RWA Lending;Yield
7278,AAVE,2026-05-31,1264055092.5778654,120091327.0,215095291.41666666,12.0,-0.5,3.0,True,1.009257275298261,0.34277718258947826,46175443.766278856,27.375050231807048,10.525781704267997,token,Lending;RWA Lending;Yield
7288,XVS,2021-01-31,84011517.67018664,150038349.0,,3.0,,,False,,,,,0.5599336318355959,token,Lending;Privacy;RWA;Yield
7288,XVS,2021-02-28,396027674.9670954,1811489919.0,,4.0,,,False,,,,,0.21861986137119396,token,Lending;Privacy;RWA;Yield
7288,XVS,2021-03-31,614685498.8608223,2929059837.0,,5.0,,,False,,,,,0.20985761065584618,token,Lending;Privacy;RWA;Yield
7288,XVS,2021-04-30,1090341603.0916193,4992677707.0,1664930464.5,6.0,,,False,,,,,0.21838814100956333,token,Lending;Privacy;RWA;Yield
7288,XVS,2021-05-31,334894817.2194122,1997104746.0,1712383933.2857144,7.0,,,False,,,,,0.1676901614150048,token,Lending;Privacy;RWA;Yield
7288,XVS,2021-06-30,200477086.15089884,1658768441.0,1705681996.75,8.0,,,False,,,,,0.12085899465873601,token,Lending;Privacy;RWA;Yield
