spec,var,coef,se,t,p,n,n_assets
token_full_joint_completed+prevgl,vol12_std,-0.010464394712979953,0.011733375947979994,-0.8918485829972483,0.37274843080030173,846,32
token_full_joint_completed+prevgl,ivol_std,-0.00950629140884411,0.014560757590196906,-0.6528706593703794,0.5140315486017695,846,32
token_full_joint_completed+prevgl,amihud_std,0.010330171938818886,0.0032059328269937594,3.222204736119069,0.0013247649269232387,846,32
token_full_joint_completed+prevgl,skew36_std,0.00553666795741067,0.011156713273913902,0.4962633547602451,0.6198480727982281,846,32
token_full_joint_completed+prevgl,prev_gl_ln_std,0.0019945662083342155,0.0057050887699166275,0.3496117744655818,0.7267242019896978,846,32
token_full_joint_completed_prevglcov_nofee,conv_std,-0.012426610041424977,0.0061904074185671195,-2.007397769031063,0.045050516233946514,846,32
token_full_joint_completed_prevglcov_nofee,raw_val_std,-0.016105846503558584,0.010037838451161478,-1.6045134200874667,0.10900416821967296,846,32
token_full_joint_completed_prevglcov_nofee,supply_g12_std,0.007805866035070895,0.008502267442191841,0.9180922722255115,0.35885327113220367,846,32
token_full_joint_completed_prevglcov_nofee,high52_std,-0.02126347656457196,0.015660532015899172,-1.3577748535608154,0.17492628800996513,846,32
token_full_joint_completed_prevglcov_nofee,r_1m_std,-0.009481114076022399,0.010588529704742227,-0.8954136542466461,0.37084118070836625,846,32
token_full_joint_completed_prevglcov_nofee,mom_3m_std,0.0029377673565210783,0.016672784726726782,0.17620136076079618,0.8601813127818978,846,32
token_full_joint_completed_prevglcov_nofee,mom_12_2_std,0.01605869492121542,0.006043278583574484,2.65728192058904,0.008037882712522704,846,32
token_full_joint_completed_prevglcov_nofee,ma_dist_std,0.004412080205262612,0.024519930481319292,0.17993852831776955,0.8572473840006116,846,32
token_full_joint_completed_prevglcov_nofee,vol12_std,-0.009966061757241235,0.011143869579809113,-0.8943089010390184,0.3714314458074146,846,32
token_full_joint_completed_prevglcov_nofee,ivol_std,-0.010241945584663981,0.014007357998172088,-0.7311832528304424,0.464885977011136,846,32
token_full_joint_completed_prevglcov_nofee,amihud_std,0.009822911407151391,0.003553196033651485,2.7645284172674134,0.0058345368379153495,846,32
token_full_joint_completed_prevglcov_nofee,skew36_std,0.00578022850779288,0.010949169612661892,0.5279147837027276,0.5977080527749732,846,32
token_sub2024_single_ma_dist,ma_dist_std,-0.011468462616988988,0.007132364827549062,-1.6079467181335936,0.10804086877118158,1656,85
token_sub2024_single_vol12,vol12_std,-0.0038793378689672927,0.004941451762928284,-0.7850603537346711,0.4325317130158539,1667,85
token_sub2024_single_ivol,ivol_std,-0.009751280204143608,0.0037213381989654785,-2.6203692550315463,0.008863968201964223,1681,85
token_sub2024_single_amihud,amihud_std,0.003642411077520075,0.005151887051911844,0.7070052275638286,0.47966336595087866,1674,85
token_sub2024_single_skew36,skew36_std,-0.007572402963229098,0.005071765141624926,-1.493050792332825,0.13562846256351002,1571,82
token_sub2024_single_pf_ln,pf_ln_std,-0.014753560890261178,0.005471164392525876,-2.696603470810697,0.007134914779385104,936,50
token_sub2024_single_prev_gl_ln,prev_gl_ln_std,0.0010700992334005824,0.006239989215843439,0.17149055813807854,0.8638895270327571,703,34
token_sub2024_single_pf_gl_ln,pf_gl_ln_std,-0.001113748916306567,0.00643197454262605,-0.17315816611609985,0.8625709611764065,828,42
token_sub2024_joint_completed,conv_std,0.002456109679293305,0.003794886715161387,0.6472155465091012,0.5175912191381253,1544,82
token_sub2024_joint_completed,raw_val_std,-0.007850653887245712,0.004260767158038572,-1.842544686450252,0.06559223398661795,1544,82
token_sub2024_joint_completed,supply_g12_std,0.0054756734990447364,0.009417484889755811,0.5814369296202521,0.5610331414132386,1544,82
token_sub2024_joint_completed,high52_std,0.0046219789156958,0.012275602553222426,0.3765174781161761,0.7065853334021996,1544,82
token_sub2024_joint_completed,r_1m_std,-0.01734386782741634,0.008168507828589869,-2.1232602320233576,0.033894954737691885,1544,82
token_sub2024_joint_completed,mom_3m_std,-0.004502091144199301,0.010951131842724214,-0.41110738221916576,0.6810523656051886,1544,82
token_sub2024_joint_completed,mom_12_2_std,0.017368922626529754,0.00602995535150012,2.8804396739370133,0.0040274833481344086,1544,82
token_sub2024_joint_completed,ma_dist_std,-0.014958375731214281,0.015187314841435505,-0.9849256361238651,0.32481901541300884,1544,82
token_sub2024_joint_completed,vol12_std,-0.002163886773156945,0.0068491895610114945,-0.3159332580711024,0.7520970037739709,1544,82
token_sub2024_joint_completed,ivol_std,-0.012554263851410858,0.007505427700705864,-1.6726913311322904,0.09459605417391792,1544,82
token_sub2024_joint_completed,amihud_std,0.005985966598188648,0.005533546645716097,1.081759490149559,0.27953282415752856,1544,82
token_sub2024_joint_completed,skew36_std,0.0027000824589801997,0.008276135716803943,0.3262491761098029,0.7442812274512249,1544,82
token_sub2024_joint_completed+pf,conv_std,0.0004981307230917157,0.006893884092963865,0.07225690429001047,0.9424152979359217,851,47
token_sub2024_joint_completed+pf,raw_val_std,-0.009940775084425441,0.012547070824027068,-0.7922785504158717,0.4284302459854654,851,47
token_sub2024_joint_completed+pf,supply_g12_std,0.006799294490189927,0.012102607751419477,0.5618040863459745,0.5744049204539117,851,47
token_sub2024_joint_completed+pf,high52_std,-0.005440167057065527,0.012873219044231938,-0.4225957034035776,0.6727024184207935,851,47
token_sub2024_joint_completed+pf,r_1m_std,-0.012249122246567774,0.009615757230115757,-1.273859349132124,0.20307865747743126,851,47
token_sub2024_joint_completed+pf,mom_3m_std,-0.0008991061364710835,0.014613645834719788,-0.06152510787793589,0.9509561965415325,851,47
token_sub2024_joint_completed+pf,mom_12_2_std,0.016027786964903878,0.00855102139001679,1.874371052751209,0.06123901593605363,851,47
token_sub2024_joint_completed+pf,ma_dist_std,-0.005208707734530622,0.021430984020279854,-0.2430456636802907,0.8080315566698135,851,47
token_sub2024_joint_completed+pf,vol12_std,-0.0028900755274276894,0.011475992212597442,-0.2518366581196519,0.8012312030216455,851,47
token_sub2024_joint_completed+pf,ivol_std,-0.028262071730865475,0.012706532207484881,-2.2242159598995457,0.026408857200790115,851,47
token_sub2024_joint_completed+pf,amihud_std,0.002576432732049609,0.005204526257335545,0.4950369360550815,0.6207083019002972,851,47
token_sub2024_joint_completed+pf,skew36_std,0.0054762379540049455,0.010152662202060805,0.5393893586741583,0.5897664536255032,851,47
token_sub2024_joint_completed+pf,pf_ln_std,-0.010337414987063455,0.005782405603951174,-1.7877360557342776,0.07419234248854156,851,47
token_sub2024_joint_completed_pfcov_nofee,conv_std,0.0010182696948614742,0.006917565231552058,0.1472005916499338,0.8830102788097429,851,47
token_sub2024_joint_completed_pfcov_nofee,raw_val_std,-0.01955090439861215,0.010142146345013058,-1.9276890446592132,0.05424273141458147,851,47
token_sub2024_joint_completed_pfcov_nofee,supply_g12_std,0.0068067252576619166,0.011655120035323428,0.5840115963655994,0.5593749077732701,851,47
