cmc_id,symbol,name,in_universe,asset_class,classification_basis,defillama_categories,ambiguous_flag,staking_start,transition_note,tags
3840,FST,1irstcoin,True,token,DeFiLlama governance/DeFi category: ['Derivatives'],Derivatives,True,,,services
4195,FTT,FTX Token,True,token,"governance/defi tags: ['defi', 'derivatives']",,False,,,alameda-research-portfolio;alleged-sec-securities;binance-ecosystem;binance-listing;bnb-chain-ecosystem;celsius-bankruptcy-estate;centralized-exchange;cms-holdings-portfolio;defi;derivatives;ethereum-ecosystem;exnetwork-capital-portfolio;ftx-bankruptcy-estate;kenetic-capital-portfolio;kinetic-capital;kinetic-capital-portfolio;marketplace;pantera-capital-portfolio;sec-security-token;solana-ecosystem
2120,FUEL,Etherparty,True,token,DeFiLlama governance/DeFi category: ['Yield'],Bridge;Chain;Yield,True,,,dapp;marketplace;payments
1757,FUN,FUNToken,True,token,governance/defi tags: ['defi'],Dexs,False,,,binance-ecosystem;binance-listing;defi;ethereum-ecosystem;gambling;gaming;marketplace;pantera-capital-portfolio;payments
671,GAIA,GAIA,True,token,DeFiLlama governance/DeFi category: ['Reserve Currency'],Reserve Currency,True,,,
1785,GAS,Gas,True,token,governance/defi tags: ['defi'],Dexs,False,,,binance-ecosystem;binance-listing;defi;medium-of-exchange;neo-ecosystem;payments;smart-contracts
2726,GEN,DAOstack,True,token,governance/defi tags: ['dao'],Farm,False,,,dao;platform
39841,GENIUS,Genius Terminal,True,token,"governance/defi tags: ['defi', 'derivatives', 'perpetuals']",,False,,,binance-alpha;binance-alpha-airdrops;binance-ecosystem;binance-hodler-airdrops;binance-labs-portfolio;binance-listing;bnb-chain-ecosystem;defi;derivatives;perpetuals
11857,GMX,GMX,True,token,"governance/defi tags: ['decentralized-exchange-dex-token', 'defi', 'derivatives', 'dex', 'perp-dex-coins', 'perpetuals']",Derivatives;Dexs,False,,,arbitrum-ecosystem;arbitrum-ecosytem;avalanche-ecosystem;binance-ecosystem;binance-liquidity-enhancement-program;binance-listing;decentralized-exchange-dex-token;defi;derivatives;dex;perp-dex-coins;perpetuals;solana-ecosystem
13663,GNS,Gains Network,True,token,"governance/defi tags: ['defi', 'derivatives', 'perp-dex-coins']",Derivatives,False,,,arbitrum-ecosystem;arbitrum-ecosytem;base-ecosystem;binance-ecosystem;binance-listing;defi;derivatives;perp-dex-coins;polygon-ecosystem
785,GP,GoldPieces,True,token,DeFiLlama governance/DeFi category: ['Launchpad'],Launchpad,True,,,
6719,GRT,The Graph,True,token,governance/defi tags: ['defi'],Developer Tools,False,,,ai-big-data;analytics;arbitrum-ecosystem;arbitrum-ecosytem;avalanche-ecosystem;binance-ecosystem;binance-listing;binance-smart-chain;bnb-chain;coinbase-ventures-portfolio;coinfund-portfolio;dcg-portfolio;defi;enterprise-solutions;ethereum-ecosystem;fabric-ventures-portfolio;fantom-ecosystem;framework-ventures;framework-ventures-portfolio;injective-ecosystem;ledgerprime-portfolio;made-in-america;multicoin-capital-portfolio;near-protocol-ecosystem;parafi-capital;polygon-ecosystem;solana-ecosystem;sora-ecosystem;spartan-group;web3
10052,GTC,Gitcoin,True,token,governance/defi tags: ['dao'],Charity Fundraising,False,,,binance-ecosystem;binance-listing;dao;ethereum-ecosystem;near-protocol-ecosystem;paradigm-portfolio;web3
39379,GWEI,ETHGas,True,token,"governance/defi tags: ['defi', 'governance']",,False,,,amber-group-portfolio;binance-alpha;binance-alpha-airdrops;binance-ecosystem;binance-listing;bnb-chain-ecosystem;defi;ethereum-ecosystem;governance;polychain-capital-portfolio
1750,GXC,GXChain,True,token,"governance/defi tags: ['decentralized-exchange', 'decentralized-exchange-dex-token']",,False,,,decentralized-exchange;decentralized-exchange-dex-token;platform
6622,HAKKA,Hakka.Finance,True,token,"governance/defi tags: ['dao', 'defi', 'governance']",Derivatives,False,,,dao;defi;governance
6941,HBTC,Huobi BTC,True,token,governance/defi tags: ['defi'],,False,,,bitcoin-ecosystem;btc-ecosystem;defi;ethereum-ecosystem;heco;heco-ecosystem;rehypothecated-crypto;solana-ecosystem
5299,HDAO,HyperDAO,True,token,governance/defi tags: ['dao'],,False,,,dao
6929,HEGIC,Hegic,True,token,"governance/defi tags: ['decentralized-exchange', 'decentralized-exchange-dex-token', 'defi', 'derivatives']",Options,False,,,arbitrum-ecosystem;arbitrum-ecosytem;decentralized-exchange;decentralized-exchange-dex-token;defi;derivatives;ethereum-ecosystem;fantom-ecosystem;options
5015,HEX,HEX,True,token,DeFiLlama governance/DeFi category: ['Yield'],Yield,True,,,
22461,HFT,Hashflow,True,token,"governance/defi tags: ['dao', 'decentralized-exchange-dex-token', 'defi', 'dex']",DEX Aggregator,False,,,arbitrum-ecosystem;arbitrum-ecosytem;avalanche-ecosystem;binance-ecosystem;binance-launchpool;binance-listing;binance-smart-chain;bnb-chain-ecosystem;coinbase-ventures-portfolio;collectibles-nfts;cross-chain;dao;dcg-portfolio;decentralized-exchange-dex-token;defi;dex;dragonfly-capital-portfolio;dwf-labs-portfolio;electric-capital-portfolio;ethereum-ecosystem;fabric-ventures-portfolio;galaxy-digital-portfolio;gaming;interoperability;jump-crypto;optimism-ecosystem;polygon-ecosystem;solana-ecosystem
11232,HIGH,Highstreet,True,token,governance/defi tags: ['defi'],,False,,,animoca-brands-portfolio;binance-ecosystem;binance-launchpool;binance-listing;bnb-chain-ecosystem;bullperks-launchpad;defi;dwf-labs-portfolio;ethereum-ecosystem;gaming;metaverse;skyvision-capital-portfolio;solana-ecosystem;vr-ar
22850,HONEY,Hivemapper,True,token,DeFiLlama governance/DeFi category: ['Dexs'],DePIN;Dexs;Liquid Staking;NFT Marketplace,True,,,depin;distributed-computing;iot;made-in-america;solana-ecosystem
2430,HOT,Hydro Protocol,True,token,"governance/defi tags: ['decentralized-exchange', 'defi']",,False,,,decentralized-exchange;defi;marketplace
2176,HST,Decision Token,True,token,DeFiLlama governance/DeFi category: ['Launchpad'],Launchpad;Prediction Market,True,,,
3748,HXRO,Hxro,True,token,DeFiLlama governance/DeFi category: ['Derivatives'],Derivatives,True,,,alameda-research-portfolio;cms-holdings-portfolio;coinfund-portfolio;ledgerprime-portfolio;solana-ecosystem;three-arrows-capital-portfolio
7726,ICHI,ICHI,True,token,governance/defi tags: ['yield-farming'],Liquidity Manager,False,,,dwf-labs-portfolio;olympus-pro-ecosystem;polkadot-ecosystem;yield-farming
2099,ICX,ICON,True,token,governance/defi tags: ['defi'],,False,,,binance-ecosystem;binance-listing;binance-smart-chain;cosmos-ecosystem;cross-chain;defi;enterprise-solutions;ethereum-ecosystem;interoperability;kenetic-capital-portfolio;kinetic-capital;kinetic-capital-portfolio;pantera-capital-portfolio;platform;smart-contracts
3928,IDEX,IDEX,True,token,"governance/defi tags: ['decentralized-exchange', 'decentralized-exchange-dex-token', 'defi', 'derivatives', 'perp-dex-coins']",Derivatives;Dexs,False,,,binance-ecosystem;binance-listing;decentralized-exchange;decentralized-exchange-dex-token;defi;derivatives;ethereum-ecosystem;perp-dex-coins
8719,ILV,Illuvium,True,token,governance/defi tags: ['dao'],Gaming,False,,,binance-ecosystem;binance-listing;collectibles-nfts;dao;ethereum-ecosystem;gaming;metaverse;play-to-earn
12760,INF,Sanctum Infinity,True,token,governance/defi tags: ['defi'],,False,,,defi;rehypothecated-crypto;solana-ecosystem
5103,IPX,Tachyon Protocol,True,token,DeFiLlama governance/DeFi category: ['Dexs'],Dexs,True,,,
2930,IQ,IQ,True,token,"governance/defi tags: ['dao', 'defi', 'yield-farming']",Services,False,,,ai-agents;ai-big-data;arbitrum-ecosystem;binance-ecosystem;binance-listing;communications-social-media;content-creation;dao;defi;eos;eos-ecosystem;ethereum-ecosystem;loyalty;media;olympus-pro-ecosystem;polygon-ecosystem;yield-farming
3874,IRIS,IRISnet,True,token,DeFiLlama governance/DeFi category: ['Yield'],Yield,True,,,cosmos-ecosystem;ethereum-ecosystem;injective-ecosystem;osmosis-ecosystem;polygon-ecosystem
1237,JACK,BlackJack,True,token,DeFiLlama governance/DeFi category: ['Yield'],Yield,True,,,
888,JAY,Jay,True,token,DeFiLlama governance/DeFi category: ['Yield'],Yield,True,,,
28853,JLP,Jupiter Perps LP,True,token,"governance/defi tags: ['defi', 'dex']",,False,,,defi;dex;lp-tokens;solana-ecosystem
5488,JST,JUST,True,token,governance/defi tags: ['defi'],Bridge;Lending,False,,,binance-ecosystem;binance-listing;defi;tron-ecosystem;tron20-ecosystem
1503,JUP,Jupiter,True,token,"DeFiLlama governance/DeFi category: ['Derivatives', 'Launchpad', 'Lending']",Basis Trading;DCA Tools;DEX Aggregator;Derivatives;Interface;Launchpad;Lending;Liquid Staking,True,,,binance-smart-chain;bnb-chain;enterprise-solutions;platform
29210,JUP,Jupiter,True,token,"governance/defi tags: ['amm', 'decentralized-exchange-dex-token', 'defi', 'derivatives', 'perp-dex-coins', 'perpetuals']",Basis Trading;DCA Tools;DEX Aggregator;Derivatives;Interface;Launchpad;Lending;Liquid Staking,False,,,amm;binance-ecosystem;binance-liquidity-enhancement-program;binance-listing;cross-chain;decentralized-exchange-dex-token;defi;derivatives;moonshot;perp-dex-coins;perpetuals;solana-ecosystem
35763,KAITO,KAITO,True,token,governance/defi tags: ['governance'],Services,False,,,ai-big-data;base-ecosystem;binance-ecosystem;binance-hodler-airdrops;binance-listing;communications-social-media;dragonfly-capital-portfolio;governance;hashkey-capital-portfolio;social-token;spartan-group
5566,KEEP,Keep Network,True,token,governance/defi tags: ['defi'],Cross Chain Bridge,False,,,a16z-portfolio;boostvc-portfolio;coinbase-ventures-portfolio;defi;ethereum-ecosystem;fabric-ventures-portfolio;multicoin-capital-portfolio;paradigm-portfolio;paradigm-xzy-screener;parafi-capital;polychain-capital-portfolio;privacy;privacy-blockchain;solana-ecosystem
30986,KMNO,Kamino,True,token,"governance/defi tags: ['defi', 'lending-borowing']",Lending;Liquidity Manager,False,,,binance-ecosystem;binance-listing;defi;lending-borowing;solana-ecosystem
9444,KNC,Kyber Network Crystal v2,True,token,"governance/defi tags: ['amm', 'dao', 'decentralized-exchange', 'decentralized-exchange-dex-token', 'defi', 'governance']",DEX Aggregator;Dexs;Yield Aggregator,False,,,amm;arbitrum-ecosystem;arbitrum-ecosytem;binance-ecosystem;binance-listing;bnb-chain-ecosystem;dao;decentralized-exchange;decentralized-exchange-dex-token;defi;ethereum-ecosystem;governance;kenetic-capital-portfolio;kinetic-capital;kinetic-capital-portfolio;marketplace;optimism-ecosystem;pantera-capital-portfolio;parafi-capital;polygon-ecosystem;three-arrows-capital-portfolio
1982,KNCL,Kyber Network Crystal Legacy,True,token,"governance/defi tags: ['amm', 'dao', 'decentralized-exchange', 'defi', 'governance']",,False,,,amm;dao;decentralized-exchange;defi;governance;kinetic-capital;marketplace;pantera-capital-portfolio;parafi-capital;three-arrows-capital-portfolio
7535,KP3R,Keep3rV1,True,token,governance/defi tags: ['defi'],Derivatives,False,,,defi;fantom-ecosystem;olympus-pro-ecosystem;yearn-partnerships
8296,KSP,KLAYswap Protocol,True,token,governance/defi tags: ['defi'],Dexs,False,,,defi
2663,KST,StarCoin,True,token,DeFiLlama governance/DeFi category: ['Dexs'],Dexs,True,,,
33223,LAB,LAB,True,token,"governance/defi tags: ['defi', 'dex', 'governance']",Lending;Trading App,False,,,binance-alpha;binance-ecosystem;binance-listing;binance-wallet-ido;bnb-chain-ecosystem;defi;dex;governance;platform
35429,LAYER,Solayer,True,token,governance/defi tags: ['defi'],Crypto Card Issuer;RWA;Restaking,False,,,binance-ecosystem;binance-hodler-airdrops;binance-labs-portfolio;binance-listing;defi;polychain-capital-portfolio;restaking;solana-ecosystem
33652,LBTC,Lombard Staked BTC,True,token,governance/defi tags: ['defi'],,False,,,base-ecosystem;bitcoin-ecosystem;bnb-chain-ecosystem;corn-ecosystem;defi;ethereum-ecosystem;etherlink-ecosystem;rehypothecated-crypto;restaking;starknet-ecosystem
8000,LDO,Lido DAO,True,token,"governance/defi tags: ['dao', 'defi', 'liquid-staking-derivatives']",Liquid Staking,False,,,arbitrum-ecosystem;arbitrum-ecosytem;binance-ecosystem;binance-liquidity-enhancement-program;binance-listing;cmc-crypto-yearbook-2024-2025;dao;defi;egirl-capital-portfolio;ethereum-ecosystem;liquid-staking-derivatives;optimism-ecosystem;paradigm-portfolio;solana-ecosystem;standard-crypto-portfolio;terra-ecosystem;three-arrows-capital-portfolio
2239,LEND,Aave,True,token,governance/defi tags: ['defi'],Lending;Onchain Capital Allocator;Yield,False,,,defi;platform
2377,LEV,Leverj,True,token,governance/defi tags: ['derivatives'],,False,,,asset-management;derivatives
24257,LGCT,Legacy Token,True,token,DeFiLlama governance/DeFi category: ['Farm'],Farm,True,,,base-ecosystem;bnb-chain-ecosystem;education;ethereum-ecosystem
37986,LIGHT,Light,True,token,DeFiLlama governance/DeFi category: ['Dexs'],Dexs,True,,,memes;solana-ecosystem
3083,LINA,LINA,True,token,DeFiLlama governance/DeFi category: ['Derivatives'],Derivatives,True,,,enterprise-solutions;services
7102,LINA,Linear Finance,True,token,"governance/defi tags: ['decentralized-exchange', 'decentralized-exchange-dex-token', 'defi', 'yield-farming']",Derivatives,False,,,alameda-research-portfolio;binance-launchpad;binance-smart-chain;bnb-chain;bnb-chain-ecosystem;cms-holdings-portfolio;decentralized-exchange;decentralized-exchange-dex-token;defi;dot-ecosystem;dwf-labs-portfolio;ethereum-ecosystem;kenetic-capital-portfolio;kinetic-capital;kinetic-capital-portfolio;polkadot-ecosystem;yield-farming
35954,LION,Loaded Lions,True,token,"DeFiLlama governance/DeFi category: ['Algo-Stables', 'Derivatives', 'Yield']",Algo-Stables;Basis Trading;Derivatives;Services;Yield,True,,,arbitrum-ecosystem;collectibles-nfts;cronos-ecosystem;gaming;memes;solana-ecosystem
6833,LIT,Litentry,True,token,governance/defi tags: ['defi'],Algo-Stables;Bridge;Derivatives;Dexs;Yield,False,,,binance-launchpool;dapp;defi;dwf-labs-portfolio;ethereum;ethereum-ecosystem;injective-ecosystem;polkadot;polkadot-ecosystem;substrate;web3
39125,LIT,Lighter,True,token,"governance/defi tags: ['decentralized-exchange-dex-token', 'defi', 'derivatives', 'dex', 'perp-dex-coins', 'perpetuals']",Algo-Stables;Bridge;Derivatives;Dexs;Yield,False,,,a16z-portfolio;binance-ecosystem;binance-listing;coinbase-ventures-portfolio;decentralized-exchange-dex-token;defi;derivatives;dex;dragonfly-capital-portfolio;ethereum-ecosystem;perp-dex-coins;perpetuals;zero-knowledge-proofs
3855,LOCUS,Locus Chain,True,token,governance/defi tags: ['defi'],Yield,False,,,defi;ethereum-ecosystem;payments;platform;scaling
8083,LON,Tokenlon Network Token,True,token,"governance/defi tags: ['decentralized-exchange', 'decentralized-exchange-dex-token', 'defi']",DEX Aggregator;Dexs,False,,,arbitrum-ecosystem;arbitrum-ecosytem;decentralized-exchange;decentralized-exchange-dex-token;defi;ethereum-ecosystem
810,LQD,LIQUID,True,token,DeFiLlama governance/DeFi category: ['Lending'],Lending,True,,,
7429,LQTY,Liquity,True,token,governance/defi tags: ['defi'],CDP,False,,,binance-ecosystem;binance-listing;defi;ethereum-ecosystem
1934,LRC,Loopring,True,token,"governance/defi tags: ['amm', 'decentralized-exchange', 'decentralized-exchange-dex-token', 'defi', 'dex']",Dexs,False,,,amm;arbitrum-ecosystem;arbitrum-ecosytem;binance-ecosystem;binance-listing;decentralized-exchange;decentralized-exchange-dex-token;defi;dex;ethereum-ecosystem;layer-2;marketplace;modular-blockchain;privacy;red-packets;rollups;scaling;smart-contracts;solana-ecosystem;token;wallet;web3;zero-knowledge-proofs
2693,LRN,Loopring [NEO],True,token,"governance/defi tags: ['decentralized-exchange', 'defi']",,False,,,decentralized-exchange;defi;marketplace
28047,LSD,L7,True,token,"DeFiLlama governance/DeFi category: ['Dexs', 'Farm']",Dexs;Farm;Indexes,True,,,asset-management;binance-chain;web3
20314,LUNA,Terra,True,token,DeFiLlama governance/DeFi category: ['Launchpad'],Launchpad,True,,,alleged-sec-securities;binance-ecosystem;binance-listing;osmosis-ecosystem
4172,LUNC,Terra Classic,True,token,governance/defi tags: ['defi'],,False,,,alleged-sec-securities;arrington-xrp-capital;arrington-xrp-capital-portfolio;avalanche-ecosystem;binance-ecosystem;binance-labs-portfolio;binance-listing;coinbase-ventures-portfolio;cosmos-ecosystem;defi;ethereum-ecosystem;hashkey-capital-portfolio;huobi-capital;huobi-capital-portfolio;injective-ecosystem;kenetic-capital-portfolio;kinetic-capital;kinetic-capital-portfolio;osmosis-ecosystem;pantera-capital-portfolio;payments;polygon-ecosystem;sec-security-token;secret-ecosystem;solana-ecosystem;stablecoin-algorithmically-stabilized;store-of-value;terra-ecosystem
14783,MAGIC,Treasure,True,token,DeFiLlama governance/DeFi category: ['Yield'],Gaming;Yield,True,,,ai-agent-launchpad;ai-big-data;arbitrum-ecosystem;arbitrum-ecosytem;binance-ecosystem;binance-listing;collectibles-nfts;ethereum-ecosystem;gaming;layer-2;metaverse
18037,MAV,Maverick Protocol,True,token,governance/defi tags: ['defi'],Dexs,False,,,arbitrum-ecosystem;base-ecosystem;binance-ecosystem;binance-launchpool;binance-listing;bnb-chain-ecosystem;circle-ventures-portfolio;defi;ethereum-ecosystem;gemini-frontier-fund;jump-crypto;pantera-capital-portfolio;privacy;shima-capital;spartan-group;zksync-era-ecosystem
9175,MBOX,MOBOX,True,token,"governance/defi tags: ['defi', 'yield-farming']",Gaming,False,,,arbitrum-ecosystem;binance-ecosystem;binance-launchpool;binance-listing;binance-smart-chain;bnb-chain;bnb-chain-ecosystem;collectibles-nfts;defi;dwf-labs-portfolio;gaming;metaverse;play-to-earn;yield-farming
13523,MC,Merit Circle,True,token,governance/defi tags: ['governance'],Launchpad,False,,,binance-launchpool;dwf-labs-portfolio;gaming;gaming-guild;governance;play-to-earn;spartan-group;token
8335,MDX,Mdex,True,token,"governance/defi tags: ['amm', 'decentralized-exchange', 'decentralized-exchange-dex-token', 'defi', 'yield-farming']",Dexs,False,,,amm;binance-smart-chain;bnb-chain;decentralized-exchange;decentralized-exchange-dex-token;defi;heco;heco-ecosystem;yield-farming
38770,MEGA,MegaETH,True,token,DeFiLlama governance/DeFi category: ['Dexs'],Dexs,True,,,binance-ecosystem;binance-listing;dragonfly-capital-portfolio;layer-2;platform
28301,MEME,Memecoin,True,token,"DeFiLlama governance/DeFi category: ['Dexs', 'Farm']",Dexs;Farm,True,,,binance-ecosystem;binance-launchpool;binance-listing;collectibles-nfts;ethereum-ecosystem;memes
30712,MERL,Merlin Chain,True,token,DeFiLlama governance/DeFi category: ['Yield'],Bridge;Yield,True,,,amber-group-portfolio;binance-alpha;binance-alpha-airdrops;binance-ecosystem;binance-listing;bitcoin-ecosystem;bnb-chain-ecosystem;ethereum-ecosystem;layer-2;made-in-china;merlin-ecosystem
2873,MET,Metronome,True,token,governance/defi tags: ['defi'],Dexs;Launchpad;Synthetics;Yield;Yield Aggregator,False,,,defi;payments;platform;wallet
38353,MET,Meteora,True,token,"governance/defi tags: ['amm', 'decentralized-exchange-dex-token', 'defi', 'dex']",Dexs;Launchpad;Synthetics;Yield;Yield Aggregator,False,,,amm;binance-alpha;binance-alpha-airdrops;binance-ecosystem;binance-liquidity-enhancement-program;binance-listing;dapp;decentralized-exchange-dex-token;defi;dex;solana-ecosystem
3418,META,Metadium,True,token,"DeFiLlama governance/DeFi category: ['Dexs', 'Reserve Currency', 'Yield']",Dexs;Reserve Currency;Yield,True,,,arrington-xrp-capital;ethereum-ecosystem;identity;kenetic-capital-portfolio;kinetic-capital;kinetic-capital-portfolio;platform
9640,METIS,Metis,True,token,governance/defi tags: ['metisdao-ecosystem'],Canonical Bridge,False,,,binance-ecosystem;binance-listing;dwf-labs-portfolio;ethereum-ecosystem;layer-2;metis-andromeda-ecosystem;metisdao-ecosystem;modular-blockchain;okex-blockdream-ventures-portfolio;okx-ventures-portfolio;privacy;rollups;scaling;zero-knowledge-proofs
30126,MEW,cat in a dogs world,True,token,DeFiLlama governance/DeFi category: ['Dexs'],Dexs,True,,,animal-memes;binance-alpha;binance-ecosystem;binance-listing;cat-themed;cmc-crypto-yearbook-2024-2025;doggone-doggerel;ip-memes;memes;moonshot;solana-ecosystem
399,MIN,Mineralscoin,True,token,DeFiLlama governance/DeFi category: ['Dexs'],DEX Aggregator;Dexs,True,,,
3296,MIN,MINDOL,True,token,DeFiLlama governance/DeFi category: ['Dexs'],DEX Aggregator;Dexs,True,,,
7857,MIR,Mirror Protocol,True,token,"governance/defi tags: ['defi', 'derivatives']",Derivatives,False,,,arrington-xrp-capital-portfolio;cosmos-ecosystem;defi;derivatives;injective-ecosystem;pantera-capital-portfolio;synthetics;terra-ecosystem
1518,MKR,Maker,True,token,"governance/defi tags: ['dao', 'defi', 'governance', 'lending-borowing', 'real-world-assets']",,False,,,1confirmation-portfolio;a16z-portfolio;arbitrum-ecosystem;arbitrum-ecosytem;avalanche-ecosystem;binance-smart-chain;bnb-chain;bnb-chain-ecosystem;dao;defi;dragonfly-capital-portfolio;electric-capital-portfolio;ethereum-ecosystem;governance;lending-borowing;made-in-america;near-protocol-ecosystem;pantera-capital-portfolio;paradigm-portfolio;paradigm-xzy-screener;placeholder-ventures-portfolio;polychain-capital-portfolio;real-world-assets;spartan-group;standard-crypto-portfolio;store-of-value
5266,MLK,MiL.k,True,token,DeFiLlama governance/DeFi category: ['Farm'],Farm,True,,,arbitrum-ecosystem;binance-alpha;binance-alpha-airdrops;binance-ecosystem;binance-smart-chain;bnb-chain;bnb-chain-ecosystem
1552,MLN,Enzyme,True,token,governance/defi tags: ['defi'],Indexes,False,,,asset-management;binance-ecosystem;binance-listing;defi;ethereum-ecosystem;kenetic-capital-portfolio;kinetic-capital;kinetic-capital-portfolio;placeholder-ventures-portfolio;polygon-ecosystem
11171,MNGO,Mango,True,token,"governance/defi tags: ['dao', 'decentralized-exchange', 'decentralized-exchange-dex-token', 'defi', 'derivatives', 'dex', 'governance', 'perp-dex-coins', 'perpetuals']",Derivatives;Dexs,False,,,alleged-sec-securities;dao;decentralized-exchange;decentralized-exchange-dex-token;defi;derivatives;dex;governance;perp-dex-coins;perpetuals;solana-ecosystem
2429,MOBI,Mobius,True,token,DeFiLlama governance/DeFi category: ['Dexs'],Dexs,True,,,iot;payments;platform
1722,MORE,More Coin,True,token,DeFiLlama governance/DeFi category: ['Lending'],Lending,True,,,entertainment;events;loyalty
34104,MORPHO,Morpho,True,token,"governance/defi tags: ['defi', 'lending-borowing']",Lending,False,,,arbitrum-ecosystem;base-ecosystem;binance-alpha;binance-ecosystem;binance-liquidity-enhancement-program;binance-listing;coinbase-ventures-portfolio;defi;ethereum-ecosystem;fenbushi-capital-portfolio;lending-borowing;pantera-capital-portfolio
9417,MPL,Maple,True,token,"governance/defi tags: ['defi', 'real-world-assets']",,False,,,circle-ventures-portfolio;defi;ethereum-ecosystem;real-world-assets;spartan-group
21870,MPLX,Metaplex,True,token,DeFiLlama governance/DeFi category: ['Launchpad'],Launchpad,True,,,binance-alpha;binance-alpha-airdrops;binance-ecosystem;bnb-chain-ecosystem;solana-ecosystem
1847,MSP,Mothership,True,token,DeFiLlama governance/DeFi category: ['Dexs'],Dexs,True,,,
2982,MVL,MVL,True,token,DeFiLlama governance/DeFi category: ['Yield'],Yield,True,,,binance-chain;binance-smart-chain;bnb-chain-ecosystem;depin;dwf-labs-portfolio;ethereum-ecosystem;iot;toncoin-ecosystem
36410,MYX,MYX Finance,True,token,"governance/defi tags: ['defi', 'derivatives', 'perp-dex-coins', 'perpetuals']",Derivatives,False,,,binance-alpha;binance-alpha-airdrops;binance-ecosystem;binance-listing;binance-wallet-ido;bnb-chain-ecosystem;defi;derivatives;perp-dex-coins;perpetuals
2538,NEC,Nectar,True,token,governance/defi tags: ['defi'],,False,,,defi;marketplace;payments;smart-contracts
5841,NEST,NEST Protocol,True,token,governance/defi tags: ['defi'],Derivatives;Dexs;Oracle,False,,,defi;dwf-labs-portfolio;oracles
1080,NEU,NeuCoin,True,token,DeFiLlama governance/DeFi category: ['Yield'],Yield,True,,,
2318,NEU,Neumark,True,token,DeFiLlama governance/DeFi category: ['Yield'],Yield,True,,,asset-management;crowdfunding
8191,NFTX,NFTX,True,token,governance/defi tags: ['defi'],NFT Marketplace,False,,,coinfund-portfolio;collectibles-nfts;defi;ethereum-ecosystem
1732,NMR,Numeraire,True,token,governance/defi tags: ['defi'],Derivatives,False,,,ai-big-data;asset-management;binance-ecosystem;binance-listing;coinfund-portfolio;defi;ethereum-ecosystem;generative-ai;paradigm-portfolio;paradigm-xzy-screener;payments;placeholder-ventures-portfolio;research;usv-portfolio
26680,NTRN,Neutron,True,token,governance/defi tags: ['defi'],,False,,,binance-ecosystem;binance-labs-portfolio;binance-launchpool;binance-listing;coinfund-portfolio;cross-chain;defi;nomad-capital;osmosis-ecosystem;parallel-evm;smart-contracts
5906,NVT,NerveNetwork,True,token,"governance/defi tags: ['decentralized-exchange', 'decentralized-exchange-dex-token']",Dexs,False,,,decentralized-exchange;decentralized-exchange-dex-token
5830,NXM,NXM,True,token,governance/defi tags: ['defi'],Insurance,False,,,arrington-xrp-capital-portfolio;defi;insurance;kenetic-capital-portfolio;kinetic-capital;kinetic-capital-portfolio;placeholder-ventures-portfolio
36044,NXPC,NEXPACE,True,token,governance/defi tags: ['defi'],,False,,,avalanche-ecosystem;binance-alpha;binance-alpha-airdrops;binance-ecosystem;binance-hodler-airdrops;binance-liquidity-enhancement-program;binance-listing;bnb-chain-ecosystem;defi;gaming
17591,NYM,NYM,True,token,"governance/defi tags: ['defi', 'governance']",,False,,,bnb-chain-ecosystem;coinlist-launchpad;defi;depin;distributed-computing;ethereum-ecosystem;fenbushi-capital-portfolio;governance;hashkey-capital-portfolio;interoperability;layer-1;osmosis-ecosystem;polychain-capital-portfolio;privacy;privacy-coins;smart-contracts;wallet;web3
314,OC,OrangeCoin,True,token,DeFiLlama governance/DeFi category: ['Yield Aggregator'],Yield Aggregator,True,,,
3911,OCEAN,Ocean Protocol,True,token,"governance/defi tags: ['dao', 'defi']",,False,,,ai-big-data;dao;dcg-portfolio;defi;depin;distributed-computing;dot-ecosystem;fabric-ventures-portfolio;filesharing;generative-ai;injective-ecosystem;ipfs;platform;polkadot-ecosystem;polygon-ecosystem;storage;substrate;web3
5117,OGN,Origin Protocol,True,token,governance/defi tags: ['defi'],,False,,,base-ecosystem;binance-ecosystem;binance-listing;coinlist-launchpad;collectibles-nfts;defi;ethereum-ecosystem;kenetic-capital-portfolio;kinetic-capital;kinetic-capital-portfolio;made-in-america;pantera-capital-portfolio
9067,OHM,Olympus v2,True,token,"governance/defi tags: ['defi', 'defi-2']",Lending;Reserve Currency,False,,,arbitrum-ecosystem;defi;defi-2;ethereum-ecosystem;olympus-pro-ecosystem;protocol-owned-liquidity;solana-ecosystem
6536,OM,MANTRA,True,token,"governance/defi tags: ['dao', 'defi', 'real-world-assets', 'real-world-assets-protocols']",Lending,False,,,base-ecosystem;binance-ecosystem;binance-listing;binance-smart-chain;bnb-chain;bnb-chain-ecosystem;cosmos-ecosystem;dao;defi;dot-ecosystem;ethereum-ecosystem;exnetwork-capital-portfolio;kenetic-capital-portfolio;kinetic-capital;kinetic-capital-portfolio;layer-1;mantra-ecosystem;osmosis-ecosystem;polkadot-ecosystem;polygon-ecosystem;real-world-assets;real-world-assets-protocols;substrate
1808,OMG,OMG Network,True,token,governance/defi tags: ['defi'],,False,,,alleged-sec-securities;defi;ethereum-ecosystem;medium-of-exchange;pantera-capital-portfolio;payments;scaling;sec-security-token;state-channel;state-channels
6432,OMI,ECOMI,True,token,governance/defi tags: ['dao-maker'],,False,,,collectibles-nfts;dao-maker;exnetwork-capital-portfolio
