cmc_id,symbol,name,slug,date_added,entry_month,tags
6535,NEAR,NEAR Protocol,near-protocol,2020-08-11T00:00:00.000Z,2020-10-31,account-abstraction;ai-big-data;alleged-sec-securities;amber-group-portfolio;arrington-xrp-capital-portfolio;binance-ecosystem;binance-listing;binance-smart-chain;bnb-chain;circle-ventures-portfolio;cmc-crypto-yearbook-2024-2025;coinbase-ventures-portfolio;coinfund-portfolio;coinlist-launchpad;cross-chain;data-availability;electric-capital-portfolio;fabric-ventures-portfolio;injective-ecosystem;k300-ventures-portfolio;kenetic-capital-portfolio;kinetic-capital;kinetic-capital-portfolio;layer-1;made-in-america;modular-blockchain;near-protocol-ecosystem;platform;sec-security-token;staking;three-arrows-capital-portfolio
6726,YUSRA,YUSRA,yusra,2020-08-27T00:00:00.000Z,2020-10-31,
6990,SUN,SUN,sun,2020-09-11T00:00:00.000Z,2020-10-31,
7535,KP3R,Keep3rV1,keep3rv1,2020-10-28T00:00:00.000Z,2020-10-31,defi;fantom-ecosystem;olympus-pro-ecosystem;yearn-partnerships
7242,CORE,cVault.finance,cvault-finance,2020-09-30T00:00:00.000Z,2020-10-31,dao;defi;governance
2363,ZAP,Zap,zap,2018-01-11T00:00:00.000Z,2020-11-30,defi;oracles
1745,DCY,Dinastycoin,dinastycoin,2017-06-24T00:00:00.000Z,2020-11-30,mineable
2204,B2B,B2BX,b2bx,2017-11-20T00:00:00.000Z,2020-11-30,marketplace;smart-contracts
2873,MET,Metronome,metronome,2018-06-26T00:00:00.000Z,2020-11-30,defi;payments;platform;wallet
2763,MNW,Morpheus.Network,morpheus-network,2018-05-22T00:00:00.000Z,2020-11-30,logistics;masternodes;payments
2866,BOUNTY,Chainbounty,sentinel-protocol,2018-06-18T00:00:00.000Z,2020-11-30,ai-big-data;arbitrum-ecosystem;arbitrum-ecosytem;dwf-labs-portfolio
2468,LET,LinkEye,linkeye,2018-01-25T00:00:00.000Z,2020-11-30,
2377,LEV,Leverj,leverj,2018-01-12T00:00:00.000Z,2020-11-30,asset-management;derivatives
2666,EFX,Effect.AI,effect-ai,2018-04-23T00:00:00.000Z,2020-11-30,
2558,INSTAR,Insights Network,insights-network,2018-03-02T00:00:00.000Z,2020-11-30,ai-big-data;enterprise-solutions;marketplace
2675,DOCK,Dock,dock,2018-04-25T00:00:00.000Z,2020-11-30,ai-big-data;dot-ecosystem;governance;jobs;polkadot-ecosystem;services;smart-contracts;substrate
2578,TONE,TE-FOOD,te-food,2018-03-10T00:00:00.000Z,2020-11-30,data-provenance;logistics
2643,DVPN,Sentinel,sentinel,2018-04-17T00:00:00.000Z,2020-11-30,cosmos-ecosystem;depin;distributed-computing;injective-ecosystem
2726,GEN,DAOstack,daostack,2018-05-10T00:00:00.000Z,2020-11-30,dao;platform
2665,DERO,Dero,dero,2018-04-23T00:00:00.000Z,2020-11-30,mineable;privacy;smart-contracts
2529,CAS,Cashaa,cashaa,2018-02-15T00:00:00.000Z,2020-11-30,binance-smart-chain;bnb-chain;platform
2838,PI,Plian,pchain,2018-06-04T00:00:00.000Z,2020-11-30,interoperability;platform;smart-contracts
4451,MTXLT,Tixl [old],tixl-old,2019-12-06T00:00:00.000Z,2020-12-31,
6170,KFX,KnoxFS,knoxfs,2020-08-04T00:00:00.000Z,2020-12-31,
3367,CRD,CryptalDash,cryptaldash,2018-10-02T00:00:00.000Z,2020-12-31,
6719,GRT,The Graph,the-graph,2020-12-17T00:00:00.000Z,2020-12-31,ai-big-data;analytics;arbitrum-ecosystem;arbitrum-ecosytem;avalanche-ecosystem;binance-ecosystem;binance-listing;binance-smart-chain;bnb-chain;coinbase-ventures-portfolio;coinfund-portfolio;dcg-portfolio;defi;enterprise-solutions;ethereum-ecosystem;fabric-ventures-portfolio;fantom-ecosystem;framework-ventures;framework-ventures-portfolio;injective-ecosystem;ledgerprime-portfolio;made-in-america;multicoin-capital-portfolio;near-protocol-ecosystem;parafi-capital;polygon-ecosystem;solana-ecosystem;sora-ecosystem;spartan-group;web3
7686,BCHA,Bitcoin Cash ABC,bitcoin-cash-abc-2,2020-11-16T00:00:00.000Z,2020-12-31,
7033,ESD,Empty Set Dollar,empty-set-dollar,2020-09-14T00:00:00.000Z,2020-12-31,defi;rebase;seigniorage
3968,EUM,Elitium,elitium,2019-05-24T00:00:00.000Z,2020-12-31,
8104,1INCH,1inch,1inch,2020-12-25T00:00:00.000Z,2020-12-31,alameda-research-portfolio;amber-group-portfolio;amm;avalanche-ecosystem;binance-ecosystem;binance-labs-portfolio;binance-liquidity-enhancement-program;binance-listing;binance-smart-chain;blockchain-capital-portfolio;bnb-chain;bnb-chain-ecosystem;celsius-bankruptcy-estate;decentralized-exchange;decentralized-exchange-dex-token;defi;dragonfly-capital-portfolio;ethereum-ecosystem;fabric-ventures-portfolio;gnosis-chain-ecosystem;near-protocol-ecosystem;parafi-capital;solana-ecosystem;spartan-group;wallet
4361,BEST,Bitpanda Ecosystem Token,bitpanda-ecosystem-token,2019-10-18T00:00:00.000Z,2020-12-31,centralized-exchange;marketplace
6945,AMP,Amp,amp,2020-09-08T00:00:00.000Z,2020-12-31,alleged-sec-securities;binance-ecosystem;binance-listing;ethereum-ecosystem;made-in-america;sec-security-token
4761,NU,NuCypher,nucypher,2019-10-07T00:00:00.000Z,2020-12-31,arrington-xrp-capital-portfolio;coinfund-portfolio;kenetic-capital-portfolio;kinetic-capital;kinetic-capital-portfolio;polychain-capital-portfolio;web3
7503,BHAO,Bithao,bithao,2020-10-26T00:00:00.000Z,2020-12-31,
7653,ROSE,Oasis,oasis-network,2020-11-12T00:00:00.000Z,2020-12-31,a16z-portfolio;ai-big-data;arrington-xrp-capital-portfolio;avalanche-ecosystem;binance-ecosystem;binance-labs-portfolio;binance-listing;blockchain-capital-portfolio;collectibles-nfts;cosmos-ecosystem;defi;depin;dragonfly-capital-portfolio;electric-capital-portfolio;ethereum-ecosystem;huobi-capital-portfolio;injective-ecosystem;kenetic-capital-portfolio;kinetic-capital-portfolio;layer-1;oasis-ecosystem;pantera-capital-portfolio;polychain-capital-portfolio;privacy;privacy-blockchain;scaling;smart-contracts;solana-ecosystem;winklevoss-capital-portfolio
4191,NOIA,Synternet,synternet,2019-07-31T00:00:00.000Z,2020-12-31,analytics;data-availability;governance;iot;scaling;staking;substrate;web3
7226,INJ,Injective,injective,2020-09-29T00:00:00.000Z,2020-12-31,ai-big-data;binance-ecosystem;binance-labs-portfolio;binance-launchpad;binance-listing;binance-smart-chain;bnb-chain;cms-holdings-portfolio;cosmos;cosmos-ecosystem;decentralized-exchange;defi;derivatives;ethereum-ecosystem;fantom-ecosystem;heco-ecosystem;injective-ecosystem;layer-1;made-in-america;osmosis-ecosystem;pantera-capital-portfolio;platform;polygon-ecosystem;pos;real-world-assets;real-world-assets-protocols;smart-contracts;solana-ecosystem;staking;web3
5410,PRQ,PARSIQ,parsiq,2020-04-02T00:00:00.000Z,2020-12-31,ai-big-data;algorand-ecosystem;analytics;binance-smart-chain;bnb-chain;bnb-chain-ecosystem;defi;ethereum-ecosystem;polkadot-ecosystem;services;smart-contracts;solana-ecosystem;web3
7186,CAKE,PancakeSwap,pancakeswap,2020-09-25T00:00:00.000Z,2020-12-31,amm;aptos-ecosystem;arbitrum-ecosystem;base-ecosystem;binance-chain;binance-ecosystem;binance-listing;binance-smart-chain;bnb-chain;bnb-chain-ecosystem;collectibles-nfts;decentralized-exchange;decentralized-exchange-dex-token;defi;derivatives;dex;ethereum-ecosystem;governance;linea-ecosystem;move-vm;opbnb-ecosystem;perpetuals;polygon-zkevm-ecosystem;privacy;smart-contracts;solana-ecosystem;yield-farming;zksync-era-ecosystem
5691,SKL,SKALE,skale-network,2020-06-12T00:00:00.000Z,2020-12-31,arrington-xrp-capital-portfolio;binance-ecosystem;binance-listing;boostvc-portfolio;depin;ethereum-ecosystem;galaxy-digital-portfolio;gaming;hashkey-capital-portfolio;layer-1;layer-2;made-in-america;modular-blockchain;multicoin-capital-portfolio;platform;play-to-earn;scaling;smart-contracts;staking;storage;x402-ecosystem
6951,REEF,Reef,reef,2020-09-08T00:00:00.000Z,2020-12-31,avalanche-ecosystem;binance-launchpool;binance-smart-chain;bnb-chain;bnb-chain-ecosystem;defi;dot-ecosystem;enterprise-solutions;entertainment;ethereum-ecosystem;exnetwork-capital-portfolio;gaming;hybrid-pow-npos;kenetic-capital-portfolio;kinetic-capital;kinetic-capital-portfolio;media;metaverse;payments;polkadot;polkadot-ecosystem;polygon-ecosystem;reef-chain;reef-ecosystem;substrate;wallet;web3
6735,XLT,Nexalt,nexalt,2020-08-28T00:00:00.000Z,2020-12-31,
7232,ALPHA,Stella,alpha-finance-lab,2020-09-29T00:00:00.000Z,2021-01-31,alameda-research-portfolio;arbitrum-ecosystem;avalanche-ecosystem;binance-ecosystem;binance-launchpad;binance-launchpool;binance-listing;binance-smart-chain;bnb-chain;bnb-chain-ecosystem;defi;defiance-capital;defiance-capital-portfolio;ethereum-ecosystem;injective-ecosystem;multicoin-capital-portfolio;optimism-ecosystem;spartan-group;yield-aggregator;yield-farming
4558,FLOW,Flow,flow,2021-01-27T00:00:00.000Z,2021-01-31,a16z-portfolio;alleged-sec-securities;animoca-brands-portfolio;binance-ecosystem;binance-listing;coinbase-ventures-portfolio;coinfund-portfolio;coinlist-launchpad;collectibles-nfts;dcg-portfolio;ethereum-ecosystem;flow-ecosystem;layer-1;ledgerprime-portfolio;platform;sec-security-token;staking
7228,DDX,DerivaDAO,derivadao,2020-09-29T00:00:00.000Z,2021-01-31,alleged-sec-securities;decentralized-exchange;decentralized-exchange-dex-token;defi;derivatives
7962,vBTC,Venus BTC,venus-btc,2020-12-12T00:00:00.000Z,2021-01-31,binance-smart-chain;bnb-chain;bnb-chain-ecosystem;defi;rehypothecated-crypto
7857,MIR,Mirror Protocol,mirror-protocol,2020-12-04T00:00:00.000Z,2021-01-31,arrington-xrp-capital-portfolio;cosmos-ecosystem;defi;derivatives;injective-ecosystem;pantera-capital-portfolio;synthetics;terra-ecosystem
6950,PERP,Perpetual Protocol,perpetual-protocol,2020-09-08T00:00:00.000Z,2021-01-31,alameda-research-portfolio;amm;arbitrum-ecosystem;arbitrum-ecosytem;binance-ecosystem;binance-listing;cms-holdings-portfolio;decentralized-exchange;decentralized-exchange-dex-token;defi;derivatives;ethereum-ecosystem;multicoin-capital-portfolio;optimism-ecosystem;perp-dex-coins;scaling;solana-ecosystem;three-arrows-capital-portfolio
6929,HEGIC,Hegic,hegic,2020-09-07T00:00:00.000Z,2021-01-31,arbitrum-ecosystem;arbitrum-ecosytem;decentralized-exchange;decentralized-exchange-dex-token;defi;derivatives;ethereum-ecosystem;fantom-ecosystem;options
7961,vBNB,Venus BNB,venus-bnb,2020-12-12T00:00:00.000Z,2021-01-31,binance-smart-chain;bnb-chain;bnb-chain-ecosystem;defi;rehypothecated-crypto
7758,EAURIC,Eauric,eauric,2020-11-23T00:00:00.000Z,2021-01-31,
6859,FARM,Harvest Finance,harvest-finance,2020-09-02T00:00:00.000Z,2021-01-31,binance-ecosystem;binance-listing;bnb-chain-ecosystem;dao;defi;ethereum-ecosystem;governance;polygon-ecosystem;yield-aggregator;yield-farming
5274,EDG,Edgeware,edgeware,2020-03-09T00:00:00.000Z,2021-01-31,coinbase-ventures-portfolio;dao;dot-ecosystem;framework-ventures;framework-ventures-portfolio;hashkey-capital-portfolio;ledgerprime-portfolio;polkadot;polkadot-ecosystem;smart-contracts;substrate
7288,XVS,Venus,venus,2020-10-05T00:00:00.000Z,2021-01-31,arbitrum-ecosystem;base-ecosystem;binance-ecosystem;binance-launchpool;binance-listing;binance-smart-chain;bnb-chain;bnb-chain-ecosystem;defi;ethereum-ecosystem;lending-borowing;opbnb-ecosystem;optimism-ecosystem;privacy;real-world-assets;real-world-assets-protocols;unichain-ecosystem;yield-farming;zksync-era-ecosystem
7208,POLS,Polkastarter,polkastarter,2020-09-28T00:00:00.000Z,2021-01-31,binance-smart-chain;bnb-chain;bnb-chain-ecosystem;defi;dot-ecosystem;ethereum-ecosystem;exnetwork-capital-portfolio;launchpad;polkadot;polkadot-ecosystem
6957,ALBT,AllianceBlock,allianceblock,2020-09-08T00:00:00.000Z,2021-01-31,ai-big-data;avalanche-ecosystem;exnetwork-capital-portfolio;injective-ecosystem
5604,SCRT,Secret,secret,2020-05-19T00:00:00.000Z,2021-01-31,binance-ecosystem;binance-listing;cosmos-ecosystem;defi;injective-ecosystem;layer-1;made-in-america;osmosis-ecosystem;privacy;privacy-blockchain;secret-ecosystem
7859,BADGER,Badger DAO,badger-dao,2020-12-04T00:00:00.000Z,2021-01-31,arbitrum-ecosystem;arbitrum-ecosytem;bitcoin-ecosystem;blockchain-capital-portfolio;btc-ecosystem;dao;defi;ethereum-ecosystem;gnosis-chain-ecosystem;governance;yield-aggregator;yield-farming
7102,LINA,Linear Finance,linear,2020-09-18T00:00:00.000Z,2021-01-31,alameda-research-portfolio;binance-launchpad;binance-smart-chain;bnb-chain;bnb-chain-ecosystem;cms-holdings-portfolio;decentralized-exchange;decentralized-exchange-dex-token;defi;dot-ecosystem;dwf-labs-portfolio;ethereum-ecosystem;kenetic-capital-portfolio;kinetic-capital;kinetic-capital-portfolio;polkadot-ecosystem;yield-farming
8202,ZKB,ZKBase,zkbase,2021-01-07T00:00:00.000Z,2021-01-31,amm;decentralized-exchange;decentralized-exchange-dex-token;layer-2;rollups;scaling;zero-knowledge-proofs
5964,TWT,Trust Wallet Token,trust-wallet-token,2020-07-30T00:00:00.000Z,2021-01-31,binance-ecosystem;binance-listing;binance-smart-chain;bnb-chain;bnb-chain-ecosystem;polygon-ecosystem;solana-ecosystem;wallet
5072,RKN,Rakon,rakon,2019-12-25T00:00:00.000Z,2021-01-31,
7230,OPIUM,Opium,opium,2021-01-26T00:00:00.000Z,2021-01-31,alameda-research-portfolio;cms-holdings-portfolio;dao;defi;derivatives;governance;insurance;kinetic-capital;polygon-ecosystem
7617,SFI,saffron.finance,saffron-finance,2020-11-09T00:00:00.000Z,2021-01-31,binance-smart-chain;bnb-chain;bnb-chain-ecosystem;coinbase-ventures-portfolio;defi;ethereum-ecosystem;fantom-ecosystem;ledgerprime-portfolio;multicoin-capital-portfolio;yield-aggregator;yield-farming
4121,SAPP,Sapphire,sapphire,2020-03-21T00:00:00.000Z,2021-01-31,masternodes
8083,LON,Tokenlon Network Token,tokenlon-network-token,2020-12-23T00:00:00.000Z,2021-01-31,arbitrum-ecosystem;arbitrum-ecosytem;decentralized-exchange;decentralized-exchange-dex-token;defi;ethereum-ecosystem
7224,DODO,DODO,dodo,2020-09-29T00:00:00.000Z,2021-02-28,alameda-research-portfolio;arbitrum-ecosystem;arbitrum-ecosytem;binance-ecosystem;binance-launchpool;binance-listing;binance-smart-chain;bnb-chain;bnb-chain-ecosystem;cms-holdings-portfolio;coinbase-ventures-portfolio;decentralized-exchange;decentralized-exchange-dex-token;defi;defiance-capital;defiance-capital-portfolio;dwf-labs-portfolio;ethereum-ecosystem;exnetwork-capital-portfolio;framework-ventures;framework-ventures-portfolio;made-in-china;near-protocol-ecosystem;pantera-capital-portfolio;three-arrows-capital-portfolio
8335,MDX,Mdex,mdex,2021-01-27T00:00:00.000Z,2021-02-28,amm;binance-smart-chain;bnb-chain;decentralized-exchange;decentralized-exchange-dex-token;defi;heco;heco-ecosystem;yield-farming
8085,stETH,Lido Staked ETH,steth,2020-12-23T00:00:00.000Z,2021-02-28,defi;eigenlayer-ecosystem;eth-2-0-staking;eth-2-staking;eth-staking;ethereum-ecosystem;liquid-staking-derivatives;rehypothecated-crypto;restaking;solana-ecosystem;terra-ecosystem;world-liberty-financial-portfolio
7431,AKT,Akash Network,akash-network,2020-10-16T00:00:00.000Z,2021-02-28,ai-big-data;binance-ecosystem;binance-listing;cosmos-ecosystem;depin;distributed-computing;generative-ai;injective-ecosystem;made-in-america;osmosis-ecosystem;solana-ecosystem;storage;web3
7960,vXVS,Venus XVS,venus-xvs,2020-12-12T00:00:00.000Z,2021-02-28,binance-smart-chain;bnb-chain
7080,GALA,Gala,gala,2020-09-16T00:00:00.000Z,2021-02-28,binance-ecosystem;binance-listing;binance-smart-chain;collectibles-nfts;dwf-labs-portfolio;ethereum-ecosystem;gaming;layer-1;made-in-america;play-to-earn;polygon-ecosystem;solana-ecosystem
7654,RFOX,RFOX,redfox-labs,2020-11-12T00:00:00.000Z,2021-02-28,binance-smart-chain;bnb-chain;collectibles-nfts;ethereum;ethereum-ecosystem;metaverse
8210,BTCST,Bitcoin Standard Hashrate Token,bitcoin-standard-hashrate-token,2021-01-07T00:00:00.000Z,2021-02-28,
4105,XCM,CoinMetro Token,coinmetro-token,2019-08-01T00:00:00.000Z,2021-02-28,
8119,SFP,SafePal,safepal,2020-12-28T00:00:00.000Z,2021-02-28,binance-ecosystem;binance-launchpad;binance-listing;binance-smart-chain;bnb-chain;bnb-chain-ecosystem;ethereum-ecosystem;injective-ecosystem;wallet
6210,SAND,The Sandbox,the-sandbox,2020-08-05T00:00:00.000Z,2021-02-28,alleged-sec-securities;animoca-brands-portfolio;base-ecosystem;binance-ecosystem;binance-launchpad;binance-listing;collectibles-nfts;communications-social-media;content-creation;ethereum;ethereum-ecosystem;gaming;metaverse;play-to-earn;polygon-ecosystem;sec-security-token
5802,XOR,SORA,sora,2020-07-02T00:00:00.000Z,2021-02-28,dot-ecosystem;ethereum-ecosystem;polkadot;polkadot-ecosystem;sora-ecosystem;substrate
7064,BAKE,BakeryToken,bakerytoken,2020-09-15T00:00:00.000Z,2021-02-28,amm;binance-chain;binance-ecosystem;binance-listing;binance-smart-chain;bnb-chain;bnb-chain-ecosystem;collectibles-nfts;defi;dex;gaming
6833,LIT,Litentry,litentry,2020-09-01T00:00:00.000Z,2021-02-28,binance-launchpool;dapp;defi;dwf-labs-portfolio;ethereum;ethereum-ecosystem;injective-ecosystem;polkadot;polkadot-ecosystem;substrate;web3
8290,SUPER,SuperVerse,superverse,2021-01-20T00:00:00.000Z,2021-02-28,animoca-brands-portfolio;avalanche-ecosystem;base-ecosystem;binance-ecosystem;binance-listing;binance-smart-chain;bnb-chain;bnb-chain-ecosystem;collectibles-nfts;defi;ethereum-ecosystem;exnetwork-capital-portfolio;gaming;injective-ecosystem;launchpad;made-in-america;polkastarter;polygon-ecosystem;soneium-ecosystem;superstarter
7672,UNFI,Unifi Protocol DAO,unifi-protocol-dao,2020-11-21T00:00:00.000Z,2021-02-28,binance-launchpool;binance-smart-chain;bnb-chain;defi
5552,HTR,Hathor,hathor,2020-05-07T00:00:00.000Z,2021-02-28,defi;exnetwork-capital-portfolio;mineable;platform;pow;real-world-assets;smart-contracts
8191,NFTX,NFTX,nftx,2021-01-06T00:00:00.000Z,2021-02-28,coinfund-portfolio;collectibles-nfts;defi;ethereum-ecosystem
4256,KLAY,Klaytn,klaytn,2020-03-30T00:00:00.000Z,2021-03-31,enterprise-solutions;injective-ecosystem;layer-1;platform
6432,OMI,ECOMI,ecomi,2020-08-10T00:00:00.000Z,2021-03-31,collectibles-nfts;dao-maker;exnetwork-capital-portfolio
5326,ORC,Orbit Chain,orbit-chain,2020-03-16T00:00:00.000Z,2021-03-31,
3924,DREP,DREP,drep,2019-05-07T00:00:00.000Z,2021-03-31,
7334,CFX,Conflux,conflux-network,2020-11-11T00:00:00.000Z,2021-03-31,binance-ecosystem;binance-listing;bnb-chain;bnb-chain-ecosystem;collectibles-nfts;conflux-ecosystem;defi;dwf-labs-portfolio;huobi-capital-portfolio;hybrid-pow-dpos;injective-ecosystem;layer-1;made-in-china;mineable;payments;platform;pow;research;smart-contracts;staking;web3
2982,MVL,MVL,mvl,2018-07-27T00:00:00.000Z,2021-03-31,binance-chain;binance-smart-chain;bnb-chain-ecosystem;depin;dwf-labs-portfolio;ethereum-ecosystem;iot;toncoin-ecosystem
7455,AUDIO,Audius,audius,2020-10-20T00:00:00.000Z,2021-03-31,binance-ecosystem;binance-labs-portfolio;binance-listing;bnb-chain-ecosystem;coinbase-ventures-portfolio;dao;ethereum-ecosystem;gnosis-chain-ecosystem;made-in-america;multicoin-capital-portfolio;music;pantera-capital-portfolio;solana-ecosystem;standard-crypto-portfolio;web3
8296,KSP,KLAYswap Protocol,klayswap-protocol,2021-01-20T00:00:00.000Z,2021-03-31,defi
6724,KLV,Klever Coin,klever,2020-09-09T00:00:00.000Z,2021-03-31,wallet
5690,RENDER,Render,render,2020-06-11T00:00:00.000Z,2021-03-31,ai-big-data;alameda-research-portfolio;art;binance-ecosystem;binance-listing;cmc-crypto-yearbook-2024-2025;collectibles-nfts;defi;depin;distributed-computing;ethereum-ecosystem;gaming;generative-ai;made-in-america;media;metaverse;multicoin-capital-portfolio;polygon-ecosystem;scaling;solana-ecosystem;video;vr-ar;web3
8615,EPIC,Epic Chain,epic-chain,2021-02-28T00:00:00.000Z,2021-03-31,binance-ecosystem;binance-listing;collectibles-nfts;ethereum-ecosystem;gaming;layer-2;metaverse;polkastarter;polygon-ecosystem;real-world-assets;real-world-assets-protocols
5908,DKA,dKargo,dkargo,2020-07-27T00:00:00.000Z,2021-03-31,ai-big-data;ethereum-ecosystem
8766,ALICE,MyNeighborAlice,myneighboralice,2021-03-10T00:00:00.000Z,2021-03-31,binance-ecosystem;binance-launchpool;binance-listing;bnb-chain-ecosystem;chromia-ecosystem;collectibles-nfts;dao-maker;defi;entertainment;ethereum-ecosystem;exnetwork-capital-portfolio;gaming;k300-ventures-portfolio;metaverse;play-to-earn;solana-ecosystem
8161,SPI,Shopping,shopping,2021-01-02T00:00:00.000Z,2021-03-31,binance-smart-chain;bnb-chain;e-commerce
6783,AXS,Axie Infinity,axie-infinity,2020-08-31T00:00:00.000Z,2021-03-31,alleged-sec-securities;animoca-brands-portfolio;binance-ecosystem;binance-launchpad;binance-listing;collectibles-nfts;defiance-capital;defiance-capital-portfolio;ethereum-ecosystem;gaming;harmony-ecosystem;metaverse;play-to-earn;ronin-ecosystem;sec-security-token;solana-ecosystem;trading-card-game
8502,MUSH,Mushroom,mushroom,2021-02-17T00:00:00.000Z,2021-03-31,
8526,RAY,Raydium,raydium,2021-02-19T00:00:00.000Z,2021-03-31,amm;binance-ecosystem;binance-listing;decentralized-exchange;decentralized-exchange-dex-token;defi;derivatives;dex;k300-ventures-portfolio;perpetuals;petrock-capital;petrock-capital-portfolio;solana-ecosystem
8857,ANC,Anchor Protocol,anchor-protocol,2021-03-17T00:00:00.000Z,2021-03-31,arrington-xrp-capital-portfolio;binance-launchpool;cosmos-ecosystem;injective-ecosystem;terra-ecosystem
9040,PUNDIX,Pundi X (New),pundix-new,2021-03-31T00:00:00.000Z,2021-04-30,binance-ecosystem;binance-listing;ethereum-ecosystem
8891,BTCST,Bitcoin Standard Hashrate Token,btc-standard-hashrate-token,2021-03-19T00:00:00.000Z,2021-04-30,binance-launchpool;binance-smart-chain;bitcoin-ecosystem;bnb-chain;btc-ecosystem
5618,DAWN,Dawn Protocol,dawn-protocol,2020-05-27T00:00:00.000Z,2021-04-30,cosmos-ecosystem;gaming;injective-ecosystem
4120,PROM,Prom,prom,2019-07-17T00:00:00.000Z,2021-04-30,binance-chain;binance-ecosystem;binance-listing;binance-smart-chain;bnb-chain;bnb-chain-ecosystem;dwf-labs-portfolio;ethereum-ecosystem
9020,TKO,Toko Token,tokocrypto,2021-04-07T00:00:00.000Z,2021-04-30,binance-ecosystem;binance-launchpad;binance-listing;binance-smart-chain;bnb-chain;bnb-chain-ecosystem;centralized-exchange
7501,WOO,WOO,wootrade,2020-10-23T00:00:00.000Z,2021-04-30,amber-group-portfolio;amm;arbitrum-ecosystem;arbitrum-ecosytem;avalanche-ecosystem;binance-ecosystem;binance-listing;binance-smart-chain;bnb-chain;bnb-chain-ecosystem;centralized-exchange;decentralized-exchange-dex-token;defi;derivatives;ethereum-ecosystem;exnetwork-capital-portfolio;injective-ecosystem;mvb;near-protocol-ecosystem;perp-dex-coins;perpetuals;polygon-ecosystem;three-arrows-capital-portfolio;vbc-ventures-portfolio;yield-farming
9119,TLM,Alien Worlds,alien-worlds,2021-04-06T00:00:00.000Z,2021-04-30,animoca-brands-portfolio;binance-ecosystem;binance-launchpool;binance-listing;binance-smart-chain;bnb-chain;bnb-chain-ecosystem;collectibles-nfts;dao;entertainment;ethereum-ecosystem;gaming;metaverse;play-to-earn
4890,NWC,Numerico,newscrypto,2019-11-06T00:00:00.000Z,2021-04-30,binance-smart-chain;bnb-chain;education;ethereum;ethereum-ecosystem;metaverse;stellar
8938,EPS,Ellipsis,ellipsis,2021-03-24T00:00:00.000Z,2021-04-30,binance-smart-chain;bnb-chain;bnb-chain-ecosystem;decentralized-exchange;decentralized-exchange-dex-token;defi;dex
9421,FORTH,Ampleforth Governance Token,ampleforth-governance-token,2021-04-21T00:00:00.000Z,2021-04-30,binance-ecosystem;binance-listing;dao;ethereum-ecosystem;governance;near-protocol-ecosystem
3217,ONG,Ontology Gas,ontology-gas,2018-08-23T00:00:00.000Z,2021-04-30,binance-ecosystem;binance-listing;bnb-chain-ecosystem;layer-1;ont-ecosystem;ontology;ontology-ecosystem
8916,ICP,Internet Computer,internet-computer,2021-03-23T00:00:00.000Z,2021-05-31,a16z-portfolio;ai-big-data;alleged-sec-securities;binance-ecosystem;binance-liquidity-enhancement-program;binance-listing;bitcoin-ecosystem;collectibles-nfts;dao;defi;depin;distributed-computing;electric-capital-portfolio;exnetwork-capital-portfolio;fenbushi-capital-portfolio;gaming;governance;hashkey-capital-portfolio;icp-ecosystem;internet-computer-ecosystem;interoperability;launchpad;layer-1;lending-borowing;metaverse;multicoin-capital-portfolio;platform;polychain-capital-portfolio;privacy;real-world-assets;sec-security-token;smart-contracts;storage;wallet;web3
5994,SHIB,Shiba Inu,shiba-inu,2020-08-01T00:00:00.000Z,2021-05-31,animal-memes;base-ecosystem;binance-ecosystem;binance-listing;bnb-chain-ecosystem;doggone-doggerel;ethereum-ecosystem;etherlink-ecosystem;memes;sec-cftc-digital-commodities;sec-cftc-token-taxonomy
8757,SAFEMOON,SafeMoon,safemoon,2021-03-09T00:00:00.000Z,2021-05-31,binance-smart-chain;bnb-chain;memes
7978,FIDA,Bonfida,bonfida-sns,2020-12-14T00:00:00.000Z,2021-05-31,binance-ecosystem;binance-listing;cms-holdings-portfolio;defi;dwf-labs-portfolio;ftx-bankruptcy-estate;kenetic-capital-portfolio;kinetic-capital;kinetic-capital-portfolio;solana-ecosystem;three-arrows-capital-portfolio
8677,XYM,Symbol,symbol,2021-03-03T00:00:00.000Z,2021-05-31,posplus
1762,ERG,Ergo,ergo,2017-06-29T00:00:00.000Z,2021-05-31,cardano;cardano-ecosystem;dapp;defi;layer-1;mineable;platform;pow;privacy;privacy-blockchain;privacy-coins;research;smart-contracts
5444,CTSI,Cartesi,cartesi,2020-04-23T00:00:00.000Z,2021-05-31,arbitrum-ecosystem;arbitrum-ecosytem;avalanche-ecosystem;base-ecosystem;binance-ecosystem;binance-labs-portfolio;binance-launchpad;binance-listing;binance-smart-chain;bnb-chain;bnb-chain-ecosystem;cosmos-ecosystem;dapp;data-availability-proof;ethereum-ecosystem;injective-ecosystem;layer-2;modular-blockchain;optimism-ecosystem;platform;polygon-ecosystem;pos;rollups;scaling;sidechain;smart-contracts;staking
6733,SYBC,SYB Coin,syb-coin,2020-08-28T00:00:00.000Z,2021-05-31,marketplace;media;real-estate;services
8613,ALCX,Alchemix,alchemix,2021-02-27T00:00:00.000Z,2021-05-31,binance-ecosystem;binance-listing;defi;defi-2;egirl-capital-portfolio;ethereum-ecosystem;governance;lending-borowing;near-protocol-ecosystem;olympus-pro-ecosystem;protocol-owned-liquidity;spartan-group;yield-farming
7321,YOUC,yOUcash,youcash,2020-10-06T00:00:00.000Z,2021-05-31,
