cmc_id,symbol,name,dl_slug,cmcid_categories,symbol_categories,has_addr,token_chain,has_snapshot,stage1_label,stage1_reason
35931,ZORA,ZORA,,,Canonical Bridge;Launchpad;NFT Marketplace,False,,False,NO_ID,"no cmcId DL protocol, no contract address, no Snapshot space on file — no on-chain identity available to check"
35954,LION,Loaded Lions,,,Algo-Stables;Basis Trading;Derivatives;Services;Yield,False,,False,NO_ID,"no cmcId DL protocol, no contract address, no Snapshot space on file — no on-chain identity available to check"
36044,NXPC,NEXPACE,,,,False,,False,NO_ID,"no cmcId DL protocol, no contract address, no Snapshot space on file — no on-chain identity available to check"
36119,WAL,Walrus,walrus-protocol,Developer Tools,Developer Tools;Dexs,True,,False,LOW,"cmcId-matched DL protocol, non-staking category: Developer Tools (slug=walrus-protocol)"
36175,UNIBTC,Universal BTC,,,,False,,False,NO_ID,"no cmcId DL protocol, no contract address, no Snapshot space on file — no on-chain identity available to check"
36246,stkAAVE,Staked Aave,,,,False,,False,NO_ID,"no cmcId DL protocol, no contract address, no Snapshot space on file — no on-chain identity available to check"
36341,ASTER,Aster,,,Basis Trading;Bridge;CeDeFi;Derivatives;Dexs;Yield,False,,False,NO_ID,"no cmcId DL protocol, no contract address, no Snapshot space on file — no on-chain identity available to check"
36410,MYX,MYX Finance,myx-finance,Derivatives,Derivatives,True,Multi-Chain,False,LOW,"cmcId-matched DL protocol, non-staking category: Derivatives (slug=myx-finance)"
36458,AETHWETH,Aave Ethereum WETH,,,,False,,False,NO_ID,"no cmcId DL protocol, no contract address, no Snapshot space on file — no on-chain identity available to check"
36462,A,Vaulta,,,,False,,False,NO_ID,"no cmcId DL protocol, no contract address, no Snapshot space on file — no on-chain identity available to check"
36507,PUMP,Pump.fun,,,Dexs;Launchpad;Reserve Currency;Telegram Bot,False,,False,NO_ID,"no cmcId DL protocol, no contract address, no Snapshot space on file — no on-chain identity available to check"
36532,B,BUILDon,,,Derivatives;Liquidity Manager,False,,False,NO_ID,"no cmcId DL protocol, no contract address, no Snapshot space on file — no on-chain identity available to check"
36671,SAHARA,Sahara AI,,,,False,,False,NO_ID,"no cmcId DL protocol, no contract address, no Snapshot space on file — no on-chain identity available to check"
37986,LIGHT,Light,heaven,Dexs,Dexs,True,,False,LOW,"cmcId-matched DL protocol, non-staking category: Dexs (slug=heaven)"
38299,AVNT,Avantis,avantis,Derivatives,Derivatives,True,Base,False,LOW,"cmcId-matched DL protocol, non-staking category: Derivatives (slug=avantis)"
38353,MET,Meteora,,,Dexs;Launchpad;Synthetics;Yield;Yield Aggregator,False,,False,NO_ID,"no cmcId DL protocol, no contract address, no Snapshot space on file — no on-chain identity available to check"
38408,BARD,Lombard,,,Bridge;Onchain Capital Allocator;Restaked BTC,False,,False,NO_ID,"no cmcId DL protocol, no contract address, no Snapshot space on file — no on-chain identity available to check"
38417,RIVER,River,,,CeDeFi,False,,False,NO_ID,"no cmcId DL protocol, no contract address, no Snapshot space on file — no on-chain identity available to check"
38770,MEGA,MegaETH,,,Dexs,False,,False,NO_ID,"no cmcId DL protocol, no contract address, no Snapshot space on file — no on-chain identity available to check"
38779,syrupUSDC,syrupUSDC,,,,False,,False,NO_ID,"no cmcId DL protocol, no contract address, no Snapshot space on file — no on-chain identity available to check"
38786,syrupUSDT,syrupUSDT,,,,False,,False,NO_ID,"no cmcId DL protocol, no contract address, no Snapshot space on file — no on-chain identity available to check"
38967,RAVE,RaveDAO,,,,False,,False,NO_ID,"no cmcId DL protocol, no contract address, no Snapshot space on file — no on-chain identity available to check"
39042,POWER,Power Protocol,,,Dexs;Reserve Currency;Stablecoin Issuer;Yield,False,,False,NO_ID,"no cmcId DL protocol, no contract address, no Snapshot space on file — no on-chain identity available to check"
39125,LIT,Lighter,,,Algo-Stables;Bridge;Derivatives;Dexs;Yield,False,,False,NO_ID,"no cmcId DL protocol, no contract address, no Snapshot space on file — no on-chain identity available to check"
39379,GWEI,ETHGas,,,,False,,False,NO_ID,"no cmcId DL protocol, no contract address, no Snapshot space on file — no on-chain identity available to check"
39720,EDGE,edgeX,,,Bridge;DEX Aggregator;Derivatives;Dexs;Yield,False,,False,NO_ID,"no cmcId DL protocol, no contract address, no Snapshot space on file — no on-chain identity available to check"
39841,GENIUS,Genius Terminal,,,,False,,False,NO_ID,"no cmcId DL protocol, no contract address, no Snapshot space on file — no on-chain identity available to check"
