cmc_id,symbol,chainid,address,holder_count,est_transfers,est_getlogs_calls
2559,AUTO,1,0x622dFfCc4e83C64ba959530A5a5580687a57581b,11209,448360,897
2344,APPC,1,0x1a7a8bd9106f2b8d977e08582dc7d24c723ab0db,11217,448680,897
10508,FLUID,1,0x6f40d4A6237C257fff2dB00FA0510DeEECd303eb,11281,451240,902
2493,STK,1,0xaE73B38d1c9A8b274127ec30160a4927C4d71824,11294,451760,904
1500,WINGS,1,0x667088b212ce3d06a1b553a7221E1fD19000d9aF,11302,452080,904
2835,EDR,1,0xc528c28fec0a90c083328bc45f587ee215760a0f,11344,453760,908
3618,GATE,1,0x9d7630adf7ab0b0cb00af747db76864df0ec82e4,11369,454760,910
2578,TONE,1,0x2ab6bb8408ca3199b8fa6c92d5b455f820af03c4,11477,459080,918
2283,DAT,1,0x81c9151de0c8bafcd325a57e3db5a5df1cebf79c,11548,461920,924
7232,ALPHA,1,0xa1faa113cbe53436df28ff0aee54275c13b40975,11551,462040,924
3307,SPND,1,0xddd460bbd9f79847ea08681563e8a9696867210c,11557,462280,925
28066,BANANA,1,0x38e68a37e401f7271568cecaac63c6b1e19130b4,11577,463080,926
2826,ZIP,1,0xa9d2927d3a04309e008b6af6e2e282ae2952e7fd,11626,465040,930
2982,MVL,1,0xa849eaae994fb86afa73382e9bd88c2b6b18dc71,11742,469680,939
14556,BOBA,1,0x42bbfa2e77757c645eeaad1655e0911a7553efbc,11750,470000,940
5566,KEEP,1,0x85eee30c52b0b379b046fb0f85f4f3dc3009afec,11857,474280,949
18069,GMT,1,0xe3c408bd53c31c085a1746af401a4042954ff740,11869,474760,950
8911,STRK,1,0x74232704659ef37c08995e386a2e26cc27a8d7b1,11873,474920,950
3600,HPO,1,0xfE39C384D702914127a005523f9915ADDB9bd59b,11954,478160,956
19650,VOLT,1,0x7f792db54b0e580cdc755178443f0430cf799aca,11954,478160,956
788,COVAL,1,0x3d658390460295fb963f54dc0899cfb1c30776df,12101,484040,968
2080,MOD,1,0x957c30ab0426e0c93cd8241e2c60392d08c6ac8e,12120,484800,970
2058,AST,1,0x27054b13b1b798b345b591a4d22e6562d47ea75a,12163,486520,973
7617,SFI,1,0xb753428af26e81097e7fd17f40c88aaa3e04902c,12223,488920,978
2524,UTNP,1,0x9e3319636e2126e3c0bc9e3134AEC5e1508A46c7,12240,489600,979
2943,RPL,1,0xd33526068d116ce69f19a9ee46f0bd304f21a51f,12253,490120,980
17799,AXL,1,0x467719aD09025FcC6cF6F8311755809d45a5E5f3,12281,491240,982
1616,GUP,1,0xf7b098298f7c69fc14610bf71d5e02c60792894c,12317,492680,985
2588,LOOM,1,0x42476F744292107e34519F9c357927074Ea3F75D,12473,498920,998
2296,OST,1,0x2c4e8f2d746113d0696ce89b35f0d8bf88e0aeca,12527,501080,1002
27533,OSAK,1,0xa21af1050f7b26e0cff45ee51548254c41ed6b5c,12614,504560,1009
2019,VIB,1,0x2c974b2d0ba1716e644c1fc59982a89ddd2ff724,12673,506920,1014
4005,TRAT,1,0x3eb55d5b22ee0f9b03d59b4994c5ae7fe811be92,12717,508680,1017
2213,QASH,1,0x618e75ac90b12c6049ba3b27f5d5f8651b0037f6,12834,513360,1027
14822,VR,1,0x7d5121505149065b562c789a0145ed750e6e8cdd,12892,515680,1031
38481,XAN,1,0xcedbea37c8872c4171259cdfd5255cb8923cf8e7,12963,518520,1037
38967,RAVE,1,0x17205fab260a7a6383a81452cE6315A39370Db97,13277,531080,1062
1872,NDC,1,0xa54ddc7b3cce7fc8b1e3fa0256d0db80d2c10970,13455,538200,1076
2202,PRL,1,0x1844b21593262668b7248d0f57a220caaba46ab9,13577,543080,1086
2595,NANJ,1,0xffe02ee4c69edf1b340fcad64fbd6b37a7b9e265,13633,545320,1091
3053,YOU,1,0x34364BEe11607b1963d66BCA665FDE93fCA666a8,13892,555680,1111
33038,SKY,1,0x56072C95FAA701256059aa122697B133aDEd9279,14010,560400,1121
2379,KCASH,1,0x32d74896f05204d1b6ae7b0a3cebd7fc0cd8f9c7,14083,563320,1127
2444,C20,1,0x26e75307fc0c021472feb8f727839531f112f317,14202,568080,1136
3724,SOLVE,1,0x446c9033e7516d820cc9a2ce2d0b7328b579406f,14327,573080,1146
7429,LQTY,1,0x6DEA81C8171D0bA574754EF6F8b412F2Ed88c54D,14381,575240,1150
2336,GTC,1,0xB70835D7822eBB9426B56543E391846C107bd32C,14416,576640,1153
8536,MASK,1,0x69af81e73a73b40adf4f3d4223cd9b1ece623074,14467,578680,1157
5957,YFII,1,0xa1d0E215a23d7030842FC67cE582a6aFa3CCaB83,14486,579440,1159
8613,ALCX,1,0xdbdb4d16eda451d0503b854cf79d55697f90c8df,14502,580080,1160
1817,VGX,1,0x3C4B6E6e1eA3D4863700D7F76b36B7f3D3f13E3d,14533,581320,1163
6950,PERP,1,0xbc396689893d065f41bc2c6ecbee5e0085233447,14585,583400,1167
2772,DGTX,1,0xc666081073e8dff8d3d1c2292a29ae1a2153ec09,14616,584640,1169
8161,SPI,1,0x9b02dd390a603add5c07f9fd9175b7dabe8d63b7,14675,587000,1174
11221,BIT,1,0x1A4b46696b2bB4794Eb3D4c26f1c55F9170fa4C5,14825,593000,1186
9308,PYR,1,0x430ef9263e76dae63c84292c3409d61c598e9682,14863,594520,1189
5616,MATH,1,0x08d967bb0134f2d07f7cfb6e246680c53927dd30,14894,595760,1192
1930,PST,1,0x5d4abc77b8405ad177d8ac6682d584ecbfd46cec,15018,600720,1201
1715,MGO,1,0x40395044Ac3c0C57051906dA938B54BD6557F212,15022,600880,1202
28230,BIGTIME,1,0x64Bc2cA1Be492bE7185FAA2c8835d9b824c8a194,15136,605440,1211
2223,VEE,1,0x340d2bde5eb28c1eed91b2f790723e3b160613b7,15185,607400,1215
25147,SWETH,1,0xf951E335afb289353dc249e82926178EaC7DEd78,15199,607960,1216
2274,MDS,1,0x66186008C1050627F979d464eABb258860563dbE,15262,610480,1221
2450,CV,1,0x50bc2ecc0bfdf5666640048038c1aba7b7525683,15329,613160,1226
2297,STMX,1,0xa62cc35625b0c8dc1faea39d33625bb4c15bd71c,15569,622760,1246
2955,COSM,1,0xd1e10c37a27d95d95720291b1dc6f12f74c71443,15738,629520,1259
39720,EDGE,1,0xB0076DE78Dc50581770BBa1D211dDc0aD4F2a241,15779,631160,1262
2398,KEY,1,0x4cc19356f2d37338b9802aa8e8fc58b0373296e7,15798,631920,1264
7224,DODO,1,0x43dfc4159d86f3a37a5a4b3d4580b888ad7d4ddd,15823,632920,1266
16876,ALI,1,0x6b0b3a982b4634ac68dd83a4dbf02311ce324181,15927,637080,1274
3928,IDEX,1,0xb705268213d593b8fd88d3fdeff93aff5cbdcfae,16089,643560,1287
22461,HFT,1,0xb3999F658C0391d94A37f7FF328F3feC942BcADC,16154,646160,1292
3657,LAMB,1,0x8971f9fd7196e5cee2c1032b50f656855af7dd26,16218,648720,1297
7725,TRU,1,0x4c19596f5aaff459fa38b0f7ed92f11ae6543784,16229,649160,1298
6859,FARM,1,0xa0246c9032bC3A600820415aE600c6388619A14D,16241,649640,1299
2161,RDN,1,0x255aa6df07540cb5d3d297f0d0d4d84cb52bc8e6,16263,650520,1301
33824,SYRUP,1,0x643C4E15d7d62Ad0aBeC4a9BD4b001aA3Ef52d66,16395,655800,1312
7192,WBNB,1,0x418D75f65a02b3D53B2418FB8E1fe493759c7605,16445,657800,1316
38408,BARD,1,0xf0DB65D17e30a966C2ae6A21f6BBA71cea6e9754,16698,667920,1336
23095,BONK,1,0x1151CB3d861920e07a38e03eEAd12C32178567F6,16700,668000,1336
3164,PMA,1,0x846c66cf71c43f80403b51fe3906b3599d63336f,16970,678800,1358
5070,XTP,1,0x6368e1E18c4C419DDFC608A0BEd1ccb87b9250fc,17130,685200,1370
5829,SWAP,1,0xcc4304a31d09258b0029ea7fe63d032f52e44efe,17370,694800,1390
5410,PRQ,1,0x362bc847A3a9637d3af6624EeC853618a43ed7D2,17401,696040,1392
8420,DAO,1,0x0f51bb10119727a7e5ea3538074fb341f56b09ad,17422,696880,1394
11877,GAL,1,0x5fAa989Af96Af85384b8a938c2EdE4A7378D9875,17429,697160,1394
9543,BICO,1,0xF17e65822b568B3903685a7c9F496CF7656Cc6C2,17539,701560,1403
6953,FRAX,1,0x3432b6a60d23ca0dfca7761b7ab56459d9c964d0,17726,709040,1418
4172,LUNC,1,0xbd31ea8212119f94a611fa969881cba3ea06fa3d,17798,711920,1424
1403,1ST,1,0xaf30d2a7e90d7dc361c8c4585e9bb7d2f6f15bc7,17846,713840,1428
17591,NYM,1,0x525A8F6F3Ba4752868cde25164382BfbaE3990e1,17889,715560,1431
9444,KNC,1,0xdeFA4e8a7bcBA345F687a2f1456F5Edd9CE97202,17940,717600,1435
1791,ICO,1,0xa33e729bf4fdeb868b534e1f20523463d9c46bee,17967,718680,1437
1784,PLBT,1,0x0affa06e7fbe5bc9a764c979aa66e8256a631f02,17994,719760,1440
1392,PLU,1,0xd8912c10681d8b21fd3742244f44658dba12264e,18017,720680,1441
2885,EGT,1,0x8e1b448ec7adfc7fa35fc2e885678bd323176e34,18050,722000,1444
2061,BCPT,1,0x1c4481750daa5ff521a2a7490d9981ed46465dbd,18108,724320,1449
2459,IDH,1,0x5136C98A80811C3f46bDda8B5c4555CFd9f812F0,18166,726640,1453
24835,PEPECOIN,1,0xA9E8aCf069C58aEc8825542845Fd754e41a9489A,18326,733040,1466
23757,ATOR,1,0x0f7b3f5a8fed821c5eb60049538a548db2d479ce,18481,739240,1478
9040,PUNDIX,1,0x0fd10b9899882a6f2fcb5c371e17e70fdee00c38,18513,740520,1481
28412,MUBI,1,0x38e382f74dfb84608f3c1f10187f6bef5951de93,18631,745240,1490
3929,BQTX,1,0x9d8be94d0612170ce533ac4d7b43cc3cd91e5a1a,18641,745640,1491
1861,STX,1,0x006BeA43Baa3f7A6f765F14f10A1a1b08334EF45,18896,755840,1512
8384,CLV,1,0x80C62FE4487E1351b47Ba49809EBD60ED085bf52,18930,757200,1514
4134,AKRO,1,0x8ab7404063ec4dbcfd4598215992dc3f8ec853d7,19069,762760,1526
2320,UTK,1,0xdc9Ac3C20D1ed0B540dF9b1feDC10039Df13F99c,19109,764360,1529
7501,WOO,1,0x4691937a7508860f876c9c0a2a617e7d9e945d4b,19272,770880,1542
36246,stkAAVE,1,0x4da27a545c0c5B758a6BA100e3a049001de870f5,19342,773680,1547
27960,NPC,1,0x8ed97a637a790be1feff5e888d43629dc05408f6,19377,775080,1550
14806,PEOPLE,1,0x7a58c0be72be218b41c608b7fe7c5bb630736c71,19380,775200,1550
5429,DEP,1,0x1a3496c18d558bd9c6c8f609e1b129f67ab08163,19457,778280,1557
10180,GOMINING,1,0x7Ddc52c4De30e94Be3A6A0A2b259b2850f421989,19623,784920,1570
1937,POE,1,0x0e0989b1f9b8a38983c2ba8053269ca62ec9b195,19635,785400,1571
8757,SAFEMOON,1,0x16631e53c20fd2670027c6d53efe2642929b285c,19868,794720,1589
23246,TOMI,1,0x4385328cc4d643ca98dfea734360c0f596c83449,19891,795640,1591
1455,GLM,1,0x7DD9c5Cba05E151C895FDe1CF355C9A1D5DA6429,19964,798560,1597
3296,MIN,1,0x5d64d850c8368008afb39224e92ad0dceff3cf38,20121,804840,1610
2006,COB,1,0xb2f7eb1f2c37645be61d73953035360e768d81e6,20153,806120,1612
29555,PORTAL,1,0x1bbe973bef3a977fc51cbed703e8ffdefe001fed,20283,811320,1623
3475,BOX,1,0xe1A178B681BD05964d3e3Ed33AE731577d9d96dD,20306,812240,1624
15271,RLB,1,0x046eee2cc3188071c02bfc1745a6b17c656e3f3d,20309,812360,1625
3351,ZB,1,0xbd0793332e9fb844a52a205a233ef27a5b34b927,20326,813040,1626
1104,REP,1,0x1985365e9f78359a9B6AD760e32412f4a445E862,20346,813840,1628
7186,CAKE,1,0x152649eA73beAb28c5b49B26eb48f7EAD6d4c898,20586,823440,1647
13663,GNS,137,0xE5417Af564e4bFDA1c483642db72007871397896,20614,824560,1649
2758,UBT,1,0x8400d94a5cb0fa0d041a3788e395285d61c9ee5e,20768,830720,1661
34104,MORPHO,1,0x58D97B57BB95320F9a05dC918Aef65434969c2B2,20799,831960,1664
1917,BQ,1,0xf0f8b0b8dbb1124261fc8d778e2287e3fd2cf4f5,20854,834160,1668
1690,MCAP,1,0x93e682107d1e9defb0b5ee701c71707a4b2e46bc,20888,835520,1671
2349,XIN,1,0xa974c709cfb4566686553a20790685a47aceaa33,20926,837040,1674
15060,RETH,1,0xae78736cd615f374d3085123a210448e74fc6393,21391,855640,1711
8075,RLY,1,0xf1f955016EcbCd7321c7266BccFB96c68ea5E49b,21442,857680,1715
20279,DHN,1,0x32462bA310E447eF34FF0D15BCE8613aa8C4A244,21647,865880,1732
1974,PRO,1,0x226bb599a12c826476e3a771454697ea52e9e220,21697,867880,1736
1834,PLR,1,0xe3818504c1b32bf1557b16c238b2e01fd3149c17,21875,875000,1750
2592,BANCA,1,0x998b3b82bc9dba173990be7afb772788b5acb8bd,21926,877040,1754
1503,JUP,1,0x4B1E80cAC91e2216EEb63e29B957eB91Ae9C2Be8,21968,878720,1757
34434,REKT,1,0xdd3B11eF34cd511a2DA159034a05fcb94D806686,22133,885320,1771
11092,BGB,1,0x54D2252757e1672EEaD234D27B1270728fF90581,22297,891880,1784
2856,CEEK,1,0xb056c38f6b7dc4064367403e26424cd2c60655e1,22395,895800,1792
9674,WILD,1,0x2a3bff78b79a009976eea096a51a948a3dc00e34,22490,899600,1799
12573,CPOOL,1,0x66761fa41377003622aee3c7675fc7b5c1c2fac5,22668,906720,1813
7102,LINA,1,0x3e9bc21c9b189c09df3ef1b824798658d5011937,22802,912080,1824
3814,CELR,1,0x4f9254c83eb525f9fcf346490bbb3ed28a81c667,22899,915960,1832
10688,YGG,1,0x25f8087ead173b73d6e8b84329989a8eea16cf73,22955,918200,1836
2711,MTC,1,0x905E337c6c8645263D3521205Aa37bf4d034e745,22979,919160,1838
17917,RSS3,1,0xc98d64da73a6616c42117b582e832812e7b8d57f,22985,919400,1839
29242,RSETH,1,0xA1290d69c65A6Fe4DF752f95823fae25cB99e5A7,23023,920920,1842
3695,HYN,1,0xe99a894a69d7c2e3c92e61b64c505a6a57d2bc07,23025,921000,1842
2473,SOC,1,0x2d0e95bd4795d7ace0da3c0ff7b706a5970eb9d3,23070,922800,1846
33652,LBTC,1,0x8236a87084f8b84306f72007f36f2618a5634494,23339,933560,1867
24796,ADF,137,0x6BD10299f4f1d31b3489Dc369eA958712d27c81b,23384,935360,1871
7737,API3,1,0x0b38210ea11411557c13457D4dA7dC6ea731B88a,23890,955600,1911
9640,METIS,1,0x9E32b13ce7f2E80A01932B42553652E053D6ed8e,24328,973120,1946
2096,RCN,1,0xf970b8e36e23f7fc3fd752eea86f8be8d83375a6,24334,973360,1947
29520,EZETH,1,0xbf5495Efe5DB9ce00f80364C8B423567e58d2110,24403,976120,1952
2364,TCT,1,0x4824a7b64e3966b0133f4f4ffb1b9d6beb75fff7,24437,977480,1955
2545,ABT,1,0xb98d4c97425d9908e66e53a6fdf673acca0be986,24589,983560,1967
26997,ZRO,1,0x6985884C4392D348587B19cb9eAAf157F13271cd,24638,985520,1971
9421,FORTH,1,0x77fba179c79de5b7653f68b5039af940ada60ce0,24640,985600,1971
34143,WHITE,1,0x9cdf242Ef7975D8c68D5C1F5B6905801699b1940,24780,991200,1982
6138,DIA,1,0x84ca8bc7997272c7cfb4d0cd3d55cd942b3c9419,24830,993200,1986
25220,BITCOIN,1,0x72e4f9f808c49a2a61de9c5896298920dc4eeea9,25011,1000440,2001
26133,TBTC,1,0x18084fba666a33d37592fa2633fd49a74dd93a88,25120,1004800,2010
2589,GETX,1,0x07a58629aaf3e1a0d07d8f43114b76bd5eee3b91,25449,1017960,2036
2612,RNTB,1,0x1fe70be734e473e5721ea57c8b5b01e6caa52686,25457,1018280,2037
1637,RLC,1,0x607f4c5bb672230e8672085532f7e901544a7375,25487,1019480,2039
5617,UMA,1,0x04Fa0d235C4abf4BcF4787aF4CF447DE572eF828,26117,1044680,2089
1789,PPT,1,0xd4fa1460f537bb9085d22c7bccb5dd450ef28e3a,26214,1048560,2097
2306,BRD,1,0x558ec3152e2eb2174905cd19aea4e34a23de9ad6,26254,1050160,2100
29933,UDS,1,0x712bd4Beb54C6B958267d9dB0259abdBb0BFF606,26306,1052240,2104
2430,HOT,1,0x9af839687f6c94542ac5ece2e317daae355493a1,26439,1057560,2115
2043,CND,1,0xd4c435f5b09f855c3317c8524cb1f586e42795fa,26456,1058240,2116
2313,SRN,1,0x68d57c9a1c35f63e2c83ee8e49a64e9d70528d25,26493,1059720,2119
23711,PRIME,1,0xb23d80f5FefcDDaa212212F028021B41DEd428CF,27397,1095880,2192
28695,weETH,1,0xCd5fE23C85820F7B72D0926FC9b05b43E359b7ee,27433,1097320,2195
32521,NEIRO,1,0x812ba41e071c7b7fa4ebcfb62df5f45f6fa853ee,27962,1118480,2237
10407,BabyDoge,1,0xac57de9c1a09fec648e93eb98875b212db0d460b,28177,1127080,2254
2505,BLZ,1,0x5732046a883704404f284ce41ffadd5b007fd668,28816,1152640,2305
7857,MIR,1,0x09a3EcAFa817268f77BE1283176B946C4ff2E608,28960,1158400,2317
2015,ATM,1,0x9B11EFcAAA1890f6eE52C6bB7CF8153aC5d74139,29064,1162560,2325
12749,NAKA,137,0x311434160d7537be358930def317afb606c0d737,29121,1164840,2330
3946,CRE,1,0x115eC79F1de567eC68B7AE7eDA501b406626478e,29157,1166280,2333
3992,COTI,1,0xDDB3422497E61e13543BeA06989C0789117555c5,29219,1168760,2338
27075,MNT,1,0x3c3a81e81dc49a522a592e7622a7e711c06bf354,29836,1193440,2387
1710,VERI,1,0x8f3470A7388c05eE4e7AF3d01D8C722b0FF52374,30185,1207400,2415
2700,CEL,1,0xaaaebe6fe48e54f431b0c390cfaf0b017d09d42d,30186,1207440,2415
7859,BADGER,1,0x3472a5a71965499acd81997a54bba8d852c6e53d,30308,1212320,2425
2945,BOX,1,0x63f584fa56e60e4d0fe8802b27c7e6e3b33e007f,30438,1217520,2435
4761,NU,1,0x4fe83213d56308330ec302a8bd641f1d0113a4cc,30615,1224600,2449
27566,ETHX,1,0xA35b1B31Ce002FBF2058D22F30f95D405200A15b,30855,1234200,2468
9903,CVX,1,0x4e3fbd56cd56c3e72c1403e103b45db9da5b9d2b,31170,1246800,2494
4195,FTT,1,0x50d1c9771902476076ecfc8b2a83ad6b9355a4c9,31385,1255400,2511
1166,WARP,1,0x83e6f1E41cdd28eAcEB20Cb649155049Fac3D5Aa,31788,1271520,2543
7208,POLS,1,0x83e6f1e41cdd28eaceb20cb649155049fac3d5aa,31788,1271520,2543
29420,VIRTUAL,1,0x44ff8620b8cA30902395A7bD3F2407e1A091BF73,32641,1305640,2611
30008,APU,1,0x594DaaD7D77592a2b97b725A7AD59D7E188b5bFa,32662,1306480,2613
6511,STRONG,1,0x990f341946a3fdb507ae7e52d17851b87168017c,32849,1313960,2628
2760,LBA,1,0xfe5f141bf94fe84bc28ded0ab966c16b17490657,33367,1334680,2669
3795,ZEON,1,0xe5b826ca2ca02f09c1725e9bd98d9a8874c30532,33547,1341880,2684
2287,LOC,1,0x5e3346444010135322268a4630d2ed5f8d09446c,34010,1360400,2721
4679,BAND,1,0xba11d00c5f74255f56a5e366f4f77f5a186d7f55,34707,1388280,2777
3066,BCV,1,0x1014613e2b3cbc4d575054d4982e580d9b99d7b1,35039,1401560,2803
5299,HDAO,1,0x74faab6986560fd1140508e4266d8a7b87274ffd,35402,1416080,2832
2341,SWFTC,1,0x0bb217E40F8a5Cb79Adf04E1aAb60E5abd0dfC1e,35521,1420840,2842
1984,SUB,1,0x8D75959f1E61EC2571aa72798237101F084DE63a,35606,1424240,2848
11289,SPELL,1,0x090185f2135308bad17527004364ebcc2d37e5f6,36091,1443640,2887
23355,0x0,1,0x5a3e6A77ba2f983eC0d371ea3B475F8Bc0811AD5,36348,1453920,2908
3911,OCEAN,1,0x967da4048cd07ab37855c090aaf366e4ce1b9f48,36801,1472040,2944
7455,AUDIO,1,0x18aaa7115705e8be94bffebde57af9bfc265b998,37611,1504440,3009
12409,WSTETH,1,0x7f39c581f595b53c5cb19bd0b3f8da6c935e2ca0,37793,1511720,3023
6958,ACH,1,0xed04915c23f00a313a544955524eb7dbd823143d,38081,1523240,3046
1727,BNT,1,0x1f573d6fb3f13d689ff844b4ce37794d79a7ff1c,38531,1541240,3082
28654,UPC,1,0x487d62468282Bd04ddf976631C23128A425555EE,38797,1551880,3104
