cmc_id,symbol,asset_class,month_end,ym,lambda_z,n_channels,channels,raw_ch1_staking,raw_ch2_holding,raw_ch3_delegation,raw_ch3_voting
1552,MLN,token,2023-10-31,2023-10,0.39979319450562617,1,ch2_holding,,0.4731299320015613,,
1556,TIME,token,2023-10-31,2023-10,-0.6615240785378051,1,ch2_holding,,0.1728195077032034,,
1727,BNT,token,2023-10-31,2023-10,-0.1474296415834204,2,ch2_holding+ch3_voting,,0.3891483890554472,,0.0204053059858016
1732,NMR,token,2023-10-31,2023-10,0.8702920522395191,1,ch2_holding,,0.6062623281160415,,
1768,ADX,token,2023-10-31,2023-10,-0.1868016005081049,1,ch2_holding,,0.3071470197696476,,
1896,ZRX,token,2023-10-31,2023-10,0.903030802530657,1,ch2_holding,,0.6155260876351305,,
1934,LRC,token,2023-10-31,2023-10,0.815269056353434,1,ch2_holding,,0.5906930166006142,,
1958,TRX,coin,2023-10-31,2023-10,0.3163229252733929,1,ch1_staking,0.5210694149922869,,,
2010,ADA,coin,2023-10-31,2023-10,0.843595035927358,1,ch1_staking,0.652686506792253,,,
2011,XTZ,coin,2023-10-31,2023-10,1.0980006904780852,1,ch1_staking,0.716190970071951,,,
2324,ONE,token,2023-10-31,2023-10,2.2539137855385936,1,ch2_holding,,0.9977720494305186,,
2410,SPC,token,2023-10-31,2023-10,0.017925929652170033,1,ch2_holding,,0.3650767388174512,,
2424,AGIX,token,2023-10-31,2023-10,0.95313539297788,1,ch2_holding,,0.6297036867364364,,
2539,REN,token,2023-10-31,2023-10,1.078686690061419,1,ch2_holding,,0.6652296922543206,,
2620,SWTH,token,2023-10-31,2023-10,-0.7102222106918208,1,ch2_holding,,0.1590398801581126,,
2634,XDC,coin,2023-10-31,2023-10,-0.8007094444293458,1,ch1_staking,0.2422370076336795,,,
2700,CEL,token,2023-10-31,2023-10,-0.9878604544262108,1,ch2_holding,,0.0804793395026006,,
2930,IQ,token,2023-10-31,2023-10,-1.1100309766555818,2,ch1_staking+ch2_holding,0.0821551890070079,0.1398479836700543,,
2937,VITE,token,2023-10-31,2023-10,1.9384883051833803,1,ch2_holding,,0.908519229142055,,
2943,RPL,other,2023-10-31,2023-10,-0.30959845882609843,3,ch1_staking+ch2_holding+ch3_voting,0.5223148968715158,0.1805207689106126,,0.0005835887591481
2982,MVL,token,2023-10-31,2023-10,2.0335760690379754,1,ch2_holding,,0.9354252707509594,,
3418,META,token,2023-10-31,2023-10,1.9465392953305103,1,ch2_holding,,0.910797337987088,,
3673,ASD,other,2023-10-31,2023-10,1.904145560152093,1,ch2_holding,,0.8988016031372117,,
3814,CELR,token,2023-10-31,2023-10,0.7565213608459113,1,ch2_holding,,0.5740697637689486,,
3835,ORBS,token,2023-10-31,2023-10,0.2736236842353732,2,ch1_staking+ch2_holding,0.6336945102826017,0.2976785803455605,,
3855,LOCUS,token,2023-10-31,2023-10,0.6734694534022296,1,ch2_holding,,0.5505693890961816,,
3866,CON,other,2023-10-31,2023-10,2.218079428183234,1,ch2_holding,,0.9876323566777684,,
3874,IRIS,token,2023-10-31,2023-10,0.5135989060547781,1,ch2_holding,,0.5053324056547944,,
3890,MATIC,coin,2023-10-31,2023-10,-0.22914410904436192,1,ch1_staking,0.3849105261016682,,,
3928,IDEX,token,2023-10-31,2023-10,0.9440929123078625,1,ch2_holding,,0.6271450256501662,,
3930,TT,token,2023-10-31,2023-10,-0.7849334248888128,1,ch2_holding,,0.1378995887436469,,
3968,EUM,other,2023-10-31,2023-10,2.094616629515663,1,ch2_holding,,0.9526973128462488,,
4066,CHZ,coin,2023-10-31,2023-10,-1.6606831955487846,1,ch1_staking,0.027571293556247,,,
4090,WXT,token,2023-10-31,2023-10,-0.9947934433364666,1,ch2_holding,,0.0785175803810099,,
4134,AKRO,token,2023-10-31,2023-10,-0.23042048386736522,1,ch2_holding,,0.294804616888107,,
4195,FTT,token,2023-10-31,2023-10,1.647005797248807,1,ch2_holding,,0.8260413143311849,,
4256,KLAY,coin,2023-10-31,2023-10,0.12370180166437929,1,ch1_staking,0.4729875392465428,,,
4268,NYE,other,2023-10-31,2023-10,2.261478817462337,1,ch2_holding,,0.9999126514960396,,
4275,COMBO,other,2023-10-31,2023-10,-1.2722798625662954,1,ch2_holding,,0.0,,
4283,BF,other,2023-10-31,2023-10,2.26111154032893,1,ch2_holding,,0.9998087267276692,,
4490,EMRX,other,2023-10-31,2023-10,-0.8141355330906643,1,ch2_holding,,0.1296365577657786,,
4862,DAD,token,2023-10-31,2023-10,0.35352116085264995,1,ch2_holding,,0.4600367934911278,,
4890,NWC,other,2023-10-31,2023-10,1.7386511187336173,1,ch2_holding,,0.8519732821593732,,
5007,TROY,token,2023-10-31,2023-10,0.7265157057317668,1,ch2_holding,,0.5655793610896075,,
5015,HEX,token,2023-10-31,2023-10,-0.36460366789914955,1,ch1_staking,0.3510972580893305,,,
5072,RKN,other,2023-10-31,2023-10,2.2604469296578156,1,ch2_holding,,0.9996206684366143,,
5113,SURE,token,2023-10-31,2023-10,-0.2207435433261948,1,ch2_holding,,0.2975428047925546,,
5190,FLEX,token,2023-10-31,2023-10,-0.7304833488311866,1,ch2_holding,,0.1533067868165218,,
5326,ORC,other,2023-10-31,2023-10,0.8933464561173359,1,ch2_holding,,0.61278580416448,,
5426,SOL,coin,2023-10-31,2023-10,2.06076218804538,1,ch1_staking,0.9565144498206226,,,
5429,DEP,token,2023-10-31,2023-10,0.2687397095283635,1,ch2_holding,,0.4360470269373283,,
5566,KEEP,token,2023-10-31,2023-10,-0.9209055187694095,1,ch2_holding,,0.0994249136929685,,
5567,CELO,coin,2023-10-31,2023-10,0.43572831461602124,1,ch1_staking,0.5508752586410766,,,
5617,UMA,token,2023-10-31,2023-10,-0.39528161635765485,1,ch2_holding,,0.2481554970575277,,
5631,ORN,token,2023-10-31,2023-10,-0.14482113602994162,1,ch2_holding,,0.3190258155076337,,
5692,COMP,token,2023-10-31,2023-10,0.09984170617792645,1,ch2_holding,,0.3882556337907102,,
5728,BAL,token,2023-10-31,2023-10,-0.17695896187184293,2,ch2_holding+ch3_voting,,0.2142854911366374,,0.0712380987336299
5794,PNT,token,2023-10-31,2023-10,0.5446005985581127,1,ch2_holding,,0.5141046471570418,,
5805,AVAX,coin,2023-10-31,2023-10,0.7891443891460982,1,ch1_staking,0.6390945954600038,,,
5829,SWAP,token,2023-10-31,2023-10,0.14150867121456384,1,ch2_holding,,0.400045721700516,,
5841,NEST,token,2023-10-31,2023-10,-1.2722798625662954,1,ch2_holding,,0.0,,
5864,YFI,token,2023-10-31,2023-10,-0.40776519510496795,3,ch1_staking+ch2_holding+ch3_voting,0.051272340743715,0.6259606742446466,,0.0022508455901241
5957,YFII,token,2023-10-31,2023-10,-0.1493745839547856,1,ch2_holding,,0.3177373715021865,,
6538,CRV,token,2023-10-31,2023-10,0.4293663612130662,2,ch1_staking+ch2_holding,0.860669478608401,0.1285248774554469,,
6669,CVP,token,2023-10-31,2023-10,-0.13471251137376347,1,ch3_delegation,,,0.0280443930375166,
6719,GRT,token,2023-10-31,2023-10,0.16113944219408052,1,ch2_holding,,0.405600446297862,,
6758,SUSHI,token,2023-10-31,2023-10,-0.2950873685873929,2,ch1_staking+ch2_holding,0.1003052257178348,0.5804667006790617,,
6833,LIT,token,2023-10-31,2023-10,-0.3152098889379416,1,ch2_holding,,0.2708125997415924,,
6836,GLMR,coin,2023-10-31,2023-10,0.33224825145041015,1,ch1_staking,0.5250446776224025,,,
6843,RAD,token,2023-10-31,2023-10,1.0972432989716876,2,ch2_holding+ch3_delegation,,0.2666633411878737,0.2013351703797353,
6859,FARM,token,2023-10-31,2023-10,-0.9982429638202902,1,ch2_holding,,0.0775415037765537,,
6892,EGLD,coin,2023-10-31,2023-10,0.9150671215901315,1,ch1_staking,0.6705272912178603,,,
6929,HEGIC,token,2023-10-31,2023-10,1.216787116837292,1,ch2_holding,,0.7043066005589587,,
6941,HBTC,token,2023-10-31,2023-10,1.4238631922549188,1,ch2_holding,,0.762900864169103,,
6945,AMP,token,2023-10-31,2023-10,0.2712350246519089,1,ch2_holding,,0.4367531015132759,,
6950,PERP,token,2023-10-31,2023-10,-0.9182049188649708,1,ch2_holding,,0.1001890756676779,,
6953,FRAX,token,2023-10-31,2023-10,1.1028445889736822,3,ch1_staking+ch2_holding+ch3_voting,0.4808071440636881,0.1067656698454028,,0.4247917221605544
7064,BAKE,token,2023-10-31,2023-10,1.524880033973768,1,ch2_holding,,0.7914845981461022,,
7083,UNI,token,2023-10-31,2023-10,0.2795717942413296,2,ch2_holding+ch3_voting,,0.5441633364558055,,0.0482509625351978
7102,LINA,token,2023-10-31,2023-10,-0.9025780728264726,1,ch2_holding,,0.1046108493290159,,
7186,CAKE,token,2023-10-31,2023-10,-1.2546083119890152,1,ch2_holding,,0.0050003434285533,,
7224,DODO,token,2023-10-31,2023-10,-0.5533443082509574,1,ch2_holding,,0.2034300645465694,,
7232,ALPHA,token,2023-10-31,2023-10,-0.7546810314698525,1,ch2_holding,,0.1464598085143441,,
7278,AAVE,token,2023-10-31,2023-10,-0.4761060191683839,3,ch1_staking+ch2_holding+ch3_voting,0.2006753809489579,0.2890877670211662,,0.0374464988297129
7429,LQTY,token,2023-10-31,2023-10,-0.41043351887065893,2,ch1_staking+ch2_holding,0.4430536564945747,0.126661238523513,,
7486,RGT,token,2023-10-31,2023-10,-0.5617885971958876,2,ch2_holding+ch3_voting,,0.2171221776809636,,0.000327004576003
7501,WOO,token,2023-10-31,2023-10,-0.6215042818868448,1,ch2_holding,,0.1841435127089074,,
7535,KP3R,token,2023-10-31,2023-10,0.2401262094403196,1,ch2_holding,,0.4279505485605461,,
7590,DVI,other,2023-10-31,2023-10,1.5407407857569855,1,ch2_holding,,0.7959725577965187,,
7654,RFOX,token,2023-10-31,2023-10,1.196446927713171,1,ch2_holding,,0.6985511389441136,,
7672,UNFI,token,2023-10-31,2023-10,0.24953443170593861,1,ch2_holding,,0.4306126999192809,,
7725,TRU,token,2023-10-31,2023-10,0.38513424446436895,1,ch2_holding,,0.4689820342725113,,
7726,ICHI,token,2023-10-31,2023-10,-0.6774210517386912,1,ch2_holding,,0.1683212988374156,,
7737,API3,token,2023-10-31,2023-10,0.31688364384491174,2,ch1_staking+ch2_holding,0.7719542390801778,0.1654334208107178,,
7859,BADGER,token,2023-10-31,2023-10,-0.2813646559352596,2,ch2_holding+ch3_voting,,0.3569626151705979,,0.0063880246706367
7950,FLR,coin,2023-10-31,2023-10,-1.5048039326121347,1,ch1_staking,0.0664817059317433,,,
8000,LDO,token,2023-10-31,2023-10,-0.3689881987479112,2,ch2_holding+ch3_voting,,0.3049576747048549,,0.0071648953791032
8075,RLY,token,2023-10-31,2023-10,-0.21173002531249732,1,ch2_holding,,0.3000932706031715,,
8083,LON,token,2023-10-31,2023-10,-0.6966671565580531,1,ch2_holding,,0.1628754194089021,,
8104,1INCH,token,2023-10-31,2023-10,-0.4658687784679533,3,ch1_staking+ch2_holding+ch3_voting,0.1955643177112154,0.3875259563510767,,0.0104620875879036
8119,SFP,other,2023-10-31,2023-10,-1.2722798625662954,1,ch2_holding,,0.0,,
8191,NFTX,token,2023-10-31,2023-10,0.32334623320232897,2,ch2_holding+ch3_voting,,0.5779868079640743,,0.0453419258129396
8290,SUPER,token,2023-10-31,2023-10,-0.5565163924620854,1,ch2_holding,,0.2025324913330267,,
8335,MDX,token,2023-10-31,2023-10,0.5466412863635509,1,ch2_holding,,0.5146820803490545,,
8420,DAO,token,2023-10-31,2023-10,-1.0977260687711923,1,ch2_holding,,0.0493917560836215,,
8613,ALCX,token,2023-10-31,2023-10,0.06232612668807888,2,ch2_holding+ch3_voting,,0.4854964348048975,,0.0275912401086324
8719,ILV,token,2023-10-31,2023-10,-1.0371522597742255,1,ch2_holding,,0.0665317261409093,,
8891,BTCST,token,2023-10-31,2023-10,0.8137312322382101,1,ch2_holding,,0.5902578737604202,,
8911,STRK,token,2023-10-31,2023-10,-0.45121000275588263,1,ch2_holding,,0.2323299961671008,,
8938,EPS,token,2023-10-31,2023-10,0.45302033648187706,1,ch2_holding,,0.4881910885445423,,
9119,TLM,token,2023-10-31,2023-10,0.2599083419558467,1,ch2_holding,,0.4335481024307743,,
9175,MBOX,token,2023-10-31,2023-10,-0.9735317484890975,1,ch2_holding,,0.0845337913323362,,
9285,MOVR,coin,2023-10-31,2023-10,-0.644072728671372,1,ch1_staking,0.2813364945600651,,,
9308,PYR,token,2023-10-31,2023-10,-0.05177812745050955,1,ch2_holding,,0.3453532729929521,,
9421,FORTH,token,2023-10-31,2023-10,0.3399633574020329,1,ch3_delegation,,,0.0589788419172739,
9444,KNC,token,2023-10-31,2023-10,-0.6621475001306453,1,ch2_holding,,0.1726431042771801,,
9481,PENDLE,token,2023-10-31,2023-10,-0.7129523652131609,2,ch1_staking+ch2_holding,0.1641616400916749,0.2716028660531543,,
9543,BICO,token,2023-10-31,2023-10,-1.079461121575434,1,ch2_holding,,0.0545600070689429,,
9640,METIS,token,2023-10-31,2023-10,-0.6480170951635285,1,ch2_holding,,0.176641444847869,,
9674,WILD,token,2023-10-31,2023-10,-0.9119166393477108,1,ch2_holding,,0.1019684077655338,,
9816,NFT,other,2023-10-31,2023-10,0.6681950050078683,1,ch2_holding,,0.5490769307376097,,
9903,CVX,token,2023-10-31,2023-10,0.36912613457374865,3,ch1_staking+ch2_holding+ch3_voting,0.6579750871723424,0.1056690009419289,,0.1604014916024334
10052,GTC,token,2023-10-31,2023-10,-0.26922358434765575,2,ch2_holding+ch3_voting,,0.2297390543974056,,0.0494883928577425
10188,ATA,token,2023-10-31,2023-10,-0.5618424175087059,1,ch2_holding,,0.2010254388406201,,
10407,BabyDoge,token,2023-10-31,2023-10,0.6452749210415751,1,ch2_holding,,0.542591461862564,,
10759,DVF,token,2023-10-31,2023-10,-1.158742984239601,1,ch2_holding,,0.0321264045821341,,
10804,FLOKI,token,2023-10-31,2023-10,1.244164739903477,1,ch2_holding,,0.7120533750703258,,
10903,C98,token,2023-10-31,2023-10,0.10810205926173082,1,ch2_holding,,0.3905929839898057,,
11079,BRISE,token,2023-10-31,2023-10,-1.2722798625662954,1,ch2_holding,,0.0,,
11156,ETHDYDX,token,2023-10-31,2023-10,-0.23986964795309443,1,ch2_holding,,0.2921308806285314,,
11212,ATLAS,other,2023-10-31,2023-10,1.3049752882661907,1,ch2_holding,,0.729260332918335,,
11289,SPELL,token,2023-10-31,2023-10,-0.7007803026903398,1,ch2_holding,,0.1617115632354828,,
11584,BTRST,other,2023-10-31,2023-10,-0.5399948705448003,1,ch3_delegation,,,0.001632293231437,
11841,ARB,token,2023-10-31,2023-10,-0.2734762256813147,2,ch2_holding+ch3_voting,,0.0224697285184517,,0.1153349458594573
11857,GMX,token,2023-10-31,2023-10,0.11819794343563006,2,ch1_staking+ch2_holding,0.7144376943099772,0.1181921068041401,,
11865,BONE,token,2023-10-31,2023-10,-0.5650416536723817,1,ch3_delegation,,,3.740376945926515e-09,
11948,XRD,coin,2023-10-31,2023-10,-0.32743393128828124,1,ch1_staking,0.3603755273868011,,,
12147,SYN,token,2023-10-31,2023-10,0.49984489778814184,1,ch2_holding,,0.5014405703259374,,
12387,RBN,token,2023-10-31,2023-10,-0.4929985700417866,1,ch2_holding,,0.2205054996746775,,
12999,SSV,other,2023-10-31,2023-10,0.8039501931581257,1,ch2_holding,,0.5874902301246996,,
13523,MC,token,2023-10-31,2023-10,-0.4357676506294927,2,ch2_holding+ch3_voting,,0.1413682917835534,,0.047598492460751
13663,GNS,token,2023-10-31,2023-10,-0.4991307628011684,1,ch2_holding,,0.2187703338988785,,
13855,ENS,token,2023-10-31,2023-10,-0.34904995947028233,2,ch2_holding+ch3_voting,,0.1768337293288037,,0.0519729443200195
14101,RON,coin,2023-10-31,2023-10,0.5670388509116933,1,ch1_staking,0.5836528521468185,,,
14519,VVS,token,2023-10-31,2023-10,1.1449977963445372,1,ch2_holding,,0.6839930884312919,,
14783,MAGIC,token,2023-10-31,2023-10,-1.2197865843737077,1,ch2_holding,,0.0148535023854103,,
14803,AURORA,token,2023-10-31,2023-10,-1.2451058022148083,1,ch2_holding,,0.0076891743885999,,
16876,ALI,token,2023-10-31,2023-10,-1.0098604614032225,1,ch2_holding,,0.0742542156893535,,
17050,MULTI,other,2023-10-31,2023-10,-1.0222525612124185,1,ch2_holding,,0.0707477460914588,,
17520,ORBR,other,2023-10-31,2023-10,1.7837993052484733,1,ch2_holding,,0.8647484167896592,,
17704,MV,other,2023-10-31,2023-10,-1.0826974495675161,1,ch2_holding,,0.0536442554297711,,
17751,T,token,2023-10-31,2023-10,-0.494843660818813,1,ch3_delegation,,,0.0045747806865713,
17799,AXL,token,2023-10-31,2023-10,-0.07948526131048239,1,ch2_holding,,0.3375132600798302,,
18037,MAV,token,2023-10-31,2023-10,-1.2722798625662954,1,ch2_holding,,0.0,,
18876,APE,token,2023-10-31,2023-10,0.12708465955002246,2,ch2_holding+ch3_voting,,0.5141099205841656,,0.0301737290709628
18934,STG,token,2023-10-31,2023-10,-0.6968704458783659,2,ch2_holding+ch3_voting,,0.0482527423941093,,0.0300337088322598
19650,VOLT,token,2023-10-31,2023-10,-1.2722798625662954,1,ch2_holding,,0.0,,
22461,HFT,token,2023-10-31,2023-10,-0.9042656663139467,2,ch2_holding+ch3_voting,,0.0207846872416408,,0.0011378812331377
23054,CHEEL,token,2023-10-31,2023-10,-0.565041404319257,1,ch3_delegation,,,1.999062684992204e-08,
23121,BLUR,other,2023-10-31,2023-10,-0.564689502841658,1,ch3_delegation,,,2.295327834077996e-05,
23711,PRIME,token,2023-10-31,2023-10,-0.9126921817511947,1,ch2_holding,,0.1017489602222146,,
24760,WBETH,other,2023-10-31,2023-10,-1.2722639943871752,1,ch2_holding,,4.490061290251246e-06,,
27075,MNT,other,2023-10-31,2023-10,-1.2722798625662954,1,ch2_holding,,0.0,,
27966,DORA,token,2023-10-31,2023-10,-1.2722798625662954,1,ch2_holding,,0.0,,
1027,ETH,coin,2023-11-30,2023-11,-0.60770647343678,1,ch1_staking,0.2802740350229519,,,
1104,REP,token,2023-11-30,2023-11,1.967854564012031,1,ch2_holding,,0.8659018472252306,,
1552,MLN,token,2023-11-30,2023-11,0.509466230756148,1,ch2_holding,,0.4829962957106938,,
1556,TIME,token,2023-11-30,2023-11,-0.5270805906848924,1,ch2_holding,,0.2108468803019494,,
1659,GNO,coin,2023-11-30,2023-11,2.7008883260036223,1,ch3_voting,,,,0.3084354389486405
1727,BNT,token,2023-11-30,2023-11,-0.16706556393216584,2,ch2_holding+ch3_voting,,0.3795431766469436,,0.0220556068110353
1732,NMR,token,2023-11-30,2023-11,0.9488707410272248,1,ch2_holding,,0.598363665640004,,
1768,ADX,token,2023-11-30,2023-11,-0.16859940821901717,1,ch2_holding,,0.3049675145319514,,
1896,ZRX,token,2023-11-30,2023-11,0.18063111767058496,2,ch2_holding+ch3_voting,,0.5744363934747466,,0.017791937146052
1934,LRC,token,2023-11-30,2023-11,0.879854354955517,1,ch2_holding,,0.5802431439862623,,
1958,TRX,coin,2023-11-30,2023-11,0.36479895027134557,1,ch1_staking,0.5222163624536355,,,
2010,ADA,coin,2023-11-30,2023-11,0.8767493981399069,1,ch1_staking,0.6495806730959532,,,
2011,XTZ,coin,2023-11-30,2023-11,1.1338328322595637,1,ch1_staking,0.7135385317139739,,,
2424,AGIX,token,2023-11-30,2023-11,0.990584300470522,1,ch2_holding,,0.6093157235521868,,
2539,REN,token,2023-11-30,2023-11,0.8492143932940667,1,ch2_holding,,0.5721985024111549,,
2620,SWTH,token,2023-11-30,2023-11,-0.7258005134470601,1,ch2_holding,,0.158672188632345,,
2634,XDC,coin,2023-11-30,2023-11,-0.7639809685542001,1,ch1_staking,0.2413956759464567,,,
2700,CEL,token,2023-11-30,2023-11,-1.0226884780807806,1,ch2_holding,,0.0807230942492942,,
2930,IQ,token,2023-11-30,2023-11,-1.0912547514240518,2,ch1_staking+ch2_holding,0.0816998747471599,0.1453295380445994,,
2937,VITE,token,2023-11-30,2023-11,2.1384214684399585,1,ch2_holding,,0.9106848540011382,,
2943,RPL,other,2023-11-30,2023-11,-0.31564148866985503,3,ch1_staking+ch2_holding+ch3_voting,0.5225336888996409,0.1842519625578912,,0.0006889677360545
2982,MVL,token,2023-11-30,2023-11,1.9366187584379206,1,ch2_holding,,0.8577007645042424,,
3418,META,token,2023-11-30,2023-11,2.1388498908854894,1,ch2_holding,,0.910797337987088,,
3673,ASD,other,2023-11-30,2023-11,2.092006667746824,1,ch2_holding,,0.8984984668417151,,
3814,CELR,token,2023-11-30,2023-11,0.7162383242067032,1,ch2_holding,,0.5372851162361173,,
3835,ORBS,token,2023-11-30,2023-11,0.27193641583303574,2,ch1_staking+ch2_holding,0.6239238748642139,0.288912940922551,,
3855,LOCUS,token,2023-11-30,2023-11,0.28741440365710885,1,ch2_holding,,0.4246957214525685,,
3866,CON,other,2023-11-30,2023-11,2.4305809113852654,1,ch2_holding,,0.9873924565512776,,
3874,IRIS,token,2023-11-30,2023-11,0.594538703651753,1,ch2_holding,,0.5053324056547944,,
3890,MATIC,coin,2023-11-30,2023-11,-0.2162034741563789,1,ch1_staking,0.3776731286761527,,,
3928,IDEX,token,2023-11-30,2023-11,1.0786107311302153,1,ch2_holding,,0.6324274066416675,,
3930,TT,token,2023-11-30,2023-11,1.0677790012158177,1,ch2_holding,,0.6295834936576206,,
4066,CHZ,coin,2023-11-30,2023-11,-1.617588239978752,1,ch1_staking,0.0290331277020013,,,
4090,WXT,token,2023-11-30,2023-11,-1.0258225608871419,1,ch2_holding,,0.079900228570725,,
4134,AKRO,token,2023-11-30,2023-11,-0.09842878075272543,1,ch2_holding,,0.3233910867708465,,
4195,FTT,token,2023-11-30,2023-11,1.7875662994382646,1,ch2_holding,,0.8185664593837094,,
4256,KLAY,coin,2023-11-30,2023-11,0.15060704452300147,1,ch1_staking,0.4689291653540323,,,
4275,COMBO,other,2023-11-30,2023-11,-0.2899603200929097,1,ch2_holding,,0.2731037332374075,,
4490,EMRX,other,2023-11-30,2023-11,-0.8359444214335788,1,ch2_holding,,0.1297534755078452,,
4890,NWC,other,2023-11-30,2023-11,1.820171367578314,1,ch2_holding,,0.8271270473379907,,
5007,TROY,token,2023-11-30,2023-11,0.5896092007830097,1,ch2_holding,,0.5040381454282095,,
5015,HEX,token,2023-11-30,2023-11,-0.31515302340176704,1,ch1_staking,0.3530562127608012,,,
5072,RKN,other,2023-11-30,2023-11,2.477155011655209,1,ch2_holding,,0.9996206684366143,,
5113,SURE,token,2023-11-30,2023-11,-0.19574366417466743,1,ch2_holding,,0.297840684139702,,
5190,FLEX,token,2023-11-30,2023-11,-0.9301516632326732,1,ch2_holding,,0.1050189963192926,,
5326,ORC,other,2023-11-30,2023-11,0.9644691423757934,1,ch2_holding,,0.6024590868216755,,
5426,SOL,coin,2023-11-30,2023-11,2.013619695419564,1,ch1_staking,0.9324141041547452,,,
5429,DEP,token,2023-11-30,2023-11,0.48720203786230887,1,ch2_holding,,0.47715074493067,,
5566,KEEP,token,2023-11-30,2023-11,-0.9521889132278678,1,ch2_holding,,0.0992330302834595,,
5567,CELO,coin,2023-11-30,2023-11,0.41989579098609225,1,ch1_staking,0.5359234920506877,,,
5617,UMA,token,2023-11-30,2023-11,-0.3437414320949865,1,ch2_holding,,0.2589832922803369,,
5631,ORN,token,2023-11-30,2023-11,-0.12774930631689357,1,ch2_holding,,0.3156928682951272,,
5692,COMP,token,2023-11-30,2023-11,0.08789293836389135,1,ch2_holding,,0.3723105816616268,,
5728,BAL,token,2023-11-30,2023-11,-0.2609840896618299,2,ch2_holding+ch3_voting,,0.1892360399964942,,0.0708688540975611
5794,PNT,token,2023-11-30,2023-11,0.10140321213712494,2,ch2_holding+ch3_voting,,0.4690426333161711,,0.0398774008155599
5805,AVAX,coin,2023-11-30,2023-11,1.0537825098883393,1,ch1_staking,0.6936234126473647,,,
5829,SWAP,token,2023-11-30,2023-11,0.18869032089743323,1,ch2_holding,,0.3987753280327538,,
5841,NEST,token,2023-11-30,2023-11,-1.3301418916231964,1,ch2_holding,,0.0,,
5864,YFI,token,2023-11-30,2023-11,-0.41307589335822664,3,ch1_staking+ch2_holding+ch3_voting,0.0519962245827815,0.5776055157143464,,0.0098586508630452
5957,YFII,token,2023-11-30,2023-11,-0.16077940664649695,1,ch2_holding,,0.307020686479841,,
6538,CRV,token,2023-11-30,2023-11,0.4024239223546079,2,ch1_staking+ch2_holding,0.8412891326222818,0.1280353918516794,,
6669,CVP,token,2023-11-30,2023-11,-0.23852709698537408,1,ch3_delegation,,,0.026314114278735,
6719,GRT,token,2023-11-30,2023-11,0.29907972222561574,1,ch2_holding,,0.4277584963926936,,
6758,SUSHI,token,2023-11-30,2023-11,-0.20515393649848723,3,ch1_staking+ch2_holding+ch3_voting,0.1430456288140622,0.5509799662041731,,0.0425098955774534
6833,LIT,token,2023-11-30,2023-11,-0.3053144535273186,1,ch2_holding,,0.2690724455503998,,
6836,GLMR,coin,2023-11-30,2023-11,0.35507536889195135,1,ch1_staking,0.5197973056005414,,,
6843,RAD,token,2023-11-30,2023-11,1.1141631316895457,2,ch2_holding+ch3_delegation,,0.2703465767959939,0.2136106750381564,
6859,FARM,token,2023-11-30,2023-11,-1.0837268519742638,1,ch2_holding,,0.0646972308449591,,
6892,EGLD,coin,2023-11-30,2023-11,0.932239893500327,1,ch1_staking,0.6633857370786205,,,
6929,HEGIC,token,2023-11-30,2023-11,1.3205205909718678,1,ch2_holding,,0.6959417849366973,,
6941,HBTC,token,2023-11-30,2023-11,1.4825158880733242,1,ch2_holding,,0.7384742827391952,,
6945,AMP,token,2023-11-30,2023-11,0.3433616849487155,1,ch2_holding,,0.4393848986149196,,
6950,PERP,token,2023-11-30,2023-11,-0.9486550617640512,1,ch2_holding,,0.1001608567840338,,
6953,FRAX,token,2023-11-30,2023-11,1.0057955087326478,3,ch1_staking+ch2_holding+ch3_voting,0.4983156071911624,0.0999098793303203,,0.3990983521257222
7064,BAKE,token,2023-11-30,2023-11,1.7381145284886486,1,ch2_holding,,0.8055827038248867,,
7083,UNI,token,2023-11-30,2023-11,0.23998233120026777,2,ch2_holding+ch3_voting,,0.5473711493235018,,0.0379525867587991
7102,LINA,token,2023-11-30,2023-11,-0.7105222695954454,2,ch2_holding+ch3_voting,,0.1578713223150313,,9.781473008435189e-07
7186,CAKE,token,2023-11-30,2023-11,-1.439412329666251,2,ch1_staking+ch2_holding,0.0372164314815511,0.0094551085029544,,
7224,DODO,token,2023-11-30,2023-11,-0.5642717236249206,1,ch2_holding,,0.2010822031270715,,
7232,ALPHA,token,2023-11-30,2023-11,-0.8174195259501232,1,ch2_holding,,0.1346172591518118,,
7278,AAVE,token,2023-11-30,2023-11,-0.5089719767559514,3,ch1_staking+ch2_holding+ch3_voting,0.20209809314432,0.2686110289704305,,0.0358423444183726
7429,LQTY,token,2023-11-30,2023-11,-0.374904643691076,2,ch1_staking+ch2_holding,0.4540250031366967,0.1285553089513424,,
7486,RGT,token,2023-11-30,2023-11,-0.5007404441619314,1,ch2_holding,,0.217762588622813,,
7501,WOO,token,2023-11-30,2023-11,-0.6172023668466607,1,ch2_holding,,0.1871850560691325,,
7535,KP3R,token,2023-11-30,2023-11,0.2253671708778486,1,ch2_holding,,0.4084049782084473,,
7590,DVI,other,2023-11-30,2023-11,1.7131854096278076,1,ch2_holding,,0.7990374663264002,,
7654,RFOX,token,2023-11-30,2023-11,1.411412974884509,1,ch2_holding,,0.7198059352435241,,
7672,UNFI,token,2023-11-30,2023-11,0.27111672337266024,1,ch2_holding,,0.4204167018557836,,
