cmc_id,symbol,name,asset_class,sector,staking_start,dl_slug,dl_category,token_address,token_chain,token_chains,snapshot_space,gecko_id,dl_matched,n_dl_entries,has_address,has_snapshot
2469,ZIL,Zilliqa,coin,Gaming;Metaverse;Payments;Smart Contract Platform,,,,,,,,,False,0,False,False
4003,ZNN,Zenon,coin,Layer-1,,,,,,,,,False,0,False,False
835,ZRC,ZiftrCOIN,coin,Canonical Bridge,,,,,,,,,False,0,False,False
4762,ZVC,ZVCHAIN,coin,,,,,,,,,,False,0,False,False
4951,ZYN,Zynecoin,coin,,,,,,,,,,False,0,False,False
3626,rBTC,Bitcoin on Rootstock,coin,,,,,,,,,,False,0,False,False
32591,sSOL,Solayer SOL,coin,,,,,,,,,,False,0,False,False
27568,slisBNB,Lista Staked BNB,coin,,,,,,,,,,False,0,False,False
30943,$MICHI,michi (SOL),other,Meme,,,,,,,,,False,0,False,False
900,007,007Coin,other,,,,,,,,,,False,0,False,False
23355,0x0,0x0.ai,other,Privacy;AI/Big Data,,0x0.ai,Privacy,0x5a3e6A77ba2f983eC0d371ea3B475F8Bc0811AD5,Ethereum,Ethereum,,0x0-ai-ai-smart-contract,True,1,True,False
28683,1000SATS,SATS,other,,,,,,,,,,False,0,False,False
1109,1337,Elite,other,,,,,,,,,,False,0,False,False
930,16BIT,16bit,other,,,,,,,,,,False,0,False,False
16604,1ECO,1eco,other,,,,,,,,,,False,0,False,False
33031,1MBABYDOGE,Baby Doge Coin,other,NFT;Gaming;Meme;Payments,,,,,,,,,False,0,False,False
1403,1ST,FirstBlood,other,Gaming,,,,,,,,,False,0,False,False
38515,2Z,DoubleZero,other,Developer Tools;Liquid Staking,,,,,,,,,False,0,False,False
890,8BIT,8Bit,other,,,,,,,,,,False,0,False,False
2438,AAC,Acute Angle Cloud,other,,,,,,,,,,False,0,False,False
36994,AAPLX,Apple tokenized stock (xStock),other,Tokenized Asset,,,,,,,,,False,0,False,False
6958,ACH,Alchemy Pay,other,,,,,,,,,,False,0,False,False
38185,ADI,ADI,other,,,,,,,,,,False,0,False,False
1706,ADK,Aidos Kuneen,other,,,,,,,,,,False,0,False,False
4057,ADN,Aladdin,other,,,,,,,,,,False,0,False,False
1775,ADT,adToken,other,,,,,,,,,,False,0,False,False
1037,AGRS,Agoras: Tau Net,other,AI/Big Data,,,,,,,,,False,0,False,False
3664,AGVC,AgaveCoin,other,,,,,,,,,,False,0,False,False
34026,AI16Z,ai16z,other,AI Agents;AI/Big Data;Meme,,,,,,,,,False,0,False,False
38430,AIA,DeAgentAI,other,AI Agents;AI/Big Data,,,,,,,,,False,0,False,False
32968,AIC,AI Companions,other,AI/Big Data;Meme,,,,,,,,,False,0,False,False
2407,AIT,AICHAIN,other,,,,,,,,,,False,0,False,False
34103,AIXBT,aixbt,other,AI Agents;AI/Big Data,,,,,,,,,False,0,False,False
7431,AKT,Akash Network,other,AI/Big Data;DePIN;Storage,,,,,,,,,False,0,False,False
6957,ALBT,AllianceBlock,other,AI/Big Data,,,,,,,,,False,0,False,False
30605,ALE,Ailey,other,,,,,,,,,,False,0,False,False
2040,ALIS,ALIS,other,,,,,,,,,,False,0,False,False
9935,AMA,Mrweb Finance,other,,,,,,,,,,False,0,False,False
3260,AMO,AMO Coin,other,,,,,,,,,,False,0,False,False
3783,ANKR,Ankr,other,Liquid Staking;DePIN;Storage;Layer-1,,ankr,Liquid Staking,0x8290333cef9e6d528dd5618fb97a76f268f3edd4,Multi-Chain,Ethereum;Flow;Binance;Avalanche;Polkadot;Fantom;xDai;Kusama,ankr-dao.eth,ankr,True,1,True,True
115,APC,Applecoin,other,,,,,,,,,,False,0,False,False
27048,APEPE,Ape and Pepe,other,Meme,,,,,,,,,False,0,False,False
27599,APFC,APF coin,other,,,,,,,,,,False,0,False,False
2767,APIS,APIS,other,,,,,,,,,,False,0,False,False
5258,APIX,APIX,other,,,,,,,,,,False,0,False,False
2992,APL,Apollo Currency,other,Payments;Privacy,,,,,,,,,False,0,False,False
5079,APM,apM Coin,other,,,,,,,,,,False,0,False,False
2344,APPC,AppCoins,other,,,,,,,,,,False,0,False,False
30008,APU,Apu Apustaja,other,Meme,,,,,,,,,False,0,False,False
1688,APX,APX,other,,,,,,,,,,False,0,False,False
2985,ARB,ARBITRAGE,other,Canonical Bridge,,,,,,,,,False,0,False,False
1320,ARDR,Ardor,coin,,,,,,,,,,False,0,False,False
2064,ART,Maecenas,other,NFT Marketplace;RWA,,,,,,,,,False,0,False,False
3673,ASD,ASD,other,Exchange Token,,,,,,,,,False,0,False,False
20886,ASTRAFER,Astrafer,other,Gaming,,,,,,,,,False,0,False,False
1751,ATCC,ATC Coin,other,,,,,,,,,,False,0,False,False
11212,ATLAS,Star Atlas,other,NFT;Gaming;Metaverse,,,,,,,,,False,0,False,False
1624,ATMOS,Atmos,other,,,,,,,,,,False,0,False,False
620,ATOMIC,ATOMIC,other,,,,,,,,,,False,0,False,False
23757,ATOR,ATOR Protocol,other,DePIN,,,,,,,,,False,0,False,False
3620,ATP,Atlas Protocol,other,,,,,,,,,,False,0,False,False
5600,ATT,Attila,other,RWA,,,,,,,,,False,0,False,False
2732,ATX,Aston,other,,,,,,,,,,False,0,False,False
2776,AVA,AVA (Travala),other,Payments,,,,,,,,,False,0,False,False
3089,AVINOC,AVINOC,other,,,,,,,,,,False,0,False,False
1948,AVT,Aventus,other,Layer-2,,,,,,,,,False,0,False,False
6216,AXEL,AXEL,other,Storage,,,,,,,,,False,0,False,False
1597,B@,Bankcoin,other,,,,,,,,,,False,0,False,False
28066,BANANA,Banana Gun,other,Telegram Bot,,banana-gun,Telegram Bot,0x38e68a37e401f7271568cecaac63c6b1e19130b4,,,,banana-gun,True,1,True,False
2592,BANCA,Banca,other,,,,,,,,,,False,0,False,False
642,BANX,Banx,other,NFT Lending,,,,,,,,,False,0,False,False
7157,BASID,Basid Coin,other,,,,,,,,,,False,0,False,False
2572,BAX,BABB,other,Payments,,,,,,,,,False,0,False,False
31369,BBTC,BounceBit BTC,other,Liquid Staking,,,,,,,,,False,0,False,False
1668,BCAP,BCAP,other,RWA,,,,,,,,,False,0,False,False
7686,BCHA,Bitcoin Cash ABC,other,,,,,,,,,,False,0,False,False
2033,BCO,BridgeCoin,other,,,,,,,,,,False,0,False,False
2061,BCPT,Blockmason Credit Protocol,other,,,,,,,,,,False,0,False,False
3066,BCV,BitCapitalVendor,other,,,,,,,,,,False,0,False,False
3415,BCZERO,Buggyra Coin Zero,other,,,,,,,,,,False,0,False,False
38837,BEAT,Audiera,other,,,,,,,,,,False,0,False,False
4361,BEST,Bitpanda Ecosystem Token,other,Exchange Token,,,,,,,,,False,0,False,False
1771,BET,DAOBet,other,,,,,,,,,,False,0,False,False
4283,BF,BitForex Token,other,Exchange Token;Payments,,,,,,,,,False,0,False,False
18736,BFIC,Blockchain Foundation for Innovation & Collaboration,other,,,,,,,,,,False,0,False,False
2605,BFT,BnkToTheFuture,other,,,,,,,,,,False,0,False,False
11092,BGB,Bitget Token,other,Exchange Token,,,,,,,,,False,0,False,False
926,BGCAFFE,Buongiorno Caffe,other,,,,,,,,,,False,0,False,False
7503,BHAO,Bithao,other,,,,,,,,,,False,0,False,False
3966,BHD,BitcoinHD,other,Payments,,,,,,,,,False,0,False,False
3020,BHP,BHPCoin,other,,,,,,,,,,False,0,False,False
4281,BHT,BHEX Token,other,Exchange Token,,,,,,,,,False,0,False,False
28230,BIGTIME,Big Time,other,Gaming;NFT,,big-time,Gaming,ethereum:0x64bc2ca1be492be7185faa2c8835d9b824c8a194,,,,big-time,True,1,True,False
39545,BILL,Billions Network,other,Privacy,,,,,,,,,False,0,False,False
562,BILS,BilShares,other,,,,,,,,,,False,0,False,False
25220,BITCOIN,HarryPotterObamaSonic10Inu (ERC-20),other,Meme,,,,,,,,,False,0,False,False
2307,BIX,Bibox Token,other,Exchange Token,,,,,,,,,False,0,False,False
1057,BKS,BlockShares,other,,,,,,,,,,False,0,False,False
5280,BLCT,Bloomzed Loyalty Club Ticket,other,,,,,,,,,,False,0,False,False
729,BLITZ,Blitzcash,other,Services,,,,,,,,,False,0,False,False
36711,BLOCK,Block (bl0ck.gg),other,,,,,,,,,,False,0,False,False
1374,BLOCKPAY,BlockPay,other,,,,,,,,,,False,0,False,False
11206,BLOK,Bloktopia,other,Metaverse,,,,,,,,,False,0,False,False
23121,BLUR,Blur,other,NFT Lending;NFT Marketplace;NFT,,,,,,,,,False,0,False,False
1976,BMC,Blackmoon,other,,,,,,,,,,False,0,False,False
3742,BNANA,Chimpion,other,,,,,,,,,,False,0,False,False
9891,BNX,BinaryX (old),other,,,,,,,,,,False,0,False,False
14556,BOBA,Boba Network,other,Layer-2;Modular Blockchain,,,,,,,,,False,0,False,False
29870,BOME,BOOK OF MEME,other,Meme,,,,,,,,,False,0,False,False
23095,BONK,Bonk,other,Meme,,,,,,,,,False,0,False,False
3801,BORA,BORA,other,Gaming,,,,,,,,,False,0,False,False
2095,BOS,BOScoin,other,,,,,,,,,,False,0,False,False
2211,BOT,Bodhi,other,,,,,,,,,,False,0,False,False
3873,BOTX,botXcoin,other,,,,,,,,,,False,0,False,False
2866,BOUNTY,Chainbounty,other,AI/Big Data,,,,,,,,,False,0,False,False
1494,BPC,Bitpark Coin,other,,,,,,,,,,False,0,False,False
5815,BPS,BitcoinPoS,other,,,,,,,,,,False,0,False,False
1917,BQ,bitqy,other,,,,,,,,,,False,0,False,False
3929,BQTX,BQT,other,Payments,,,,,,,,,False,0,False,False
2306,BRD,Bread,other,,,,,,,,,,False,0,False,False
29743,BRETT,Brett (Based),other,Meme,,,,,,,,,False,0,False,False
1303,BRX,Breakout Stake,other,,,,,,,,,,False,0,False,False
3519,BRZE,Breezecoin,other,,,,,,,,,,False,0,False,False
28862,BSOL,BlazeStake Staked SOL,other,Liquid Staking,,,,,,,,,False,0,False,False
3974,BTC2,Bitcoin 2,other,Payments,,,,,,,,,False,0,False,False
2454,BTCU,Bitcoin Unlimited,other,,,,,,,,,,False,0,False,False
2392,BTO,Bottos,other,AI/Big Data;DePIN,,,,,,,,,False,0,False,False
4257,BTRS,Bitball Treasure,other,,,,,,,,,,False,0,False,False
11584,BTRST,Braintrust,other,,,,,,,,,,False,0,False,False
1201,BTSR,BTSR,other,,,,,,,,,,False,0,False,False
3718,BTTOLD,BitTorrent,other,DePIN;Storage,,,,,,,,,False,0,False,False
3737,BTU,BTU Protocol,other,,,,,,,,,,False,0,False,False
904,BTX,BitcoinTX,other,,,,,,,,,,False,0,False,False
5168,BXC,Bitcoin Classic,other,,,,,,,,,,False,0,False,False
4049,BXK,Bitbook Gambling,other,,,,,,,,,,False,0,False,False
2918,BZ,BitZ Token,other,Payments,,,,,,,,,False,0,False,False
2727,BZNT,Bezant,other,,,,,,,,,,False,0,False,False
2444,C20,CRYPTO20,other,,,,,,,,,,False,0,False,False
1300,CADASTRAL,Bitland,other,,,,,,,,,,False,0,False,False
2060,CAG,Change,other,Payments,,,,,,,,,False,0,False,False
28670,CAIR,Crypto-AI-Robo.com,other,AI/Big Data,,,,,,,,,False,0,False,False
3715,CAJ,Cajutel,other,,,,,,,,,,False,0,False,False
2248,CAPP,Cappasity,other,,,,,,,,,,False,0,False,False
35445,CAR,Car,other,,,,,,,,,,False,0,False,False
2529,CAS,Cashaa,other,,,,,,,,,,False,0,False,False
32994,CBBTC,Coinbase Wrapped BTC,other,Wrapped Asset,,,,,,,,,False,0,False,False
11498,CBG,Chainbing,other,,,,,,,,,,False,0,False,False
2650,CBT,CommerceBlock,other,,,,,,,,,,False,0,False,False
5087,CBUCKS,CRYPTOBUCKS,other,,,,,,,,,,False,0,False,False
2897,CCC,Clipper Coin,other,,,,,,,,,,False,0,False,False
1510,CCRB,CryptoCarbon,other,,,,,,,,,,False,0,False,False
2856,CEEK,CEEK VR,other,NFT;Metaverse,,,,,,,,,False,0,False,False
2585,CENNZ,CENNZnet,coin,,,,,,,,,,False,0,False,False
1729,CFI,Cofound.it,other,,,,,,,,,,False,0,False,False
2427,CHAT,ChatCoin,other,SoFi,,,,,,,,,False,0,False,False
34125,CHILLGUY,Just a chill guy,other,Meme,,,,,,,,,False,0,False,False
2673,CHX,WeOwn,other,,,,,,,,,,False,0,False,False
274,CINNI,Cinni,other,,,,,,,,,,False,0,False,False
5844,CIPHC,Cipher Core Token,other,,,,,,,,,,False,0,False,False
961,CIRC,CryptoCircuits,other,,,,,,,,,,False,0,False,False
4067,CIX100,Cryptoindex.com 100,other,AI/Big Data,,,,,,,,,False,0,False,False
8384,CLV,CLV,other,Layer-2,,,,,,,,,False,0,False,False
33978,CMETH,Mantle Restaked Ether,other,Liquid Staking;Restaking,,,,,,,,,False,0,False,False
2246,CMT,CyberMiles,other,,,,,,,,,,False,0,False,False
2043,CND,Cindicator,other,AI/Big Data,,,,,,,,,False,0,False,False
579,CNMT,Coinomat,other,,,,,,,,,,False,0,False,False
3648,CNUS,CoinUs,other,,,,,,,,,,False,0,False,False
38489,COAI,ChainOpera AI,other,AI/Big Data,,,,,,,,,False,0,False,False
2006,COB,Cobinhood,other,Exchange Token,,,,,,,,,False,0,False,False
1823,COE,CoEval,other,,,,,,,,,,False,0,False,False
4275,COMBO,COMBO,other,Services;NFT;Gaming,,,,,,,,,False,0,False,False
265,COMM,CommunityCoin,other,,,,,,,,,,False,0,False,False
818,CON,PayCon,other,,,,,,,,,,False,0,False,False
3866,CON,CONUN,other,,,,,,,,,,False,0,False,False
28675,COQ,Coq Inu,other,Meme,,,,,,,,,False,0,False,False
1989,COS,COS,other,,,,,,,,,,False,0,False,False
2955,COSM,Cosmo Coin,other,,,,,,,,,,False,0,False,False
2342,COV,Covesting,other,,,,,,,,,,False,0,False,False
2482,CPC,CPChain,other,AI/Big Data;IoT,,,,,,,,,False,0,False,False
2766,CPT,Cryptaur,other,,,,,,,,,,False,0,False,False
3847,CPT,Contents Protocol,other,,,,,,,,,,False,0,False,False
2641,CPX,Apex,other,,,,,,,,,,False,0,False,False
869,CRAVE,Crave,other,,,,,,,,,,False,0,False,False
1153,CRB,Creditbit,other,,,,,,,,,,False,0,False,False
37005,CRCLX,Circle tokenized stock (xStock),other,Tokenized Asset,,,,,,,,,False,0,False,False
38056,CRCLon,Circle Internet Group Tokenized Stock (Ondo),other,Tokenized Asset,,,,,,,,,False,0,False,False
3946,CRE,Carry,other,,,,,,,,,,False,0,False,False
1963,CREDO,Credo,other,Exchange Token,,,,,,,,,False,0,False,False
2556,CS,Credits,other,IoT,,,,,,,,,False,0,False,False
45,CSC,CasinoCoin,other,Gaming,,,,,,,,,False,0,False,False
1990,CSNO,BitDice,other,,,,,,,,,,False,0,False,False
5313,CTCN,CONTRACOIN,other,,,,,,,,,,False,0,False,False
37745,CTM,c8ntinuum,other,,,,,,,,,,False,0,False,False
5397,CTT,Castweet,other,,,,,,,,,,False,0,False,False
1100,CUBE,DigiCube,other,,,,,,,,,,False,0,False,False
2450,CV,carVertical,other,,,,,,,,,,False,0,False,False
854,CV2,Colossuscoin V2,other,,,,,,,,,,False,0,False,False
1816,CVC,Civic,other,Identity,,,,,,,,,False,0,False,False
4152,CVCC,CryptoVerificationCoin,other,Privacy,,,,,,,,,False,0,False,False
3686,CVNT,Content Value Network,other,,,,,,,,,,False,0,False,False
2642,CVT,CyberVein,other,,,,,,,,,,False,0,False,False
1077,CYT,Cryptokenz,other,,,,,,,,,,False,0,False,False
11374,D,DAR Open Network,other,NFT;Gaming;Metaverse,,,,,,,,,False,0,False,False
3154,DAC,Davinci Coin,other,AI/Big Data;IoT,,,,,,,,,False,0,False,False
2283,DAT,Datum,other,AI/Big Data;IoT,,,,,,,,,False,0,False,False
2143,DATA,Streamr,other,AI/Big Data;DePIN;Storage;IoT;Payments,,,,,,,,,False,0,False,False
5618,DAWN,Dawn Protocol,other,Gaming,,,,,,,,,False,0,False,False
2696,DAX,DAEX,other,,,,,,,,,,False,0,False,False
2316,DBC,DeepBrain Chain,other,AI/Big Data;DePIN;Metaverse,,,,,,,,,False,0,False,False
2175,DBET,DecentBet,other,,,,,,,,,,False,0,False,False
2881,DCC,Distributed Credit Chain,other,,,,,,,,,,False,0,False,False
1876,DCN,Dentacoin,other,,,,,,,,,,False,0,False,False
811,DEBUNE,DeBuNe,other,,,,,,,,,,False,0,False,False
30096,DEGEN,Degen,other,Meme,,,,,,,,,False,0,False,False
1886,DENT,Dent,other,,,,,,,,,,False,0,False,False
10442,DESO,Decentralized Social,other,,,,,,,,,,False,0,False,False
2304,DEW,DEW,other,,,,,,,,,,False,0,False,False
20279,DHN,Dohrnii,other,,,,,,,,,,False,0,False,False
1612,DIBC,DIBCOIN,other,,,,,,,,,,False,0,False,False
717,DICE,NeoDICE,other,,,,,,,,,,False,0,False,False
1677,DICE,Etheroll,other,,,,,,,,,,False,0,False,False
2659,DIG,Dignity,other,,,,,,,,,,False,0,False,False
5908,DKA,dKargo,other,AI/Big Data,,,,,,,,,False,0,False,False
1949,DLT,Agrello,other,AI/Big Data;Payments,,,,,,,,,False,0,False,False
5622,DMCH,Darma Cash,other,,,,,,,,,,False,0,False,False
2503,DMT,DMarket,other,Canonical Bridge;NFT;Payments,,,,,,,,,False,0,False,False
1856,DNT,district0x,other,Payments,,,,,,,,,False,0,False,False
30933,DOG,Dog (Bitcoin),other,Meme,,,,,,,,,False,0,False,False
32698,DOGS,DOGS,other,Meme,,,,,,,,,False,0,False,False
37482,DORA,DORA,other,Meme,,,,,,,,,False,0,False,False
2162,DPY,Delphy,other,,,,,,,,,,False,0,False,False
3924,DREP,DREP,other,,,,,,,,,,False,0,False,False
2243,DRGN,Dragonchain,other,,,,,,,,,,False,0,False,False
2591,DROP,Dropil,other,Prediction Market,,,,,,,,,False,0,False,False
1520,DRS,Digital Rupees,other,,,,,,,,,,False,0,False,False
5796,DRS,Doctors Coin,other,,,,,,,,,,False,0,False,False
2070,DRT,DomRaider,other,NFT,,,,,,,,,False,0,False,False
908,DRZ,Droidz,other,,,,,,,,,,False,0,False,False
29884,DSYNC,Destra Network,other,AI/Big Data;DePIN,,,,,,,,,False,0,False,False
2446,DTA,DATA,other,AI/Big Data,,,,,,,,,False,0,False,False
1603,DTB,Databits,other,,,,,,,,,,False,0,False,False
2298,DTR,Dynamic Trading Rights,other,Trading App,,,,,,,,,False,0,False,False
33852,DUCKY,Ducky,other,Meme,,,,,,,,,False,0,False,False
7590,DVI,Dvision Network,other,NFT;Gaming;Metaverse,,,,,,,,,False,0,False,False
2643,DVPN,Sentinel,other,DePIN,,,,,,,,,False,0,False,False
28932,DYM,Dymension,coin,Chain;Modular Blockchain,,dymension,Chain,osmosis:ibc/9A76CDF0CBCEF37923F32518FA15E5DC92B9F56128292BC4D63C4AEA76CBB110,,,,dymension,True,1,True,False
7758,EAURIC,Eauric,other,,,,,,,,,,False,0,False,False
1782,ECOB,Ecobit,other,,,,,,,,,,False,0,False,False
1596,EDG,Edgeless,other,,,,,,,,,,False,0,False,False
9466,EDGT,Edgecoin,other,,,,,,,,,,False,0,False,False
2835,EDR,Endor Protocol,other,,,,,,,,,,False,0,False,False
24613,EDU,Open Campus,other,,,,,,,,,,False,0,False,False
28568,EETH,ether.fi Staked ETH,other,Liquid Staking;Restaking,,,,,,,,,False,0,False,False
2666,EFX,Effect.AI,other,,,,,,,,,,False,0,False,False
5075,EGR,Egoras,other,,,,,,,,,,False,0,False,False
2885,EGT,Egretia,other,,,,,,,,,,False,0,False,False
1249,EL,Elcoin,other,,,,,,,,,,False,0,False,False
3734,ELAMA,Elamachain,other,,,,,,,,,,False,0,False,False
2573,ELEC,Electrify.Asia,other,,,,,,,,,,False,0,False,False
4490,EMRX,Emirex Token,other,,,,,,,,,,False,0,False,False
1625,EMV,Ethereum Movie Venture,other,,,,,,,,,,False,0,False,False
2044,ENG,Enigma,other,Privacy,,,,,,,,,False,0,False,False
4748,EON,Dimension Chain,other,,,,,,,,,,False,0,False,False
2644,EOSDAC,eosDAC,other,,,,,,,,,,False,0,False,False
4086,ERD,Elrond,other,,,,,,,,,,False,0,False,False
3489,ESCE,Escroco Emerald,other,,,,,,,,,,False,0,False,False
37414,ESPORTS,Yooldo,other,Gaming,,,,,,,,,False,0,False,False
3409,ETA,Etheera,other,,,,,,,,,,False,0,False,False
3589,ETHM,Ethereum Meta,other,,,,,,,,,,False,0,False,False
27566,ETHX,Stader ETHx,other,Liquid Staking,,,,,,,,,False,0,False,False
1714,ETT,EncryptoTel [WAVES],other,,,,,,,,,,False,0,False,False
3968,EUM,Elitium,other,,,,,,,,,,False,0,False,False
3261,EVN,EvenCoin,other,,,,,,,,,,False,0,False,False
2066,EVR,Everus,other,,,,,,,,,,False,0,False,False
5268,EWT,Energy Web Token,other,Identity,,,,,,,,,False,0,False,False
5620,EXE,8X8 PROTOCOL,other,,,,,,,,,,False,0,False,False
29520,EZETH,Renzo Restaked ETH,other,Liquid Staking;Restaking,,,,,,,,,False,0,False,False
34330,FAI,Freysa,other,AI Agents;AI/Big Data,,,,,,,,,False,0,False,False
224,FAIR,FairCoin,other,,,,,,,,,,False,0,False,False
33597,FARTCOIN,Fartcoin,other,AI/Big Data;Meme,,,,,,,,,False,0,False,False
1087,FCT,Factom,other,,,,,,,,,,False,0,False,False
3773,FET,Artificial Superintelligence Alliance,other,AI Agents;AI/Big Data;NFT;IoT,,,,,,,,,False,0,False,False
38482,FF,Falcon Finance,other,Basis Trading,,,,,,,,,False,0,False,False
570,FIBRE,Fibre,other,,,,,,,,,,False,0,False,False
444,FIMK,FIMKrypto,other,,,,,,,,,,False,0,False,False
606,FLDC,FoldingCoin,other,,,,,,,,,,False,0,False,False
1133,FLOZ,Floz,other,,,,,,,,,,False,0,False,False
1161,FLVR,FlavorCoin,other,,,,,,,,,,False,0,False,False
20787,FLZ,Fellaz,other,,,,,,,,,,False,0,False,False
3858,FNB,FNB Protocol,other,,,,,,,,,,False,0,False,False
4512,FNSA,FINSCHIA,other,Exchange Token,,,,,,,,,False,0,False,False
3631,FOAM,FOAM,other,AI/Big Data,,,,,,,,,False,0,False,False
23635,FORM,Four,other,Chain;Gaming,,,,,,,,,False,0,False,False
12131,FRTS,Fruits,other,,,,,,,,,,False,0,False,False
1670,FUNC,FUNCoin,other,,,,,,,,,,False,0,False,False
1075,FUND,Cryptofund,other,,,,,,,,,,False,0,False,False
3884,FX,Pundi AI,other,,,,,,,,,,False,0,False,False
3812,FXC,Flexacoin,other,Payments,,,,,,,,,False,0,False,False
2723,FXT,FuzeX,other,,,,,,,,,,False,0,False,False
11877,GAL,Galxe,other,,,,,,,,,,False,0,False,False
939,GAM,Gambit,other,,,,,,,,,,False,0,False,False
4694,GAP,GAPS,other,Prediction Market,,,,,,,,,False,0,False,False
3618,GATE,GATE,other,,,,,,,,,,False,0,False,False
2952,GBC,Gold Bits Coin,other,,,,,,,,,,False,0,False,False
1225,GBT,GameBet Coin,other,,,,,,,,,,False,0,False,False
1492,GBYTE,Obyte,other,DAG;IoT,,oswap-amm,Dexs,,Obyte,Obyte,,,True,1,False,False
779,GEMZ,GetGems,other,,,,,,,,,,False,0,False,False
823,GEO,GeoCoin,other,,,,,,,,,,False,0,False,False
2589,GETX,Guaranteed Ethurance Token Extra,other,,,,,,,,,,False,0,False,False
15585,GF,GuildFi,other,Gaming,,,,,,,,,False,0,False,False
2289,GFT,Gifto,other,Gaming,,,,,,,,,False,0,False,False
30063,GIGA,Gigachad,other,Meme,,,,,,,,,False,0,False,False
5200,GLEEC,Gleec Coin,other,,,,,,,,,,False,0,False,False
1455,GLM,Golem,other,Services;AI/Big Data;DePIN;Payments,,golem-network,Services,0x7dd9c5cba05e151c895fde1cf355c9a1d5da6429,,,,golem,True,1,True,False
4182,GMAT,GoWithMi,other,,,,,,,,,,False,0,False,False
18069,GMT,GMT,other,Chain;NFT;Gaming,,stepn,Chain,solana:7i5KKsX2weiTkry7jA4ZwSuXGhs5eJBEjY8vVxR4pfRx,,,,stepn,True,1,True,False
3936,GNY,GNY,other,AI/Big Data,,,,,,,,,False,0,False,False
33440,GOAT,Goatseus Maximus,other,AI/Big Data;Meme,,,,,,,,,False,0,False,False
1480,GOLOS,Golos,other,,,,,,,,,,False,0,False,False
10180,GOMINING,GoМining,other,NFT;Gaming,,,,,,,,,False,0,False,False
35268,GPS,GoPlus Security,other,Developer Tools;Token Locker,,,,,,,,,False,0,False,False
32956,GRASS,Grass,other,DePIN;AI/Big Data,,,,,,,,,False,0,False,False
20289,GRD,Gradium,other,,,,,,,,,,False,0,False,False
402,GRE,Greencoin,other,,,,,,,,,,False,0,False,False
2134,GRID,Grid+,other,,,,,,,,,,False,0,False,False
34792,GRIFFAIN,GRIFFAIN,other,AI Agents;AI/Big Data,,,,,,,,,False,0,False,False
976,GRM,Gridmaster,other,,,,,,,,,,False,0,False,False
2746,GRN,GreenPower,other,,,,,,,,,,False,0,False,False
1071,GSY,GenesysCoin,other,,,,,,,,,,False,0,False,False
4269,GT,GateToken,other,CEX;Interface;Exchange Token,,gate,CEX,0xe66747a101bff2dba3697199dcce5b743b454759,Multi-Chain,Ethereum;Bitcoin;Binance;Solana;Doge;Tron;Ripple;Base;Sui;Litecoin;Optimism;Arbitrum;Celo;EthereumClassic;Manta;Avalanche;Klaytn;Linea;Cardano;zkSync Era;XDC;Aptos;Cronos;Polygon;Terra;Algorand;WEMIX;Flare;VeChain;Mantle;Ergo;Metis;Alephium;Celestia;dYdX;CORE;Stacks;EOS;X Layer;Scroll;Cosmos;Injective;LUKSO;Starknet;RSK;Vana;Moonriver;Theta;Ronin;Harmony;Chiliz;Shibarium;Tezos;Moonbeam;Agoric;Osmosis;Radix;Dymension;Elrond;Acala;IoTeX;Astar;Op_Bnb;ApeChain;Oasys;REI;ThunderCore;XPLA;Fuse;Aura Network;Bitkub;Merlin;ZetaChain;BandChain;Neon;Bitlayer;Mode;Boba;Neutron;Bifrost;Blast;Etherlink;Matchain;Zircuit;Meter;zkLink;Aurora;Taiko;Arbitrum Nova;EnergyWeb;Polygon zkEVM;Fantom;BSquared;Bittorrent;AirDAO;EOS EVM;Kardia;Kroma;Fuel;Polkadot;Sei;Umee;OKExChain;Bahamut;HAQQ;TomoChain;Songbird,,gatechain-token,True,1,True,False
39090,GTBTC,GTBTC,other,Wrapped Asset,,,,,,,,,False,0,False,False
2336,GTC,Game.com,other,Charity Fundraising,,,,,,,,,False,0,False,False
3914,GTN,GlitzKoin,other,,,,,,,,,,False,0,False,False
1616,GUP,Matchpool,other,,,,,,,,,,False,0,False,False
2181,GVT,Genesis Vision,other,,,,,,,,,,False,0,False,False
1122,GYC,GongYiCoin,other,,,,,,,,,,False,0,False,False
36922,H,Humanity,other,Identity & Reputation;Identity;Privacy,,humanity,Identity & Reputation,0xcf5104d094e3864cfcbda43b82e1cefd26a016eb,,,,humanity,True,1,True,False
19091,H2O,H2O DAO,other,,,,,,,,,,False,0,False,False
1308,HEAT,HEAT,other,,,,,,,,,,False,0,False,False
3662,HEDG,HedgeTrade,other,,,,,,,,,,False,0,False,False
10778,HERO,Metahero,other,Gaming;Metaverse,,,,,,,,,False,0,False,False
11240,HI,HI,other,,,,,,,,,,False,0,False,False
1477,HKG,Hacker Gold,other,,,,,,,,,,False,0,False,False
1669,HMQ,Humaniq,other,,,,,,,,,,False,0,False,False
5336,HMR,Homeros,other,,,,,,,,,,False,0,False,False
32195,HMSTR,Hamster Kombat,other,Gaming,,,,,,,,,False,0,False,False
5221,HNS,Handshake,other,NFT;DePIN;Storage,,,,,,,,,False,0,False,False
8438,HOGE,Hoge Finance,other,Gaming;Meme,,,,,,,,,False,0,False,False
22764,HOOK,Hooked Protocol,other,AI/Big Data;Gaming;Metaverse,,,,,,,,,False,0,False,False
